date,tavg,pcp
200001,23.1,1.70
200002,29.2,1.68
200003,31.8,2.24
200004,41.0,1.68
200005,46.9,3.70
200006,54.3,2.33
200007,63.6,0.76
200008,62.7,0.70
200009,50.4,1.78
200010,40.5,2.55
200011,18.9,1.45
200012,18.3,1.33
200101,19.9,0.76
200102,18.7,0.95
200103,31.9,1.35
200104,37.5,2.43
200105,49.0,1.11
200106,54.3,4.00
200107,62.2,1.82
200108,64.6,0.16
200109,56.0,1.06
200110,40.5,2.43
200111,34.5,1.19
200112,21.2,1.61
200201,21.6,1.87
200202,21.6,1.33
200203,23.5,1.33
200204,35.7,1.89
200205,44.1,3.11
200206,54.3,3.67
200207,64.4,1.25
200208,57.2,1.44
200209,52.1,1.75
200210,35.5,0.86
200211,29.0,1.09
200212,24.9,0.95
200301,26.7,2.29
200302,20.0,2.42
200303,30.6,2.31
200304,38.9,3.87
200305,46.6,2.84
200306,53.7,1.71
200307,66.1,0.70
200308,64.8,0.67
200309,51.9,0.56
200310,44.7,1.12
200311,23.5,1.49
200312,23.7,2.93
200401,19.3,1.70
200402,23.8,1.64
200403,36.0,1.13
200404,40.9,1.94
200405,44.8,4.15
200406,52.6,2.83
200407,61.4,1.95
200408,58.5,2.28
200409,49.9,2.09
200410,41.0,2.12
200411,30.3,1.14
200412,26.2,1.57
200501,21.3,1.16
200502,26.7,0.71
200503,31.6,2.27
200504,38.2,2.11
200505,45.4,2.64
200506,52.1,4.95
200507,63.0,1.10
200508,59.4,2.01
200509,51.7,1.34
200510,43.7,2.54
200511,29.5,3.17
200512,19.2,2.45
200601,27.0,2.31
200602,21.5,1.20
200603,29.0,1.92
200604,41.1,3.47
200605,48.5,1.86
200606,57.3,3.07
200607,66.2,1.10
200608,60.3,0.77
200609,51.8,1.43
200610,38.9,3.60
200611,29.3,1.41
200612,23.0,1.50
200701,17.7,0.99
200702,25.1,2.49
200703,36.3,1.13
200704,39.4,2.58
200705,48.2,3.22
200706,56.9,1.92
200707,69.0,1.01
200708,61.9,1.19
200709,51.8,1.70
200710,41.0,3.14
200711,29.9,1.53
200712,20.2,2.26
200801,17.2,2.55
200802,25.6,1.63
200803,27.1,2.03
200804,33.2,2.35
200805,44.9,3.91
200806,52.6,3.59
200807,62.4,0.87
200808,61.3,0.91
200809,50.5,0.92
200810,41.4,1.28
200811,34.3,2.33
200812,16.0,2.64
200901,23.0,1.50
200902,26.6,1.14
200903,27.1,3.58
200904,36.5,3.32
200905,47.7,2.16
200906,52.3,3.01
200907,60.4,2.42
200908,59.9,1.87
200909,56.9,0.51
200910,34.2,2.81
200911,30.4,1.33
200912,13.8,1.01
201001,22.7,1.63
201002,23.9,1.07
201003,33.2,1.50
201004,37.7,3.10
201005,41.7,3.82
201006,52.8,4.74
201007,60.4,1.17
201008,59.0,2.55
201009,52.9,2.01
201010,45.4,1.65
201011,25.2,3.27
201012,20.9,2.01
201101,21.7,1.77
201102,18.0,1.48
201103,30.9,2.61
201104,33.5,3.59
201105,43.1,3.99
201106,51.9,3.58
201107,62.5,1.03
201108,62.6,1.11
201109,55.6,0.62
201110,43.1,1.85
201111,27.7,1.67
201112,22.0,1.49
201201,25.3,1.23
201202,23.5,1.57
201203,36.1,2.92
201204,41.8,3.26
201205,45.1,3.13
201206,55.3,1.46
201207,65.2,1.09
201208,63.0,0.52
201209,55.1,0.55
201210,39.8,1.38
201211,32.1,2.06
201212,21.4,2.98
201301,20.1,1.40
201302,24.3,0.93
201303,30.4,1.11
201304,35.0,1.72
201305,47.4,3.42
201306,55.4,2.47
201307,64.6,1.19
201308,63.8,0.99
201309,53.8,3.41
201310,37.7,1.48
201311,30.4,1.36
201312,17.3,2.04
201401,24.5,1.61
201402,16.3,2.49
201403,29.9,3.87
201404,38.2,2.62
201405,47.7,2.19
201406,52.2,3.54
201407,63.9,0.72
201408,59.4,3.71
201409,52.3,2.20
201410,45.4,1.10
201411,25.4,2.38
201412,24.0,1.96
201501,25.9,1.44
201502,30.0,1.16
201503,37.3,0.98
201504,38.9,2.15
201505,46.4,3.44
201506,60.3,1.16
201507,60.9,2.90
201508,61.0,1.14
201509,54.4,1.99
201510,46.2,1.85
201511,25.8,2.05
201512,21.3,2.44
201601,22.7,1.47
201602,30.4,0.97
201603,33.7,2.52
201604,42.5,1.99
201605,46.2,3.02
201606,58.9,1.11
201607,61.7,1.71
201608,60.5,0.66
201609,51.1,2.33
201610,43.2,4.29
201611,36.2,1.13
201612,14.4,2.27
201701,14.5,1.45
201702,25.7,2.40
201703,37.2,2.33
201704,38.3,3.70
201705,47.7,2.08
201706,55.2,2.63
201707,66.2,0.49
201708,62.0,0.69
201709,51.1,3.48
201710,39.1,1.32
201711,29.4,3.11
201712,20.1,2.31
201801,24.6,2.13
201802,17.1,2.09
201803,29.6,2.40
201804,37.2,3.93
201805,50.7,2.97
201806,54.2,4.45
201807,63.0,0.40
201808,60.1,1.33
201809,51.7,0.81
201810,39.9,1.99
201811,28.0,2.45
201812,21.5,1.16
201901,23.3,1.84
201902,12.7,3.44
201903,22.5,0.93
201904,38.5,3.78
201905,44.9,2.44
201906,53.8,2.57
201907,61.0,1.95
201908,61.1,0.91
201909,52.1,3.60
201910,31.8,2.26
201911,28.5,1.20
201912,24.2,1.05
202001,25.8,1.78
