date,tavg,pcp
200001,25.9,2.27
200002,32.4,2.05
200003,43.2,1.79
200004,48.0,4.81
200005,60.3,5.07
200006,68.1,5.17
200007,67.2,4.24
200008,67.4,3.42
200009,61.6,3.52
200010,53.4,2.38
200011,38.3,1.55
200012,21.4,2.73
200101,26.5,1.64
200102,32.6,1.13
200103,33.9,2.27
200104,50.8,4.04
200105,58.8,3.24
200106,66.5,2.09
200107,69.6,2.12
200108,71.7,2.98
200109,60.4,3.38
200110,52.6,4.42
200111,47.4,2.78
200112,36.7,2.55
200201,33.2,1.89
200202,33.4,1.67
200203,38.3,3.13
200204,49.9,4.12
200205,54.0,5.31
200206,69.2,3.98
200207,73.6,2.83
200208,72.2,2.98
200209,66.2,3.29
200210,49.8,2.39
200211,39.5,3.01
200212,29.2,2.67
200301,19.4,2.39
200302,23.0,2.37
200303,38.4,2.27
200304,49.5,2.28
200305,57.4,7.10
200306,64.5,3.71
200307,69.6,10.31
200308,71.1,4.45
200309,61.2,6.17
200310,49.2,3.24
200311,45.4,3.10
200312,31.6,2.44
200401,20.4,3.47
200402,28.7,1.60
200403,40.5,3.33
200404,47.6,4.04
200405,62.8,6.89
200406,65.7,4.84
200407,69.7,4.44
200408,67.3,5.07
200409,64.5,7.62
200410,51.9,2.53
200411,43.6,2.45
200412,31.2,3.79
200501,27.4,6.35
200502,30.2,2.23
200503,33.1,1.87
200504,49.8,5.00
200505,54.2,3.05
200506,70.9,1.58
200507,74.1,3.30
200508,72.4,4.87
200509,66.0,2.94
200510,53.1,3.26
200511,43.5,2.96
200512,26.2,0.82
200601,37.0,2.70
200602,29.6,1.63
200603,36.8,1.96
200604,51.4,3.26
200605,57.5,5.57
200606,65.7,6.07
200607,72.9,6.78
200608,71.4,3.15
200609,61.5,5.10
200610,48.9,5.86
200611,43.8,1.62
200612,37.8,1.94
200701,31.1,4.23
200702,18.6,1.18
200703,39.6,3.41
200704,45.9,3.18
200705,61.1,1.83
200706,68.2,3.26
200707,69.3,2.19
200708,72.1,6.88
200709,65.2,1.78
200710,58.6,2.78
200711,40.4,3.41
200712,31.7,4.72
200801,28.7,2.10
200802,26.0,5.32
200803,33.3,6.28
200804,51.4,2.03
200805,54.4,3.83
200806,68.9,4.69
200807,71.2,4.82
200808,67.9,2.41
200809,64.5,3.58
200810,49.7,2.48
200811,39.1,2.25
200812,30.6,3.56
200901,18.4,3.13
200902,28.6,1.79
200903,39.0,3.33
200904,49.0,3.16
200905,59.0,2.54
200906,65.4,4.35
200907,66.9,4.52
200908,70.0,3.91
200909,63.2,2.03
200910,48.7,3.18
200911,45.5,1.23
200912,28.8,2.95
201001,24.7,2.79
201002,24.8,3.06
201003,41.1,2.69
201004,52.7,2.21
201005,60.9,4.14
201006,69.5,5.92
201007,73.3,3.59
201008,72.6,2.69
201009,63.8,2.57
201010,52.3,2.96
201011,41.0,3.44
201012,24.0,3.29
201101,22.3,1.74
201102,28.3,4.49
201103,36.0,4.56
201104,49.8,6.16
201105,61.1,7.85
201106,68.6,3.35
201107,75.1,3.02
201108,70.3,4.83
201109,64.7,6.07
201110,51.4,3.92
201111,46.6,4.01
201112,35.7,4.18
201201,30.6,3.61
201202,34.0,1.79
201203,49.6,2.56
201204,47.0,1.29
201205,64.8,3.22
201206,68.2,2.30
201207,75.3,5.47
201208,69.9,4.39
201209,62.0,4.62
201210,52.1,5.70
201211,38.8,0.66
201212,36.8,4.47
201301,29.1,1.90
201302,27.5,1.99
201303,34.0,1.90
201304,48.3,3.25
201305,61.6,1.60
201306,67.2,6.39
201307,72.0,6.84
201308,68.2,3.53
201309,62.3,3.19
201310,54.0,3.39
201311,37.8,2.54
201312,31.6,3.32
201401,19.6,1.96
201402,20.9,2.04
201403,30.2,1.78
201404,48.7,4.51
201405,60.4,4.29
201406,68.1,6.00
201407,68.3,3.51
201408,68.1,5.97
201409,62.7,1.60
201410,52.8,3.18
201411,36.7,2.05
201412,35.2,2.32
201501,22.6,2.80
201502,14.2,1.76
201503,32.8,2.35
201504,49.6,3.30
201505,63.9,3.93
201506,67.8,11.35
201507,70.7,3.41
201508,69.2,1.92
201509,68.0,3.33
201510,52.4,3.86
201511,47.2,1.59
201512,43.2,3.60
201601,26.6,1.17
201602,31.8,3.52
201603,44.6,3.46
201604,48.0,3.18
201605,58.6,2.45
201606,68.8,2.88
201607,73.4,3.32
201608,75.0,3.67
201609,67.9,4.82
201610,55.5,4.76
201611,44.4,1.14
201612,30.6,2.95
201701,33.0,5.27
201702,38.2,2.61
201703,38.2,3.52
201704,54.0,3.93
201705,57.9,5.17
201706,68.3,4.82
201707,72.6,3.98
201708,68.1,2.17
201709,65.0,0.97
201710,56.5,3.30
201711,39.6,5.07
201712,27.8,1.96
201801,23.3,2.84
201802,35.1,4.93
201803,33.7,3.65
201804,43.0,4.63
201805,65.2,4.17
201806,68.1,5.40
201807,72.6,3.26
201808,72.3,3.55
201809,67.7,6.00
201810,52.6,3.15
201811,36.5,3.98
201812,34.1,2.56
201901,26.2,3.70
201902,30.9,3.39
201903,34.7,3.22
201904,50.3,3.97
201905,60.7,4.19
201906,66.7,8.87
201907,73.7,4.08
201908,69.6,3.22
201909,66.7,3.61
201910,54.8,3.64
201911,36.5,2.32
201912,34.4,3.42
202001,33.5,3.08
