date,tavg,pcp
200001,26.2,3.35
200002,32.2,2.58
200003,42.5,4.04
200004,46.7,4.99
200005,58.7,4.45
200006,66.9,5.96
200007,68.7,7.08
200008,68.7,3.62
200009,62.1,4.25
200010,52.0,0.90
200011,41.3,4.33
200012,27.4,4.14
200101,27.4,2.84
200102,30.6,2.62
200103,35.3,8.24
200104,48.7,1.55
200105,59.4,4.58
200106,69.1,5.85
200107,69.5,2.13
200108,73.7,3.68
200109,63.2,3.47
200110,53.7,1.42
200111,46.3,1.19
200112,37.9,2.43
200201,34.3,1.95
200202,34.4,1.58
200203,39.5,4.26
200204,50.0,3.91
200205,55.5,5.51
200206,66.0,4.54
200207,74.1,2.54
200208,72.3,3.72
200209,65.2,5.61
200210,50.6,5.00
200211,41.0,5.66
200212,31.0,4.80
200301,23.0,2.43
200302,24.6,4.02
200303,36.7,4.57
200304,44.5,3.23
200305,55.3,5.08
200306,64.5,8.18
200307,72.2,2.19
200308,72.3,5.61
200309,63.8,8.21
200310,50.4,6.28
200311,43.8,3.36
200312,33.0,5.01
200401,19.5,2.11
200402,28.8,2.56
200403,38.2,3.81
200404,47.9,7.19
200405,59.9,3.31
200406,65.6,1.64
200407,70.4,5.08
200408,70.1,4.62
200409,64.9,8.95
200410,52.1,2.18
200411,42.7,4.06
200412,31.9,4.24
200501,25.2,4.71
200502,29.9,2.36
200503,33.1,3.77
200504,49.5,5.73
200505,53.7,1.98
200506,69.2,2.48
200507,73.0,3.35
200508,73.7,1.09
200509,66.6,2.19
200510,52.7,16.26
200511,43.6,4.38
200512,29.7,4.21
200601,34.0,6.27
200602,30.0,2.41
200603,37.1,0.63
200604,49.3,6.70
200605,57.6,7.79
200606,67.2,8.95
200607,74.4,3.54
200608,70.9,5.66
200609,61.8,2.93
200610,52.1,7.25
200611,46.9,6.02
200612,38.7,2.36
200701,32.3,3.90
200702,24.0,1.66
200703,35.8,5.64
200704,45.3,9.31
200705,60.1,1.49
200706,66.9,3.92
200707,71.5,5.44
200708,70.7,2.61
200709,65.0,1.69
200710,58.6,3.56
200711,40.9,2.79
200712,31.2,4.59
200801,30.8,2.30
200802,30.1,8.38
200803,37.3,5.32
200804,49.2,2.98
200805,55.5,2.81
200806,69.2,4.77
200807,73.6,5.57
200808,68.1,3.58
200809,63.8,8.52
200810,50.8,3.34
200811,40.5,3.78
200812,33.0,6.25
200901,22.1,2.84
200902,31.0,1.22
200903,37.5,1.90
200904,49.4,3.95
200905,58.1,3.66
200906,64.3,7.41
200907,69.6,8.69
200908,72.2,2.60
200909,61.7,2.73
200910,50.1,6.34
200911,46.3,2.81
200912,30.6,5.69
201001,27.4,2.60
201002,29.9,4.67
201003,43.2,9.99
201004,52.4,1.70
201005,61.1,2.89
201006,69.5,2.99
201007,76.1,3.92
201008,71.9,3.87
201009,66.5,2.45
201010,54.0,4.34
201011,43.0,3.43
201012,29.0,4.64
201101,24.3,2.93
201102,28.1,3.54
201103,38.3,4.18
201104,49.7,5.67
201105,60.2,5.17
201106,68.2,6.61
201107,75.5,1.97
201108,72.2,10.82
201109,67.4,7.31
201110,54.7,4.66
201111,46.6,3.48
201112,38.0,3.99
201201,32.5,2.69
201202,35.9,1.32
201203,45.8,0.87
201204,50.4,3.04
201205,61.5,3.88
201206,67.4,4.40
201207,75.0,3.72
201208,73.0,3.66
201209,64.5,4.99
201210,55.4,3.71
201211,39.7,0.92
201212,36.9,4.32
201301,29.8,1.58
201302,29.7,4.59
201303,36.9,2.53
201304,48.1,1.15
201305,58.3,3.47
201306,68.6,10.37
201307,76.7,3.80
201308,69.8,2.86
201309,62.8,2.31
201310,54.9,0.86
201311,40.6,3.73
201312,32.3,3.51
201401,24.3,2.37
201402,26.0,2.93
201403,31.9,4.24
201404,47.2,3.79
201405,59.2,4.81
201406,67.9,2.58
201407,73.0,4.06
201408,69.7,2.51
201409,65.1,1.73
201410,55.1,4.15
201411,40.4,4.07
201412,36.0,5.09
201501,24.4,3.48
201502,16.8,1.71
201503,32.2,3.33
201504,48.0,2.30
201505,63.0,0.98
201506,66.4,5.71
201507,73.6,2.61
201508,73.2,2.05
201509,69.0,3.02
201510,53.0,2.71
201511,47.0,2.38
201512,44.6,4.13
201601,30.8,2.12
201602,32.9,4.88
201603,43.9,1.98
201604,47.5,2.83
201605,58.4,3.63
201606,68.2,1.76
201607,75.1,3.65
201608,75.0,3.39
201609,67.5,1.73
201610,54.9,2.94
201611,44.6,3.42
201612,33.9,3.38
201701,34.0,3.42
201702,35.7,2.10
201703,35.1,3.28
201704,52.6,4.88
201705,57.8,5.29
201706,68.0,2.98
201707,72.7,4.13
201708,70.6,2.61
201709,67.0,1.69
201710,59.5,8.48
201711,42.2,1.90
201712,30.3,2.00
201801,26.2,3.24
201802,36.6,5.86
201803,37.8,2.91
201804,45.1,5.85
201805,63.0,2.88
201806,67.8,3.74
201807,74.9,4.91
201808,75.6,5.05
201809,67.6,9.12
201810,54.0,4.85
201811,40.4,7.70
201812,35.4,5.69
201901,28.0,6.04
201902,31.0,3.25
201903,36.0,2.77
201904,49.9,7.51
201905,58.1,5.47
201906,67.7,3.65
201907,75.9,4.79
201908,71.8,2.86
201909,64.6,2.20
201910,55.0,7.47
201911,39.1,2.07
201912,32.8,6.20
202001,33.8,2.29
