date,tavg,pcp
200001,15.8,2.90
200002,21.3,3.41
200003,35.1,2.40
200004,40.8,5.82
200005,54.3,6.48
200006,61.4,3.42
200007,65.0,3.98
200008,65.1,4.17
200009,56.8,2.88
200010,47.1,2.32
200011,35.8,3.29
200012,17.7,4.13
200101,18.7,1.46
200102,20.1,2.34
200103,25.7,5.06
200104,41.2,0.87
200105,56.7,2.48
200106,64.7,2.96
200107,65.7,2.06
200108,70.2,3.79
200109,59.5,3.20
200110,49.6,2.08
200111,40.0,2.53
200112,31.4,2.04
200201,26.0,1.96
200202,24.7,2.69
200203,30.6,2.65
200204,44.3,3.62
200205,50.8,4.24
200206,61.9,7.75
200207,68.4,3.67
200208,68.5,1.53
200209,62.5,6.42
200210,44.4,3.66
200211,33.7,4.08
200212,23.5,1.87
200301,10.6,1.71
200302,14.9,1.40
200303,28.6,2.66
200304,39.2,2.33
200305,53.6,3.69
200306,63.4,3.52
200307,68.6,3.83
200308,68.9,3.84
200309,60.7,3.74
200310,45.6,6.76
200311,37.9,4.83
200312,23.3,6.52
200401,7.5,1.07
200402,18.4,1.13
200403,33.2,1.82
200404,42.0,2.96
200405,56.5,5.02
200406,60.9,4.16
200407,67.6,7.25
200408,65.3,9.23
200409,59.8,2.60
200410,46.8,1.36
200411,36.0,2.86
200412,22.4,4.31
200501,14.1,2.42
200502,21.3,2.25
200503,26.4,1.86
200504,44.9,4.62
200505,50.3,1.98
200506,68.4,4.16
200507,70.4,5.18
200508,68.7,3.97
200509,62.0,3.89
200510,48.8,8.13
200511,38.6,4.88
200512,22.9,2.86
200601,26.7,4.05
200602,22.4,1.87
200603,30.0,1.59
200604,44.3,3.24
200605,56.0,7.36
200606,64.1,8.28
200607,71.0,3.66
200608,64.7,4.76
200609,58.0,3.25
200610,45.4,7.46
200611,41.0,2.67
200612,31.2,4.50
200701,19.8,3.07
200702,13.2,2.52
200703,26.6,3.03
200704,40.6,4.71
200705,54.5,2.42
200706,65.6,2.90
200707,66.2,6.21
200708,66.6,2.43
200709,60.6,2.43
200710,51.9,6.06
200711,33.7,5.26
200712,22.5,4.66
200801,22.8,1.96
200802,20.9,4.30
200803,26.4,4.35
200804,47.0,2.66
200805,51.7,1.91
200806,65.5,5.99
200807,68.8,7.76
200808,65.0,4.50
200809,59.9,1.75
200810,45.4,5.14
200811,35.9,2.29
200812,23.5,3.77
200901,12.0,2.26
200902,21.4,2.32
200903,30.9,2.22
200904,44.1,2.45
200905,54.2,5.73
200906,61.8,4.59
200907,66.0,6.02
200908,67.8,3.07
200909,57.6,3.28
200910,44.0,3.42
200911,40.6,3.92
200912,23.2,3.38
201001,20.9,2.57
201002,24.1,2.76
201003,36.7,3.09
201004,47.6,3.94
201005,58.1,1.89
201006,63.2,6.30
201007,71.3,3.25
201008,67.6,4.60
201009,60.5,4.03
201010,46.1,8.11
201011,36.2,2.98
201012,21.8,4.23
201101,17.1,1.80
201102,19.1,3.36
201103,28.1,4.09
201104,43.0,7.69
201105,57.4,8.95
201106,63.8,4.34
201107,70.5,3.66
201108,68.0,7.53
201109,62.4,5.71
201110,49.1,4.00
201111,42.1,1.84
201112,28.9,2.67
201201,22.5,2.34
201202,26.3,1.28
201203,40.8,1.57
201204,43.8,3.43
201205,59.7,4.76
201206,64.9,3.75
201207,70.4,3.88
201208,69.5,2.87
201209,59.6,5.21
201210,50.9,5.57
201211,34.8,1.70
201212,28.5,4.36
201301,19.7,1.38
201302,21.5,1.71
201303,30.7,2.37
201304,42.4,2.32
201305,57.9,7.84
201306,63.6,10.06
201307,71.2,5.00
201308,66.4,3.36
201309,58.3,4.60
201310,49.7,2.74
201311,33.4,3.32
201312,21.7,3.07
201401,15.8,2.79
201402,18.1,2.32
201403,20.2,2.69
201404,42.3,3.60
201405,55.9,4.31
201406,65.1,5.03
201407,68.4,5.78
201408,65.7,3.00
201409,59.6,1.87
201410,50.6,4.54
201411,34.8,2.17
201412,27.6,3.70
201501,13.3,1.76
201502,6.0,1.21
201503,23.8,1.34
201504,41.7,2.57
201505,61.0,3.38
201506,61.8,9.44
201507,68.6,4.57
201508,68.6,2.30
201509,65.0,4.54
201510,45.4,3.14
201511,41.3,1.76
201512,36.7,4.67
201601,22.2,1.43
201602,23.9,3.79
201603,34.0,2.54
201604,39.4,2.34
201605,56.4,2.45
201606,64.4,3.63
201607,69.9,3.77
201608,70.3,3.91
201609,62.6,1.85
201610,49.2,2.94
201611,38.7,2.37
201612,25.4,2.94
201701,26.0,2.18
201702,26.6,2.81
201703,24.5,3.54
201704,46.6,4.19
201705,54.0,5.18
201706,63.6,7.72
201707,67.5,3.38
201708,65.8,3.28
201709,62.8,3.04
201710,55.5,4.10
201711,34.3,2.19
201712,19.4,2.37
201801,17.7,2.70
201802,27.5,1.98
201803,29.2,3.03
201804,38.0,4.71
201805,58.7,2.07
201806,62.4,3.86
201807,72.4,2.47
201808,70.7,2.74
201809,62.5,3.72
201810,45.8,4.78
201811,31.1,5.76
201812,23.8,3.17
201901,15.1,3.64
201902,19.6,2.43
201903,27.8,2.16
201904,42.8,4.03
201905,52.2,5.37
201906,62.7,5.15
201907,71.6,2.66
201908,67.0,3.34
201909,59.3,3.50
201910,49.7,7.73
201911,30.5,4.36
201912,24.9,2.10
202001,24.3,2.76
