date,tavg,pcp
200001,25.5,3.99
200002,32.2,3.21
200003,42.1,4.97
200004,45.8,6.12
200005,57.2,3.92
200006,66.2,5.18
200007,68.1,4.34
200008,68.2,2.74
200009,61.4,3.73
200010,51.4,1.78
200011,41.3,4.06
200012,26.6,4.90
200101,26.9,2.64
200102,29.5,2.59
200103,34.3,9.50
200104,47.6,1.94
200105,59.0,3.79
200106,68.9,6.91
200107,68.0,3.07
200108,72.6,4.77
200109,63.2,2.96
200110,53.1,1.14
200111,46.2,0.94
200112,37.3,2.86
200201,33.8,2.91
200202,33.9,2.15
200203,38.7,4.45
200204,50.1,3.52
200205,55.4,5.71
200206,64.6,4.32
200207,72.5,1.81
200208,72.6,2.93
200209,65.3,5.02
200210,49.7,3.88
200211,40.5,6.20
200212,30.4,5.86
200301,21.8,2.49
200302,24.3,4.43
200303,36.3,5.08
200304,43.9,4.53
200305,54.1,3.91
200306,64.3,6.46
200307,71.6,3.66
200308,72.6,4.73
200309,63.8,4.44
200310,49.7,6.79
200311,44.4,2.28
200312,33.7,6.14
200401,19.0,1.79
200402,30.0,2.04
200403,37.6,2.89
200404,48.2,8.48
200405,58.9,3.17
200406,64.8,1.60
200407,69.9,3.52
200408,69.8,6.31
200409,63.2,6.94
200410,50.9,2.20
200411,41.8,4.62
200412,32.1,4.99
200501,25.2,5.31
200502,29.8,3.15
200503,32.7,5.18
200504,48.9,5.72
200505,52.2,4.58
200506,68.7,1.24
200507,72.0,2.63
200508,73.5,3.68
200509,65.8,3.01
200510,53.3,15.57
200511,44.0,5.04
200512,29.9,4.08
200601,35.0,5.44
200602,29.7,3.01
200603,37.1,0.50
200604,48.9,2.80
200605,57.0,7.71
200606,67.2,11.63
200607,74.1,2.72
200608,69.6,4.40
200609,61.3,2.56
200610,51.3,6.87
200611,47.0,7.07
200612,38.6,2.26
200701,31.6,3.22
200702,24.3,2.32
200703,36.0,6.04
200704,44.8,8.21
200705,59.3,3.23
200706,66.4,3.23
200707,71.4,3.89
200708,70.8,1.25
200709,64.8,2.48
200710,57.2,2.89
200711,40.2,3.20
200712,30.1,5.49
200801,30.7,3.29
200802,30.8,8.03
200803,37.3,5.60
200804,49.5,4.17
200805,55.5,2.27
200806,68.8,2.93
200807,73.7,5.63
200808,68.0,3.54
200809,63.0,9.11
200810,50.4,2.35
200811,41.1,4.48
200812,33.4,8.06
200901,22.0,3.94
200902,31.0,2.03
200903,36.7,3.00
200904,49.4,5.32
200905,58.0,3.16
200906,63.3,4.66
200907,68.7,9.55
200908,72.1,3.26
200909,60.9,2.19
200910,49.9,6.91
200911,47.0,4.08
200912,30.8,5.89
201001,27.5,3.70
201002,30.7,4.87
201003,43.2,14.09
201004,51.9,2.01
201005,61.0,3.19
201006,68.7,3.75
201007,74.7,3.81
201008,70.5,3.94
201009,64.9,3.14
201010,52.7,4.94
201011,42.6,3.84
201012,29.4,4.70
201101,24.1,4.67
201102,27.8,4.62
201103,37.5,2.98
201104,49.3,5.38
201105,59.2,3.12
201106,66.2,4.57
201107,73.8,2.96
201108,71.2,9.69
201109,66.2,6.80
201110,53.8,7.91
201111,47.4,4.48
201112,37.9,4.38
201201,32.4,3.48
201202,35.1,1.11
201203,45.5,1.60
201204,50.2,3.47
201205,60.9,4.27
201206,65.5,4.64
201207,73.4,3.71
201208,72.2,4.11
201209,62.6,5.23
201210,54.4,5.06
201211,40.4,1.11
201212,36.7,5.66
201301,29.4,1.93
201302,29.6,5.19
201303,36.7,2.92
201304,47.8,1.87
201305,58.8,4.00
201306,68.1,10.73
201307,76.3,3.88
201308,68.8,3.14
201309,61.5,3.20
201310,53.2,1.11
201311,40.5,4.10
201312,31.7,4.26
201401,25.0,3.57
201402,26.4,4.64
201403,31.7,5.17
201404,46.8,4.56
201405,58.0,3.53
201406,66.5,2.22
201407,72.1,4.16
201408,68.3,3.09
201409,63.7,0.91
201410,54.2,4.94
201411,40.1,5.19
201412,36.4,5.69
201501,24.1,3.93
201502,16.2,3.14
201503,31.1,3.68
201504,46.9,3.11
201505,62.2,1.26
201506,64.4,5.66
201507,72.1,2.77
201508,72.2,2.14
201509,67.2,3.63
201510,51.4,3.98
201511,46.1,2.57
201512,44.2,4.57
201601,30.2,3.38
201602,32.4,5.36
201603,42.7,2.53
201604,46.2,4.17
201605,58.2,3.49
201606,67.2,1.67
201607,73.8,2.55
201608,73.6,3.84
201609,65.6,2.28
201610,53.6,6.75
201611,44.3,2.92
201612,33.0,3.35
201701,33.2,4.61
201702,34.5,2.61
201703,33.2,3.50
201704,51.5,6.09
201705,56.5,6.03
201706,67.1,4.57
201707,70.8,4.35
201708,69.3,1.80
201709,65.8,3.03
201710,58.9,7.73
201711,41.9,2.49
201712,28.6,2.92
201801,26.8,5.68
201802,37.0,5.15
201803,36.6,5.86
201804,44.0,5.86
201805,61.9,2.29
201806,65.9,3.07
201807,74.0,3.40
201808,74.6,5.15
201809,65.7,9.01
201810,51.4,6.30
201811,39.7,9.71
201812,34.3,4.54
201901,27.7,6.37
201902,30.6,3.35
201903,35.1,3.27
201904,49.0,7.50
201905,56.3,4.01
201906,66.5,4.02
201907,74.6,4.28
201908,70.7,4.92
201909,63.0,1.86
201910,53.5,6.23
201911,39.0,3.24
201912,32.6,7.39
202001,34.2,1.66
