date,tavg,pcp
200001,15.2,3.47
200002,18.6,3.15
200003,33.2,3.90
200004,40.1,5.56
200005,50.4,4.39
200006,60.4,2.41
200007,64.2,3.57
200008,64.3,2.36
200009,55.2,1.95
200010,45.4,3.15
200011,36.7,2.66
200012,19.0,4.51
200101,14.8,1.17
200102,16.4,2.57
200103,25.5,2.87
200104,39.2,0.74
200105,55.4,1.51
200106,64.5,2.84
200107,65.5,3.42
200108,68.4,1.39
200109,58.4,4.32
200110,47.4,1.53
200111,38.2,1.89
200112,29.0,2.15
200201,20.8,2.75
200202,21.0,3.39
200203,27.8,3.56
200204,40.7,4.56
200205,50.0,2.94
200206,59.2,3.29
200207,66.3,3.55
200208,68.1,0.81
200209,59.7,4.69
200210,42.5,3.08
200211,31.8,4.30
200212,22.3,3.54
200301,10.4,1.30
200302,13.1,2.54
200303,25.0,3.73
200304,36.9,1.63
200305,50.7,2.98
200306,62.1,3.18
200307,67.2,2.72
200308,67.4,3.38
200309,59.4,4.98
200310,45.9,8.58
200311,36.4,4.48
200312,24.6,6.04
200401,7.2,0.84
200402,19.2,1.32
200403,29.6,1.65
200404,40.4,3.24
200405,52.6,3.61
200406,58.5,2.24
200407,65.4,4.48
200408,66.0,6.46
200409,57.0,2.31
200410,46.7,2.30
200411,34.3,4.25
200412,20.1,4.29
200501,12.0,2.54
200502,20.5,2.31
200503,26.5,4.27
200504,42.2,7.47
200505,48.4,5.85
200506,64.3,3.03
200507,67.5,4.49
200508,66.4,5.40
200509,59.2,4.49
200510,48.2,11.52
200511,36.3,7.42
200512,22.3,5.65
200601,23.3,4.71
200602,20.2,2.67
200603,30.7,1.11
200604,43.5,2.55
200605,54.6,5.80
200606,64.3,7.61
200607,69.9,5.55
200608,62.4,3.46
200609,57.2,3.26
200610,46.1,7.60
200611,39.8,5.37
200612,28.5,2.76
200701,17.8,2.69
200702,12.3,1.83
200703,27.0,4.32
200704,38.0,6.00
200705,52.2,3.40
200706,62.2,2.69
200707,65.7,2.54
200708,64.8,3.82
200709,57.9,1.59
200710,50.6,4.74
200711,32.6,7.92
200712,18.6,3.98
200801,19.3,2.79
200802,19.3,4.88
200803,24.4,4.43
200804,42.2,4.71
200805,51.2,1.54
200806,61.8,5.58
200807,69.1,4.98
200808,63.9,4.25
200809,56.7,5.34
200810,45.2,4.81
200811,36.0,5.08
200812,21.2,5.32
200901,8.6,2.16
200902,19.9,2.43
200903,27.2,2.34
200904,43.1,3.86
200905,52.2,4.06
200906,59.6,7.04
200907,64.0,6.26
200908,67.4,3.12
200909,55.6,1.45
200910,41.9,5.70
200911,39.2,4.91
200912,22.9,3.83
201001,21.6,3.09
201002,25.7,2.09
201003,35.9,4.80
201004,46.4,2.46
201005,55.6,2.02
201006,61.8,6.48
201007,70.4,1.81
201008,66.5,1.71
201009,59.4,5.15
201010,46.3,5.38
201011,35.4,5.43
201012,25.0,6.68
201101,16.6,1.57
201102,16.7,2.58
201103,28.1,5.07
201104,40.1,4.59
201105,52.7,4.69
201106,61.1,3.31
201107,68.7,2.80
201108,66.0,7.69
201109,59.8,3.49
201110,48.5,4.68
201111,39.4,1.88
201112,26.5,3.36
201201,19.4,2.90
201202,22.3,1.79
201203,35.2,1.62
201204,43.7,3.86
201205,54.5,4.30
201206,61.0,7.51
201207,69.0,1.17
201208,68.8,3.56
201209,56.6,5.29
201210,48.8,7.25
201211,33.7,1.40
201212,25.0,4.52
201301,16.6,1.28
201302,21.0,2.66
201303,31.7,2.13
201304,40.3,1.79
201305,53.2,5.04
201306,62.0,5.80
201307,69.5,4.71
201308,64.9,5.24
201309,57.9,5.75
201310,48.2,1.43
201311,33.4,4.27
201312,17.6,3.36
201401,15.6,3.88
201402,16.5,2.49
201403,19.8,3.72
201404,40.0,3.20
201405,52.7,3.55
201406,62.7,4.53
201407,68.9,5.97
201408,66.0,2.77
201409,57.4,1.02
201410,49.4,6.55
201411,32.4,3.34
201412,27.1,6.48
201501,12.8,2.74
201502,5.9,1.84
201503,22.7,1.82
201504,39.3,2.64
201505,56.5,3.41
201506,58.3,5.32
201507,65.9,3.24
201508,68.5,4.68
201509,62.8,6.12
201510,44.0,4.68
201511,37.7,2.53
201512,31.8,5.28
201601,21.4,2.44
201602,23.2,4.39
201603,30.0,3.62
201604,39.0,2.73
201605,53.7,2.52
201606,61.1,3.11
201607,68.2,3.07
201608,67.5,3.79
201609,60.0,1.40
201610,47.8,3.37
201611,38.2,3.71
201612,21.0,4.22
201701,22.4,3.70
201702,21.1,3.01
201703,23.6,2.27
201704,43.0,3.91
201705,51.6,5.57
201706,61.8,3.70
201707,66.2,2.00
201708,64.6,1.88
201709,62.1,3.06
201710,52.8,6.81
201711,33.9,2.81
201712,17.1,3.91
201801,16.4,5.24
201802,23.3,2.95
201803,30.1,2.53
201804,38.4,4.56
201805,54.8,2.06
201806,60.2,3.34
201807,70.1,3.69
201808,69.2,3.70
201809,58.6,2.43
201810,42.7,4.49
201811,29.9,5.93
201812,21.2,3.92
201901,15.2,5.35
201902,17.4,2.64
201903,25.6,2.33
201904,40.1,5.29
201905,49.0,4.40
201906,60.6,5.08
201907,69.6,3.35
201908,65.6,5.36
201909,56.3,3.65
201910,46.9,5.27
201911,30.9,4.34
201912,24.0,4.02
202001,21.9,2.63
