date,tavg,pcp
200001,23.9,1.72
200002,32.2,1.57
200003,42.9,1.67
200004,46.6,3.93
200005,60.1,8.34
200006,67.2,4.32
200007,68.7,4.48
200008,69.3,3.15
200009,61.5,4.47
200010,54.5,2.83
200011,37.5,3.85
200012,17.6,3.07
200101,24.9,0.82
200102,27.4,3.62
200103,32.9,0.66
200104,50.5,2.95
200105,60.6,6.45
200106,66.6,4.60
200107,71.2,2.62
200108,71.9,5.31
200109,59.7,4.36
200110,51.1,6.93
200111,46.8,2.40
200112,35.0,2.27
200201,31.0,1.66
200202,31.5,1.78
200203,32.6,2.20
200204,48.8,2.90
200205,53.5,4.48
200206,69.9,1.76
200207,75.0,3.13
200208,70.8,4.25
200209,66.2,1.35
200210,48.7,2.16
200211,37.0,1.95
200212,27.7,1.86
200301,19.1,0.66
200302,21.6,0.97
200303,36.0,1.81
200304,48.5,3.32
200305,55.8,5.40
200306,65.2,2.24
200307,70.7,2.82
200308,71.4,3.44
200309,61.1,4.36
200310,49.4,2.73
200311,41.8,6.11
200312,31.2,1.87
200401,19.4,1.36
200402,25.9,0.89
200403,39.6,3.63
200404,50.2,0.67
200405,60.3,9.34
200406,65.9,3.95
200407,69.9,3.76
200408,66.0,4.41
200409,64.7,1.33
200410,51.0,3.33
200411,40.6,3.90
200412,27.9,2.47
200501,22.6,4.92
200502,28.8,2.34
200503,31.9,1.15
200504,51.0,0.46
200505,55.0,2.15
200506,72.8,4.12
200507,73.5,6.17
200508,72.2,1.56
200509,66.9,2.69
200510,52.6,0.70
200511,41.6,2.68
200512,24.1,2.01
200601,34.3,3.58
200602,27.2,1.28
200603,36.1,2.92
200604,51.7,1.85
200605,58.0,5.22
200606,67.6,2.26
200607,73.6,4.55
200608,70.7,4.56
200609,60.2,3.57
200610,47.9,4.26
200611,41.8,2.59
200612,34.9,3.16
200701,28.0,3.53
200702,17.5,1.09
200703,40.8,2.23
200704,45.3,3.32
200705,63.4,2.93
200706,70.6,1.90
200707,71.1,0.88
200708,72.1,7.89
200709,64.7,1.93
200710,57.2,4.33
200711,38.1,1.89
200712,27.6,2.42
200801,25.8,4.51
200802,22.1,3.18
200803,32.7,1.94
200804,50.6,2.29
200805,55.8,2.02
200806,69.0,5.09
200807,71.7,4.83
200808,69.4,0.99
200809,64.0,11.83
200810,49.2,2.67
200811,37.6,1.37
200812,24.7,3.75
200901,15.8,1.58
200902,27.5,2.67
200903,38.1,3.55
200904,47.9,5.21
200905,58.4,2.59
200906,67.1,4.13
200907,66.3,0.66
200908,68.4,5.35
200909,62.6,1.30
200910,48.1,5.79
200911,43.8,0.93
200912,27.3,2.05
201001,23.4,0.75
201002,25.3,1.43
201003,40.6,0.96
201004,53.6,2.74
201005,61.3,5.88
201006,69.1,7.48
201007,74.8,3.57
201008,72.7,1.80
201009,62.8,3.17
201010,53.4,1.52
201011,40.2,2.25
201012,24.2,1.21
201101,20.4,0.99
201102,25.1,2.28
201103,34.1,2.30
201104,46.3,6.78
201105,59.6,6.75
201106,69.0,2.47
201107,75.6,6.63
201108,70.0,3.34
201109,60.6,3.66
201110,51.5,3.41
201111,43.4,3.72
201112,33.8,2.58
201201,28.4,2.76
201202,30.9,2.26
201203,50.2,3.12
201204,47.6,3.59
201205,62.8,1.60
201206,69.3,1.21
201207,77.6,2.27
201208,69.1,3.04
201209,62.0,2.77
201210,50.0,4.90
201211,38.3,0.42
201212,34.3,2.16
201301,26.8,4.24
201302,24.5,2.02
201303,31.2,0.77
201304,44.8,6.94
201305,61.6,3.43
201306,67.8,5.72
201307,70.9,3.87
201308,68.1,4.08
201309,63.2,1.52
201310,52.2,4.04
201311,37.0,2.89
201312,24.9,2.02
201401,16.4,2.14
201402,17.4,2.09
201403,27.0,1.44
201404,47.2,2.61
201405,59.2,3.38
201406,69.3,5.71
201407,67.0,3.54
201408,69.7,2.41
201409,61.4,2.75
201410,50.5,4.44
201411,34.0,3.04
201412,32.9,1.27
201501,20.9,1.34
201502,13.8,0.85
201503,33.5,0.42
201504,48.4,2.22
201505,61.8,6.27
201506,66.9,6.52
201507,69.6,4.43
201508,68.6,3.28
201509,66.5,3.10
201510,52.5,2.16
201511,44.6,2.24
201512,39.5,3.89
201601,25.3,1.27
201602,28.7,1.19
201603,41.6,3.25
201604,46.9,3.20
201605,58.0,3.70
201606,68.4,2.10
201607,72.6,5.92
201608,73.0,7.72
201609,66.6,3.06
201610,55.4,3.31
201611,45.1,2.13
201612,26.6,1.96
201701,29.5,3.59
201702,35.6,2.08
201703,36.0,4.63
201704,52.1,3.19
201705,57.0,3.84
201706,69.0,2.16
201707,71.8,3.13
201708,67.3,2.02
201709,65.2,1.24
201710,55.4,10.57
201711,38.0,3.68
201712,25.6,1.06
201801,23.6,1.51
201802,28.7,5.90
201803,34.1,1.79
201804,40.2,2.65
201805,64.7,8.17
201806,69.4,4.62
201807,73.1,2.51
201808,72.1,5.13
201809,66.3,2.78
201810,50.6,4.45
201811,34.0,2.37
201812,32.3,2.15
201901,21.3,1.72
201902,25.9,1.99
201903,32.9,2.61
201904,47.6,4.03
201905,56.8,5.70
201906,66.8,6.50
201907,74.7,2.83
201908,69.2,2.32
201909,66.0,5.00
201910,51.0,5.38
201911,34.2,1.62
201912,33.2,3.24
202001,30.7,4.02
