date,tavg,pcp
200001,29.2,3.00
200002,34.6,1.98
200003,45.5,3.50
200004,49.2,3.52
200005,61.9,4.73
200006,70.0,4.52
200007,71.1,6.48
200008,71.0,5.32
200009,64.1,4.46
200010,54.4,0.80
200011,43.0,3.70
200012,29.0,4.25
200101,29.6,2.73
200102,33.9,2.41
200103,37.9,6.15
200104,51.6,1.83
200105,62.0,3.21
200106,71.0,6.59
200107,71.8,2.46
200108,76.3,3.04
200109,65.2,4.37
200110,55.3,0.72
200111,49.0,1.12
200112,41.3,2.46
200201,37.1,2.00
200202,38.4,0.78
200203,42.2,4.05
200204,53.8,4.11
200205,58.6,4.94
200206,70.2,5.11
200207,76.8,1.55
200208,76.2,4.20
200209,67.9,4.75
200210,53.1,6.96
200211,42.9,5.01
200212,33.2,4.22
200301,25.7,3.09
200302,27.4,4.18
200303,40.5,4.50
200304,47.9,2.90
200305,57.6,4.02
200306,67.4,9.41
200307,74.9,3.21
200308,75.5,6.48
200309,66.3,7.07
200310,52.5,5.26
200311,48.1,4.34
200312,35.2,5.84
200401,23.4,2.20
200402,32.3,2.58
200403,42.3,3.05
200404,52.1,5.27
200405,65.0,4.73
200406,69.6,3.12
200407,73.0,8.93
200408,72.7,4.28
200409,67.8,8.42
200410,53.7,1.42
200411,46.4,4.56
200412,35.4,3.94
200501,29.0,4.53
200502,33.9,2.61
200503,36.8,4.53
200504,53.0,3.94
200505,57.5,1.71
200506,73.2,3.44
200507,76.5,3.73
200508,77.6,1.17
200509,70.8,1.85
200510,55.9,13.47
200511,46.8,4.41
200512,32.0,4.04
200601,37.9,5.18
200602,33.8,2.03
200603,41.1,0.80
200604,53.6,3.99
200605,61.8,3.64
200606,70.5,8.10
200607,77.2,4.66
200608,74.3,4.29
200609,64.3,5.01
200610,53.5,7.47
200611,49.5,6.01
200612,41.6,2.27
200701,35.7,3.34
200702,26.3,1.63
200703,39.7,4.34
200704,48.4,10.41
200705,63.3,1.65
200706,70.9,4.20
200707,73.9,6.79
200708,72.8,6.52
200709,67.8,1.18
200710,61.8,5.55
200711,42.5,2.95
200712,34.6,5.51
200801,33.7,2.16
200802,33.6,5.80
200803,40.4,4.45
200804,52.9,2.82
200805,58.1,4.28
200806,73.0,3.86
200807,76.8,3.86
200808,71.6,2.56
200809,67.3,7.32
200810,53.1,3.09
200811,43.3,3.10
200812,35.4,6.33
200901,25.6,2.67
200902,34.4,0.70
200903,40.4,1.67
200904,52.6,3.77
200905,61.6,4.16
200906,67.6,8.58
200907,72.3,5.79
200908,75.1,6.18
200909,64.7,2.14
200910,53.0,5.86
200911,49.3,1.45
200912,33.6,6.69
201001,30.8,2.23
201002,31.9,4.84
201003,46.2,10.29
201004,55.9,3.14
201005,64.6,3.51
201006,73.7,2.55
201007,79.1,3.03
201008,74.8,3.58
201009,68.7,3.89
201010,56.0,4.76
201011,45.2,2.29
201012,30.9,4.34
201101,27.0,3.73
201102,33.1,3.37
201103,41.0,6.56
201104,53.1,6.22
201105,63.7,5.32
201106,71.6,4.15
201107,78.8,2.68
201108,74.1,16.83
201109,68.5,8.10
201110,55.3,5.48
201111,48.6,3.50
201112,40.2,4.39
201201,35.2,2.88
201202,39.0,1.19
201203,50.0,1.23
201204,53.2,3.09
201205,64.9,4.64
201206,70.6,3.68
201207,78.5,3.25
201208,75.3,3.68
201209,67.3,4.00
201210,56.8,3.84
201211,41.6,1.24
201212,39.4,5.42
201301,33.8,2.71
201302,32.2,3.04
201303,38.8,2.84
201304,51.5,1.85
201305,61.1,5.98
201306,71.6,8.51
201307,78.6,4.10
201308,72.3,4.44
201309,64.9,2.43
201310,57.2,0.59
201311,42.8,3.59
201312,35.2,4.43
201401,25.8,2.54
201402,28.4,4.71
201403,35.2,3.67
201404,50.4,5.31
201405,62.3,5.72
201406,70.9,4.77
201407,75.1,5.94
201408,72.0,2.22
201409,67.4,1.47
201410,57.2,4.42
201411,42.2,4.23
201412,38.6,4.62
201501,27.0,4.29
201502,21.1,1.85
201503,35.3,4.10
201504,51.5,2.39
201505,66.5,2.11
201506,70.0,6.70
201507,76.4,2.40
201508,75.8,1.92
201509,71.3,3.09
201510,54.7,3.83
201511,49.8,1.91
201512,47.5,4.59
201601,31.8,3.05
201602,35.8,4.27
201603,47.2,1.24
201604,51.6,2.02
201605,61.2,3.82
201606,71.2,2.72
201607,77.8,5.86
201608,77.6,2.31
201609,69.9,1.96
201610,56.8,3.30
201611,47.5,4.30
201612,36.1,3.24
201701,36.4,4.00
201702,39.6,2.17
201703,38.0,3.80
201704,56.1,3.82
201705,60.1,6.08
201706,71.1,3.64
201707,75.6,4.74
201708,72.2,4.37
201709,69.0,1.96
201710,61.5,4.86
201711,44.0,1.25
201712,33.1,1.59
201801,29.0,2.48
201802,39.2,5.43
201803,38.5,4.54
201804,47.5,5.75
201805,65.5,3.92
201806,70.5,2.50
201807,77.0,6.66
201808,76.7,7.96
201809,68.9,7.10
201810,55.0,3.26
201811,41.8,8.28
201812,37.4,6.39
201901,30.7,4.26
201902,34.5,3.44
201903,39.2,3.23
201904,54.2,4.14
201905,61.9,8.11
201906,70.8,5.72
201907,78.8,7.37
201908,74.6,5.00
201909,68.7,1.03
201910,58.0,7.36
201911,41.5,2.14
201912,35.4,6.09
202001,36.9,2.24
