date,tavg,pcp
200001,11.9,0.33
200002,20.9,0.35
200003,35.1,0.37
200004,41.8,1.39
200005,55.1,2.26
200006,58.8,3.76
200007,70.4,3.16
200008,68.3,1.59
200009,56.7,1.02
200010,45.9,1.03
200011,17.4,2.38
200012,4.3,0.49
200101,17.9,0.27
200102,5.5,0.17
200103,29.3,0.04
200104,42.8,1.96
200105,55.6,0.98
200106,61.2,4.37
200107,69.7,3.42
200108,70.2,0.23
200109,58.3,0.33
200110,41.5,0.33
200111,35.7,0.14
200112,15.2,0.64
200201,16.2,0.64
200202,24.5,0.24
200203,13.6,0.68
200204,36.6,0.91
200205,48.5,1.28
200206,63.3,3.97
200207,71.5,2.60
200208,64.3,2.32
200209,57.9,0.66
200210,33.2,0.84
200211,29.7,0.14
200212,20.7,0.62
200301,10.6,0.44
200302,9.7,0.26
200303,22.0,1.34
200304,45.5,1.45
200305,53.3,2.51
200306,60.9,2.22
200307,70.7,2.00
200308,73.1,0.95
200309,55.6,0.68
200310,47.6,0.86
200311,15.4,0.53
200312,17.8,0.61
200401,3.4,0.98
200402,14.7,0.22
200403,30.7,0.42
200404,43.6,0.49
200405,48.8,3.39
200406,57.5,2.23
200407,66.8,2.39
200408,61.8,1.24
200409,57.7,0.94
200410,42.3,1.10
200411,32.1,0.13
200412,20.0,0.65
200501,4.8,0.45
200502,21.8,0.01
200503,31.3,0.65
200504,47.1,0.04
200505,50.9,3.02
200506,63.8,5.02
200507,69.4,1.73
200508,66.1,1.40
200509,58.2,0.18
200510,43.6,1.52
200511,31.2,0.87
200512,17.2,0.26
200601,26.8,0.18
200602,17.1,0.21
200603,27.7,0.85
200604,48.2,2.60
200605,55.1,1.65
200606,64.0,1.78
200607,73.2,0.58
200608,69.0,1.28
200609,55.5,1.64
200610,38.1,0.70
200611,27.0,0.32
200612,18.9,0.42
200701,15.1,0.21
200702,8.9,0.61
200703,34.8,0.83
200704,41.0,0.47
200705,54.8,4.88
200706,64.0,2.94
200707,74.1,1.35
200708,66.8,0.69
200709,57.0,0.72
200710,45.3,1.21
200711,28.8,0.19
200712,14.1,0.15
200801,11.2,0.18
200802,12.1,0.27
200803,29.0,0.40
200804,40.7,0.28
200805,52.6,1.53
200806,59.9,2.66
200807,69.7,1.61
200808,69.0,1.46
200809,55.4,2.21
200810,43.2,1.59
200811,30.8,0.88
200812,4.9,1.61
200901,6.5,0.86
200902,10.4,1.05
200903,20.1,0.09
200904,40.5,1.44
200905,51.6,0.60
200906,60.3,2.11
200907,64.0,3.05
200908,64.0,2.74
200909,63.4,0.50
200910,37.1,1.53
200911,35.5,0.01
200912,5.1,0.67
201001,10.6,0.75
201002,9.4,0.25
201003,31.3,0.27
201004,45.4,1.07
201005,50.3,4.35
201006,62.1,2.90
201007,67.8,2.65
201008,67.3,2.71
201009,54.2,2.05
201010,47.2,1.14
201011,25.4,0.94
201012,9.1,1.18
201101,8.2,0.99
201102,8.9,0.37
201103,18.6,0.81
201104,38.3,2.46
201105,50.4,6.11
201106,61.4,2.61
201107,70.2,2.31
201108,68.9,1.44
201109,59.2,1.34
201110,47.8,0.88
201111,28.6,0.28
201112,23.7,0.21
201201,20.4,0.18
201202,20.6,0.27
201203,40.4,0.17
201204,45.5,1.58
201205,53.2,2.48
201206,63.4,3.54
201207,73.6,2.56
201208,68.0,0.60
201209,59.4,0.09
201210,40.1,1.51
201211,25.6,1.09
201212,12.1,0.47
201301,11.2,0.48
201302,20.2,0.24
201303,17.3,1.26
201304,32.7,0.57
201305,53.4,4.62
201306,61.3,4.74
201307,66.7,2.53
201308,68.0,2.12
201309,61.6,2.16
201310,41.0,1.81
201311,25.7,0.29
201312,6.3,0.89
201401,12.7,0.21
201402,6.9,0.28
201403,24.2,0.32
201404,39.6,1.65
201405,53.8,1.80
201406,61.0,2.66
201407,67.4,1.36
201408,67.2,3.04
201409,56.5,1.24
201410,46.2,0.36
201411,20.0,0.47
201412,19.1,0.10
201501,17.1,0.43
201502,11.3,0.44
201503,35.8,0.46
201504,44.7,0.37
201505,51.9,1.76
201506,65.0,2.90
201507,69.9,1.74
201508,68.9,1.30
201509,59.8,2.48
201510,47.4,1.10
201511,30.3,0.36
201512,20.9,0.49
201601,15.8,0.29
201602,28.4,0.51
201603,36.7,0.20
201604,43.8,1.88
201605,56.1,2.30
201606,65.6,2.43
201607,69.2,2.46
201608,68.6,0.54
201609,58.4,3.67
201610,45.3,1.42
201611,38.4,0.36
201612,9.2,1.22
201701,10.8,0.57
201702,19.7,0.47
201703,29.5,0.70
201704,43.1,0.59
201705,55.6,0.87
201706,64.5,1.35
201707,74.6,0.80
201708,66.2,1.95
201709,57.0,2.20
201710,44.0,0.47
201711,26.3,0.28
201712,15.8,0.57
201801,11.8,0.18
201802,2.9,0.30
201803,22.7,1.34
201804,33.9,0.65
201805,59.4,1.72
201806,65.3,3.57
201807,68.3,2.68
201808,67.2,0.68
201809,52.6,1.50
201810,39.1,0.81
201811,25.4,0.82
201812,22.3,0.61
201901,15.6,0.37
201902,-5.2,0.99
201903,22.5,0.00
201904,42.7,0.81
201905,49.8,1.10
201906,63.0,3.08
201907,67.6,3.30
201908,65.7,2.51
201909,57.0,6.14
201910,36.7,0.54
201911,26.2,0.59
201912,17.9,0.32
202001,13.5,0.46
