date,tavg,pcp
200001,26.9,15.64
200002,31.3,6.04
200003,34.8,18.12
200004,37.4,12.20
200005,43.4,6.82
200006,49.3,6.53
200007,52.4,8.71
200008,53.0,9.36
200009,47.3,19.91
200010,40.7,24.13
200011,36.7,18.22
200012,31.6,13.67
200101,35.2,24.87
200102,29.2,11.10
200103,32.3,14.86
200104,37.5,7.91
200105,41.6,11.89
200106,50.2,4.14
200107,52.1,6.50
200108,54.7,7.38
200109,48.7,19.61
200110,39.8,21.81
200111,32.2,13.19
200112,29.1,17.20
200201,30.9,13.02
200202,29.4,18.38
200203,28.0,4.69
200204,34.8,1.78
200205,43.4,7.56
200206,50.0,5.86
200207,51.7,6.30
200208,53.5,19.09
200209,48.6,15.09
200210,43.4,24.64
200211,40.0,20.10
200212,32.9,18.60
200301,33.2,16.85
200302,32.6,6.73
200303,31.1,9.67
200304,39.7,3.21
200305,44.7,7.71
200306,50.2,7.56
200307,54.9,3.69
200308,54.0,10.02
200309,48.6,22.79
200310,43.7,17.30
200311,32.1,18.53
200312,31.7,23.02
200401,26.4,15.94
200402,34.3,15.03
200403,33.8,18.67
200404,39.3,11.45
200405,47.2,3.33
200406,53.5,2.20
200407,55.6,4.69
200408,57.9,4.54
200409,48.4,21.39
200410,41.2,21.00
200411,35.2,28.19
200412,32.0,29.09
200501,27.7,14.27
200502,30.8,13.42
200503,36.0,13.89
200504,41.0,8.29
200505,49.6,3.88
200506,52.5,4.54
200507,54.1,9.22
200508,55.7,11.69
200509,49.2,19.66
200510,41.0,20.87
200511,35.1,32.15
200512,34.2,18.70
200601,29.9,12.20
200602,29.2,7.42
200603,28.8,4.30
200604,36.7,11.77
200605,43.6,12.14
200606,50.4,7.73
200607,53.3,6.02
200608,51.8,14.06
200609,48.8,25.30
200610,41.3,25.60
200611,23.4,7.75
200612,33.0,28.69
200701,29.8,17.58
200702,27.9,7.67
200703,28.3,18.93
200704,37.0,9.79
200705,42.7,8.55
200706,50.3,2.23
200707,53.2,9.57
200708,54.5,3.36
200709,48.8,17.78
200710,40.2,27.75
200711,34.3,12.13
200712,27.3,12.94
200801,26.3,16.23
200802,27.9,13.42
200803,32.7,13.14
200804,35.9,11.96
200805,43.0,7.44
200806,46.6,4.51
200807,50.1,10.71
200808,51.7,9.00
200809,47.8,18.08
200810,39.7,36.97
200811,34.2,18.51
200812,25.2,10.89
200901,27.2,23.36
200902,27.4,10.25
200903,29.0,13.41
200904,36.5,5.32
200905,44.2,3.83
200906,50.7,4.01
200907,55.5,2.46
200908,53.9,15.03
200909,48.5,19.00
200910,41.7,17.36
200911,34.2,22.68
200912,28.1,10.51
201001,32.2,16.09
201002,35.3,6.44
201003,34.6,22.96
201004,38.7,5.48
201005,46.1,3.01
201006,49.6,8.02
201007,51.5,5.87
201008,54.1,6.19
201009,50.2,11.20
201010,41.2,27.68
201011,34.1,19.80
201012,27.6,7.02
201101,28.5,15.14
201102,26.6,13.06
201103,30.4,5.24
201104,36.6,6.89
201105,44.8,4.70
201106,50.4,3.91
201107,52.5,6.68
201108,51.7,18.22
201109,47.9,23.89
201110,40.8,21.45
201111,29.3,19.26
201112,32.3,24.08
201201,26.0,20.22
201202,32.8,9.93
201203,31.4,9.64
201204,39.2,5.10
201205,41.0,12.87
201206,47.8,8.05
201207,51.0,6.24
201208,52.3,9.96
201209,48.3,23.04
201210,38.6,9.40
201211,31.8,12.96
201212,26.4,14.06
201301,31.5,17.55
201302,33.8,19.64
201303,30.5,8.06
201304,35.0,13.61
201305,44.6,9.98
201306,53.1,5.16
201307,54.8,5.69
201308,55.7,5.96
201309,51.1,13.82
201310,43.8,21.17
201311,32.3,19.47
201312,29.3,24.73
201401,35.6,24.01
201402,25.4,4.15
201403,31.6,10.69
201404,38.1,8.81
201405,48.0,2.72
201406,49.6,10.88
201407,53.4,11.61
201408,54.0,17.46
201409,50.1,17.44
201410,42.3,21.61
201411,33.9,14.36
201412,34.0,12.25
201501,34.8,31.80
201502,32.0,8.98
201503,36.3,14.19
201504,38.6,17.86
201505,48.6,0.87
201506,52.8,7.44
201507,54.1,12.67
201508,54.2,15.75
201509,47.7,21.42
201510,43.6,23.03
201511,34.8,27.20
201512,31.6,9.50
201601,35.5,20.53
201602,36.6,14.01
201603,38.9,7.65
201604,42.1,11.35
201605,47.8,11.98
201606,52.1,6.78
201607,55.6,6.76
201608,55.5,9.70
201609,50.0,20.96
201610,41.3,8.23
201611,37.0,18.85
201612,27.6,16.65
201701,31.2,18.00
201702,30.0,12.10
201703,27.6,10.13
201704,40.8,5.26
201705,44.6,9.14
201706,49.3,7.19
201707,52.2,7.00
201708,55.0,14.90
201709,49.5,20.91
201710,40.7,20.29
201711,30.6,5.92
201712,32.0,15.21
201801,31.5,10.81
201802,26.8,7.13
201803,32.3,7.39
201804,38.2,7.95
201805,44.5,10.71
201806,50.6,5.45
201807,55.2,3.05
201808,54.8,11.41
201809,49.9,4.22
201810,44.5,23.14
201811,37.9,16.97
201812,33.4,12.98
201901,31.0,14.14
201902,25.9,4.82
201903,36.1,9.81
201904,39.0,11.45
201905,47.0,4.12
201906,51.8,6.01
201907,55.6,5.19
201908,55.3,7.01
201909,50.1,15.28
201910,40.4,16.94
201911,38.0,26.03
201912,35.6,16.90
202001,24.9,14.44
