date,tavg,pcp
200001,53.2,2.40
200002,57.2,1.10
200003,63.4,4.85
200004,64.6,2.10
200005,76.4,1.33
200006,79.3,4.62
200007,83.7,3.61
200008,83.0,3.42
200009,76.9,5.44
200010,67.4,0.63
200011,56.7,8.53
200012,46.0,3.45
200101,46.4,3.95
200102,57.7,2.52
200103,56.8,10.22
200104,68.5,1.06
200105,73.4,1.75
200106,78.6,8.26
200107,80.9,9.08
200108,80.0,7.78
200109,75.2,3.81
200110,64.3,3.09
200111,63.1,1.85
200112,55.0,2.70
200201,51.6,3.83
200202,50.4,2.75
200203,58.6,5.80
200204,69.4,2.01
200205,73.7,3.55
200206,79.3,4.11
200207,81.3,7.76
200208,80.5,4.97
200209,79.2,14.00
200210,72.0,8.27
200211,56.0,5.55
200212,50.9,7.60
200301,45.8,1.13
200302,52.9,6.30
200303,61.6,5.06
200304,66.7,3.87
200305,76.2,8.54
200306,79.2,17.80
200307,79.9,10.96
200308,80.8,7.03
200309,76.4,3.25
200310,67.6,2.93
200311,62.1,3.62
200312,49.0,3.96
200401,49.9,3.98
200402,50.3,8.52
200403,62.8,0.62
200404,64.6,3.25
200405,73.9,4.03
200406,79.2,12.17
200407,81.5,4.72
200408,79.1,7.40
200409,77.5,5.43
200410,72.9,2.95
200411,62.2,8.65
200412,49.8,4.25
200501,54.4,2.37
200502,55.9,4.89
200503,58.2,5.31
200504,64.2,15.42
200505,72.2,4.08
200506,78.6,7.58
200507,81.6,10.76
200508,81.6,8.94
200509,80.4,2.54
200510,67.2,0.22
200511,60.1,2.34
200512,49.8,3.63
200601,55.7,3.65
200602,52.4,4.22
200603,61.7,0.70
200604,70.4,3.54
200605,73.6,3.36
200606,80.4,2.29
200607,82.0,4.51
200608,82.8,6.08
200609,76.2,3.80
200610,67.1,5.31
200611,56.9,6.31
200612,53.8,5.11
200701,52.0,4.50
200702,50.9,2.30
200703,62.4,1.18
200704,64.4,4.85
200705,73.0,2.35
200706,79.9,4.18
200707,80.8,8.06
200708,84.2,3.29
200709,78.3,4.37
200710,69.7,7.40
200711,58.4,3.42
200712,57.0,6.84
200801,49.1,6.61
200802,55.2,4.75
200803,58.8,3.67
200804,66.2,6.62
200805,73.7,4.17
200806,80.2,4.34
200807,81.5,4.76
200808,80.0,11.12
200809,77.0,5.15
200810,65.9,2.63
200811,56.1,3.12
200812,55.1,3.77
200901,51.6,3.37
200902,53.5,3.96
200903,61.8,13.00
200904,65.4,2.54
200905,75.1,7.73
200906,82.0,2.44
200907,81.6,5.24
200908,79.7,6.90
200909,78.5,7.33
200910,68.3,6.15
200911,56.9,4.28
200912,50.2,15.11
201001,45.4,8.48
201002,45.3,5.51
201003,54.8,4.16
201004,66.4,1.84
201005,76.3,7.31
201006,82.1,3.78
201007,83.2,4.25
201008,83.5,9.30
201009,78.9,2.17
201010,67.6,2.41
201011,60.1,5.62
201012,46.3,1.68
201101,47.2,3.79
201102,53.3,2.95
201103,62.7,4.84
201104,69.5,1.26
201105,72.9,1.10
201106,83.4,2.53
201107,82.9,8.15
201108,83.8,3.66
201109,75.5,12.08
201110,64.4,0.23
201111,59.5,2.85
201112,54.3,2.39
201201,55.8,2.87
201202,57.9,7.32
201203,68.0,5.52
201204,68.4,3.41
201205,76.3,5.47
201206,79.7,11.64
201207,81.9,7.91
201208,80.6,14.08
201209,76.7,5.76
201210,66.4,1.30
201211,55.9,1.33
201212,55.3,4.13
201301,54.9,3.08
201302,54.6,10.35
201303,54.6,1.20
201304,65.2,5.70
201305,70.7,7.54
201306,80.3,5.61
201307,79.7,9.54
201308,80.1,9.01
201309,78.9,3.93
201310,69.2,2.47
201311,56.6,3.74
201312,52.6,6.81
201401,43.0,2.98
201402,52.7,5.87
201403,55.8,7.13
201404,65.4,15.41
201405,71.9,7.66
201406,79.0,5.46
201407,79.9,5.68
201408,81.6,3.60
201409,78.2,3.43
201410,67.9,2.67
201411,52.8,1.66
201412,55.0,5.61
201501,48.8,4.71
201502,47.5,2.45
201503,63.7,4.84
201504,70.2,10.39
201505,74.6,6.10
201506,80.2,5.19
201507,83.3,5.14
201508,81.3,3.79
201509,77.0,6.29
201510,68.8,5.22
201511,62.9,6.51
201512,60.9,11.27
201601,48.7,4.99
201602,54.2,3.53
201603,63.8,9.56
201604,67.3,5.87
201605,73.2,2.86
201606,80.6,5.28
201607,82.9,6.50
201608,82.1,6.86
201609,79.9,3.74
201610,70.8,0.02
201611,62.1,1.47
201612,56.6,8.00
201701,57.8,12.30
201702,60.8,2.35
201703,63.4,2.94
201704,69.2,5.17
201705,72.6,10.03
201706,78.0,14.90
201707,81.8,5.12
201708,81.0,11.11
201709,77.0,2.06
201710,69.7,11.53
201711,60.5,0.46
201712,52.3,3.81
201801,45.8,3.35
201802,64.2,6.49
201803,60.8,3.32
201804,63.4,4.45
201805,76.4,4.67
201806,81.2,5.67
201807,82.4,6.71
201808,80.8,7.57
201809,80.9,10.08
201810,72.0,2.58
201811,56.0,6.21
201812,54.5,9.25
201901,51.2,4.42
201902,61.6,3.69
201903,59.4,2.24
201904,65.9,6.29
201905,76.3,4.43
201906,80.7,6.80
201907,81.9,7.77
201908,82.2,8.19
201909,82.1,1.27
201910,71.6,9.84
201911,55.8,1.51
201912,54.9,4.84
202001,53.8,4.93
