date,tavg,pcp
200001,49.2,3.67
200002,54.4,1.94
200003,61.8,4.79
200004,63.4,2.38
200005,76.2,0.63
200006,79.2,5.69
200007,82.1,4.77
200008,80.8,4.43
200009,74.5,6.41
200010,64.9,0.47
200011,56.8,2.57
200012,44.8,3.31
200101,46.2,1.24
200102,56.7,0.77
200103,57.8,7.25
200104,65.9,0.70
200105,73.4,1.42
200106,78.7,6.47
200107,80.6,5.30
200108,80.9,4.29
200109,74.1,4.40
200110,64.0,0.44
200111,62.4,0.66
200112,56.4,0.53
200201,51.5,3.44
200202,51.8,1.94
200203,59.9,4.49
200204,71.0,1.61
200205,73.4,2.51
200206,79.2,4.36
200207,82.2,6.87
200208,80.4,5.51
200209,79.1,4.18
200210,71.0,4.10
200211,55.5,3.77
200212,48.2,3.96
200301,45.6,0.96
200302,52.1,4.07
200303,61.8,8.78
200304,65.4,4.00
200305,74.8,3.51
200306,78.8,7.46
200307,81.0,6.43
200308,80.8,8.23
200309,75.2,3.61
200310,67.2,4.94
200311,61.8,1.35
200312,46.9,1.61
200401,47.6,2.66
200402,49.2,5.20
200403,60.8,0.23
200404,64.9,1.66
200405,75.4,2.29
200406,80.6,8.19
200407,82.2,4.66
200408,79.6,7.20
200409,76.5,14.05
200410,70.1,1.42
200411,60.7,3.08
200412,50.0,2.75
200501,52.4,1.47
200502,53.6,2.96
200503,56.4,6.10
200504,62.5,4.95
200505,71.1,2.34
200506,78.6,7.80
200507,83.1,5.00
200508,82.4,5.84
200509,79.2,1.31
200510,67.7,4.91
200511,59.9,3.04
200512,48.5,3.82
200601,54.5,5.30
200602,50.9,4.92
200603,59.1,0.42
200604,68.6,1.93
200605,72.7,2.78
200606,78.8,4.41
200607,82.3,1.74
200608,83.4,6.04
200609,76.1,3.91
200610,65.1,1.19
200611,56.9,1.57
200612,55.6,3.37
200701,52.3,2.74
200702,50.8,2.58
200703,62.0,2.04
200704,64.3,0.34
200705,72.4,0.23
200706,78.9,7.00
200707,81.4,6.17
200708,83.5,7.24
200709,77.4,5.17
200710,70.4,4.46
200711,56.7,0.52
200712,56.1,5.47
200801,48.3,3.28
200802,54.5,6.27
200803,58.4,2.16
200804,65.1,3.10
200805,73.0,3.58
200806,81.2,2.41
200807,81.9,5.83
200808,81.0,7.13
200809,76.8,0.83
200810,63.9,6.36
200811,54.2,4.40
200812,55.3,1.34
200901,49.6,1.33
200902,49.9,1.26
200903,59.2,6.18
200904,64.4,8.34
200905,73.4,7.86
200906,81.6,3.69
200907,80.9,3.43
200908,80.5,6.15
200909,77.0,3.19
200910,68.0,3.36
200911,58.3,2.11
200912,50.6,7.12
201001,45.2,5.73
201002,45.5,2.88
201003,54.4,3.00
201004,66.0,2.82
201005,75.9,4.27
201006,82.6,6.24
201007,83.9,3.40
201008,83.5,5.92
201009,78.0,3.08
201010,67.2,0.54
201011,57.1,1.04
201012,42.9,2.06
201101,44.2,2.68
201102,54.6,2.98
201103,60.5,4.39
201104,68.2,2.05
201105,74.2,0.91
201106,82.8,4.84
201107,83.2,5.30
201108,84.4,2.67
201109,76.5,4.33
201110,63.8,2.67
201111,59.2,1.53
201112,54.6,1.32
201201,52.7,1.15
201202,56.4,3.06
201203,66.7,5.38
201204,68.0,1.42
201205,75.2,5.19
201206,76.6,5.59
201207,83.3,3.66
201208,80.0,8.63
201209,76.6,2.56
201210,67.9,1.03
201211,55.0,0.74
201212,55.0,3.23
201301,55.5,0.84
201302,52.6,10.41
201303,52.8,3.37
201304,65.4,4.35
201305,70.5,2.74
201306,79.7,7.00
201307,80.2,9.14
201308,80.6,8.34
201309,76.7,1.87
201310,67.3,0.66
201311,56.7,3.46
201312,55.8,3.14
201401,44.3,2.87
201402,53.3,3.10
201403,55.2,3.95
201404,65.2,7.72
201405,73.5,3.42
201406,80.1,3.95
201407,81.8,3.31
201408,81.9,4.43
201409,77.5,6.27
201410,67.2,1.46
201411,53.1,5.49
201412,53.6,5.25
201501,47.9,3.37
201502,46.8,3.98
201503,61.6,2.60
201504,69.8,6.00
201505,74.2,0.91
201506,80.7,4.65
201507,83.2,5.37
201508,81.7,4.01
201509,76.1,3.39
201510,67.2,2.29
201511,63.8,3.87
201512,62.6,2.41
201601,47.6,3.77
201602,53.0,4.63
201603,63.7,3.06
201604,66.1,3.39
201605,72.9,3.76
201606,81.2,5.36
201607,84.6,2.57
201608,82.8,4.39
201609,78.1,4.92
201610,68.9,4.83
201611,59.7,0.18
201612,56.3,6.06
201701,55.8,7.08
201702,59.0,1.78
201703,59.8,0.83
201704,69.6,2.29
201705,73.7,5.34
201706,79.0,4.82
201707,83.0,5.83
201708,82.4,5.18
201709,77.4,7.58
201710,70.1,1.70
201711,59.0,0.74
201712,51.4,2.74
201801,45.6,2.24
201802,61.9,2.18
201803,56.8,2.46
201804,63.5,2.21
201805,74.7,5.31
201806,81.6,6.37
201807,82.6,7.80
201808,82.1,3.64
201809,81.3,2.36
201810,71.5,1.68
201811,58.0,3.47
201812,53.4,7.28
201901,51.5,3.23
201902,59.9,1.28
201903,59.8,1.64
201904,67.5,2.74
201905,78.2,1.64
201906,80.9,5.29
201907,83.0,5.33
201908,82.4,3.75
201909,79.6,0.68
201910,71.7,6.42
201911,54.9,2.84
201912,54.2,5.24
202001,54.0,2.18
