date,tavg,pcp
200001,24.0,2.13
200002,32.8,1.64
200003,43.5,1.88
200004,47.2,3.68
200005,61.4,4.70
200006,67.6,7.34
200007,69.8,3.12
200008,70.2,2.45
200009,62.6,3.67
200010,55.3,2.36
200011,37.6,2.98
200012,16.1,2.98
200101,24.4,0.98
200102,28.4,4.07
200103,33.7,0.88
200104,52.6,3.90
200105,61.1,3.97
200106,66.8,4.45
200107,71.6,4.47
200108,72.2,4.15
200109,61.2,3.36
200110,51.7,7.60
200111,47.4,2.76
200112,34.5,1.88
200201,32.2,2.89
200202,32.3,1.99
200203,33.6,3.17
200204,49.0,4.22
200205,54.1,5.62
200206,70.7,2.27
200207,75.5,3.19
200208,71.8,2.78
200209,67.3,1.45
200210,49.4,1.55
200211,37.5,1.90
200212,28.1,1.92
200301,19.4,1.24
200302,22.8,0.94
200303,37.5,1.71
200304,49.8,2.94
200305,56.3,6.95
200306,65.8,1.56
200307,70.9,6.07
200308,72.3,2.89
200309,61.7,4.13
200310,50.1,2.72
200311,42.9,5.09
200312,31.2,2.42
200401,20.2,1.44
200402,25.8,0.80
200403,41.0,3.28
200404,50.3,0.69
200405,61.4,6.41
200406,66.6,4.72
200407,70.5,4.31
200408,66.4,6.55
200409,65.3,1.16
200410,51.9,1.88
200411,42.0,4.58
200412,28.6,2.90
200501,23.7,5.56
200502,30.2,2.23
200503,33.3,2.06
200504,51.6,1.17
200505,56.6,1.23
200506,73.1,2.47
200507,74.1,4.77
200508,72.5,2.87
200509,67.1,4.04
200510,53.2,1.35
200511,42.2,2.61
200512,23.7,2.07
200601,35.9,3.20
200602,29.3,1.17
200603,37.5,3.29
200604,52.4,2.28
200605,57.7,4.56
200606,67.8,1.98
200607,74.1,8.01
200608,70.6,4.24
200609,60.7,2.95
200610,48.5,4.70
200611,42.5,2.93
200612,35.2,3.80
200701,28.7,3.82
200702,17.2,1.54
200703,42.4,2.12
200704,46.7,4.40
200705,63.9,2.09
200706,70.7,2.56
200707,71.3,5.12
200708,72.7,10.49
200709,66.7,1.93
200710,58.6,4.02
200711,39.3,2.64
200712,28.9,4.05
200801,24.9,5.48
200802,23.6,4.18
200803,34.0,2.49
200804,50.2,2.69
200805,55.8,3.10
200806,69.8,3.86
200807,72.4,2.89
200808,69.6,2.40
200809,65.3,11.25
200810,51.2,3.30
200811,38.4,1.80
200812,24.9,4.08
200901,16.0,1.63
200902,28.8,3.32
200903,40.1,5.12
200904,48.4,4.35
200905,59.4,3.73
200906,68.7,4.72
200907,67.6,2.52
200908,69.2,6.19
200909,63.4,0.96
200910,48.6,5.90
200911,44.2,1.58
200912,27.7,2.41
201001,22.5,1.49
201002,25.2,1.55
201003,41.6,1.77
201004,54.0,3.05
201005,61.3,5.74
201006,70.3,5.88
201007,74.7,4.00
201008,73.6,1.29
201009,64.4,2.38
201010,54.0,1.16
201011,40.7,2.97
201012,23.8,1.84
201101,20.9,1.66
201102,25.4,2.77
201103,36.1,2.33
201104,48.1,7.48
201105,59.9,6.83
201106,69.9,4.23
201107,76.4,3.63
201108,70.7,2.23
201109,61.3,4.95
201110,52.5,4.75
201111,44.4,4.11
201112,34.5,2.88
201201,28.9,2.86
201202,32.0,2.16
201203,52.1,1.57
201204,49.2,1.99
201205,64.4,2.02
201206,70.3,1.87
201207,78.6,4.96
201208,69.4,4.61
201209,62.4,1.83
201210,50.3,4.13
201211,38.9,0.50
201212,35.2,3.19
201301,27.0,4.35
201302,26.1,2.12
201303,31.7,1.29
201304,46.3,6.19
201305,62.5,3.08
201306,68.4,5.38
201307,71.0,2.22
201308,69.3,3.13
201309,64.4,3.10
201310,52.4,3.92
201311,37.5,3.23
201312,25.0,2.33
201401,14.9,2.69
201402,17.5,2.50
201403,28.7,1.49
201404,48.0,2.69
201405,59.6,5.17
201406,70.7,7.35
201407,67.5,2.30
201408,70.8,4.87
201409,62.1,3.23
201410,51.5,4.60
201411,33.3,3.20
201412,32.6,1.56
201501,21.2,1.73
201502,14.9,1.94
201503,33.2,0.72
201504,49.3,2.38
201505,62.3,5.76
201506,68.3,6.04
201507,70.1,5.30
201508,69.3,3.10
201509,67.0,3.70
201510,52.9,1.46
201511,43.9,2.48
201512,39.5,4.95
201601,24.5,1.47
201602,29.4,1.76
201603,42.3,3.69
201604,47.7,3.64
201605,58.2,3.57
201606,69.8,4.20
201607,72.8,3.14
201608,73.8,10.18
201609,67.9,3.76
201610,56.2,4.25
201611,45.6,3.39
201612,25.5,2.16
201701,29.9,3.67
201702,37.5,2.19
201703,37.2,3.99
201704,52.3,3.14
201705,57.0,5.13
201706,69.7,2.42
201707,71.6,4.60
201708,67.7,2.59
201709,65.4,2.17
201710,56.0,6.62
201711,39.1,3.78
201712,25.8,1.19
201801,23.5,1.77
201802,28.7,7.41
201803,34.6,1.86
201804,40.4,2.97
201805,66.0,7.05
201806,70.3,4.71
201807,72.5,3.62
201808,72.4,5.23
201809,67.0,2.27
201810,51.5,5.34
201811,34.1,3.25
201812,32.4,2.36
201901,21.7,2.33
201902,26.9,1.95
201903,33.4,2.83
201904,47.8,4.65
201905,57.7,6.65
201906,67.5,5.16
201907,74.5,3.14
201908,69.6,1.93
201909,67.8,6.39
201910,52.0,4.46
201911,34.5,1.67
201912,33.9,2.42
202001,31.2,4.19
