date,tavg,pcp
200001,40.2,1.29
200002,42.5,3.95
200003,45.8,1.79
200004,57.8,0.43
200005,66.4,0.27
200006,74.3,0.20
200007,78.3,0.11
200008,77.1,2.70
200009,69.5,0.25
200010,55.8,3.42
200011,38.7,0.72
200012,40.2,0.20
200101,36.1,1.87
200102,39.4,1.95
200103,48.0,1.91
200104,52.1,1.52
200105,67.2,0.22
200106,73.4,0.18
200107,77.2,0.54
200108,78.0,1.50
200109,72.4,0.09
200110,61.0,0.25
200111,47.4,0.85
200112,34.2,1.25
200201,36.2,0.15
200202,41.0,0.15
200203,44.0,0.45
200204,57.1,0.18
200205,62.8,0.01
200206,75.4,0.03
200207,81.6,0.35
200208,77.4,0.03
200209,69.0,1.59
200210,55.4,1.24
200211,45.1,1.07
200212,37.0,0.84
200301,44.9,0.20
200302,39.4,2.94
200303,46.2,1.76
200304,50.0,1.33
200305,63.7,0.36
200306,73.5,0.02
200307,82.2,0.39
200308,77.9,0.97
200309,71.2,0.52
200310,63.8,0.11
200311,42.3,1.10
200312,38.1,2.21
200401,36.0,0.55
200402,36.1,3.86
200403,53.7,0.21
200404,53.6,1.64
200405,63.6,0.23
200406,73.4,0.12
200407,78.0,0.78
200408,75.0,1.02
200409,67.4,0.81
200410,54.9,6.03
200411,42.6,2.64
200412,38.9,2.59
200501,40.8,5.97
200502,41.3,3.91
200503,45.3,2.43
200504,51.0,2.45
200505,62.3,0.90
200506,68.7,1.18
200507,80.7,0.70
200508,74.0,2.54
200509,67.9,0.32
200510,57.8,1.77
200511,47.8,0.39
200512,38.9,0.59
200601,38.8,1.01
200602,41.7,0.35
200603,41.1,3.97
200604,53.2,0.99
200605,66.1,0.17
200606,75.6,0.25
200607,80.0,1.50
200608,76.4,0.22
200609,66.2,0.67
200610,55.1,2.19
200611,47.3,0.11
200612,36.9,1.10
200701,33.0,0.51
200702,42.2,0.94
200703,51.1,0.40
200704,55.3,1.20
200705,64.9,0.13
200706,74.3,0.08
200707,81.0,1.39
200708,78.1,1.53
200709,69.2,1.73
200710,57.1,0.05
200711,50.2,0.42
200712,34.1,3.44
200801,34.0,2.70
200802,39.2,2.20
200803,46.3,0.27
200804,51.8,0.02
200805,59.1,0.79
200806,72.3,0.25
200807,79.3,1.14
200808,77.9,0.75
200809,70.5,0.16
200810,58.3,0.72
200811,48.6,1.50
200812,35.4,2.71
200901,39.7,1.40
200902,40.3,2.31
200903,46.3,0.15
200904,51.6,0.68
200905,67.1,0.37
200906,68.4,0.34
200907,79.9,0.48
200908,76.3,0.19
200909,71.5,0.50
200910,53.8,0.16
200911,48.1,0.51
200912,33.2,2.36
201001,37.9,3.75
201002,39.6,2.71
201003,44.7,1.72
201004,50.2,0.95
201005,56.6,0.29
201006,72.2,0.18
201007,80.3,0.56
201008,75.8,1.34
201009,71.3,0.04
201010,58.0,3.40
201011,42.8,1.34
201012,41.1,6.87
201101,37.4,0.14
201102,37.2,2.12
201103,46.1,1.54
201104,50.6,1.14
201105,56.8,1.43
201106,69.7,0.04
201107,76.9,0.90
201108,78.7,0.19
201109,70.5,0.99
201110,57.3,2.07
201111,44.0,0.71
201112,36.0,0.63
201201,40.1,0.95
201202,39.4,1.67
201203,46.7,0.88
201204,55.0,0.95
201205,65.0,0.01
201206,74.5,0.00
201207,77.2,2.24
201208,77.8,2.79
201209,70.5,1.36
201210,59.0,1.36
201211,48.6,0.49
201212,36.3,1.78
201301,32.6,0.97
201302,37.7,0.68
201303,49.7,0.93
201304,54.0,0.52
201305,62.3,0.36
201306,75.8,0.01
201307,79.4,1.70
201308,75.4,2.11
201309,66.3,3.04
201310,53.5,0.72
201311,45.5,1.37
201312,34.0,0.87
201401,42.4,0.59
201402,44.1,0.70
201403,48.0,0.80
201404,54.2,0.72
201405,62.7,0.71
201406,73.3,0.00
201407,78.9,1.35
201408,72.9,3.08
201409,70.5,3.97
201410,60.7,0.02
201411,46.9,0.53
201412,39.3,1.33
201501,41.2,1.12
201502,46.6,1.48
201503,51.6,1.79
201504,53.2,0.76
201505,58.9,2.46
201506,75.7,0.54
201507,75.2,1.36
201508,77.0,1.20
201509,72.2,1.10
201510,60.9,1.77
201511,42.0,1.03
201512,35.5,1.28
201601,36.5,2.41
201602,44.4,0.85
201603,49.0,1.08
201604,53.2,2.67
201605,60.0,0.36
201606,76.8,0.44
201607,79.4,0.81
201608,75.2,2.37
201609,67.2,1.27
201610,60.8,0.63
201611,48.5,1.13
201612,36.5,3.60
201701,35.6,4.00
201702,42.8,1.53
201703,50.8,1.10
201704,52.8,0.47
201705,61.8,0.66
201706,75.8,0.00
201707,79.9,2.78
201708,76.8,1.60
201709,67.1,1.34
201710,57.4,0.01
201711,51.3,0.13
201712,40.6,0.16
201801,41.8,2.02
201802,39.5,1.15
201803,45.1,1.61
201804,56.6,0.63
201805,63.0,0.71
201806,74.9,0.00
201807,80.4,2.02
201808,77.9,1.49
201809,72.0,0.11
201810,54.7,2.58
201811,43.6,0.79
201812,37.6,1.12
201901,36.4,2.96
201902,33.4,4.81
201903,45.0,4.40
201904,54.5,1.49
201905,54.5,2.97
201906,70.2,0.27
201907,77.8,0.37
201908,77.9,0.09
201909,69.4,0.05
201910,52.2,0.01
201911,46.8,4.24
201912,36.6,2.30
202001,38.8,0.24
