date,tavg,pcp
200001,25.0,1.23
200002,35.4,1.33
200003,45.4,2.19
200004,50.6,2.89
200005,64.1,4.63
200006,69.3,5.40
200007,71.7,2.71
200008,73.3,2.69
200009,66.2,2.96
200010,57.2,2.10
200011,37.5,3.86
200012,16.4,1.62
200101,23.7,2.22
200102,29.2,3.18
200103,35.7,1.14
200104,56.1,3.72
200105,64.1,3.96
200106,68.8,3.65
200107,74.7,3.22
200108,73.4,3.65
200109,63.3,2.50
200110,52.9,6.22
200111,49.3,2.29
200112,34.2,1.85
200201,32.4,2.52
200202,33.4,2.05
200203,36.2,2.63
200204,51.6,4.23
200205,57.5,5.56
200206,73.0,3.70
200207,76.6,4.09
200208,73.0,6.30
200209,67.8,1.45
200210,50.7,2.08
200211,38.1,0.87
200212,30.4,1.50
200301,20.9,0.70
200302,24.6,1.33
200303,40.4,1.78
200304,52.4,3.11
200305,60.1,4.22
200306,67.1,3.98
200307,73.4,7.91
200308,73.6,2.61
200309,63.3,3.38
200310,53.2,1.79
200311,43.3,3.99
200312,31.8,2.21
200401,22.6,1.21
200402,28.0,0.54
200403,43.7,4.44
200404,52.7,1.95
200405,65.1,6.69
200406,69.1,3.32
200407,71.9,4.01
200408,67.1,4.67
200409,67.0,1.20
200410,53.3,4.54
200411,43.7,4.53
200412,29.6,1.80
200501,26.3,5.85
200502,34.5,1.69
200503,36.4,1.20
200504,54.2,2.51
200505,60.5,1.07
200506,74.7,1.25
200507,75.0,4.07
200508,73.9,2.66
200509,70.2,3.68
200510,55.0,1.12
200511,42.8,3.46
200512,23.4,1.16
200601,36.6,2.58
200602,29.8,0.57
200603,40.4,2.97
200604,55.4,5.86
200605,61.5,3.35
200606,70.2,1.93
200607,76.2,4.81
200608,72.6,5.01
200609,63.1,3.18
200610,50.4,2.98
200611,43.4,3.25
200612,34.1,3.38
200701,29.0,2.83
200702,18.2,1.69
200703,46.0,5.42
200704,49.4,3.45
200705,67.3,1.78
200706,71.8,4.36
200707,71.6,3.51
200708,76.7,3.07
200709,68.8,1.23
200710,59.3,3.89
200711,41.0,2.43
200712,28.2,4.24
200801,25.3,4.11
200802,24.0,4.30
200803,37.1,1.78
200804,50.9,2.82
200805,57.3,4.76
200806,72.5,4.65
200807,73.4,5.44
200808,70.3,1.48
200809,66.1,9.83
200810,53.3,3.12
200811,40.0,0.95
200812,24.6,4.28
200901,17.8,0.54
200902,30.5,2.34
200903,41.9,4.15
200904,50.1,6.15
200905,62.1,4.95
200906,71.8,5.14
200907,69.0,3.74
200908,69.7,5.40
200909,64.4,1.76
200910,49.3,9.14
200911,45.4,3.13
200912,27.6,3.63
201001,19.0,1.26
201002,24.2,1.58
201003,42.5,2.46
201004,57.5,3.08
201005,63.5,4.61
201006,73.5,8.14
201007,76.6,2.56
201008,76.1,2.08
201009,66.8,3.84
201010,55.5,1.49
201011,41.8,2.51
201012,20.8,2.25
201101,20.8,1.27
201102,27.8,2.78
201103,39.8,1.89
201104,50.6,5.98
201105,61.4,5.06
201106,71.8,4.67
201107,78.8,2.94
201108,73.3,1.77
201109,62.2,2.95
201110,53.6,1.84
201111,44.5,3.69
201112,34.8,3.27
201201,30.3,1.39
201202,34.2,1.25
201203,55.2,1.03
201204,54.0,2.52
201205,67.7,2.19
201206,71.6,1.84
201207,80.9,1.24
201208,72.6,4.56
201209,64.4,5.22
201210,51.6,4.81
201211,40.2,0.97
201212,36.2,1.99
201301,27.9,2.98
201302,28.5,2.39
201303,33.5,1.93
201304,49.5,5.98
201305,64.2,7.04
201306,70.9,3.85
201307,72.4,1.78
201308,72.2,1.50
201309,68.5,1.44
201310,54.4,3.42
201311,37.5,2.44
201312,25.1,1.60
201401,17.5,1.79
201402,16.7,2.40
201403,32.9,1.66
201404,51.8,3.18
201405,63.5,3.18
201406,72.4,6.45
201407,69.2,5.37
201408,73.0,3.95
201409,64.1,4.95
201410,53.1,4.02
201411,33.8,1.96
201412,32.5,1.12
201501,23.6,1.35
201502,17.9,1.06
201503,37.2,1.24
201504,53.4,2.71
201505,65.2,6.33
201506,71.2,9.63
201507,72.8,6.76
201508,71.4,2.95
201509,70.7,4.51
201510,55.4,1.25
201511,45.7,5.09
201512,40.3,6.47
201601,25.4,0.81
201602,32.7,1.18
201603,46.9,3.17
201604,52.2,2.17
201605,61.8,5.16
201606,74.1,3.64
201607,74.7,7.49
201608,75.3,6.89
201609,70.8,3.14
201610,59.2,2.22
201611,47.3,3.17
201612,28.2,1.05
201701,30.8,2.09
201702,40.0,0.86
201703,41.7,3.60
201704,55.7,4.86
201705,60.8,3.60
201706,72.6,3.30
201707,74.6,3.38
201708,69.5,3.79
201709,68.1,1.08
201710,57.8,3.74
201711,40.3,2.52
201712,28.3,0.54
201801,22.0,0.83
201802,29.7,4.21
201803,37.1,2.81
201804,43.0,2.05
201805,70.6,3.28
201806,73.8,5.87
201807,73.5,3.00
201808,74.1,3.26
201809,69.7,2.44
201810,53.1,5.21
201811,34.3,2.56
201812,33.0,2.95
201901,22.8,3.05
201902,26.9,2.34
201903,36.0,4.51
201904,51.0,4.17
201905,61.8,8.46
201906,70.4,3.78
201907,76.8,2.81
201908,71.4,3.92
201909,70.1,4.96
201910,53.5,5.08
201911,35.2,1.63
201912,34.4,1.37
202001,30.5,3.46
