date,tavg,pcp
200001,33.9,3.36
200002,40.4,2.18
200003,49.7,4.05
200004,54.1,4.87
200005,66.5,2.66
200006,73.6,4.75
200007,73.3,5.59
200008,73.9,4.19
200009,66.7,5.08
200010,58.3,0.09
200011,44.6,1.73
200012,30.0,2.71
200101,33.0,2.54
200102,39.2,2.12
200103,41.9,4.41
200104,56.1,1.93
200105,64.2,4.80
200106,73.7,5.19
200107,73.8,5.44
200108,77.3,5.29
200109,67.0,2.50
200110,57.4,0.86
200111,51.9,0.86
200112,43.6,1.68
200201,39.8,1.46
200202,41.1,0.43
200203,46.3,3.59
200204,58.1,3.90
200205,63.6,3.02
200206,74.8,2.73
200207,79.4,2.80
200208,79.1,2.67
200209,70.4,3.09
200210,57.0,5.75
200211,45.3,4.35
200212,35.4,4.46
200301,29.7,2.58
200302,31.8,7.11
200303,45.7,4.09
200304,53.8,2.74
200305,60.7,7.22
200306,70.5,7.95
200307,76.8,6.94
200308,77.5,4.70
200309,68.9,7.69
200310,55.4,4.76
200311,51.8,4.84
200312,37.6,4.87
200401,29.3,1.64
200402,35.8,2.35
200403,47.3,2.24
200404,56.0,4.45
200405,71.0,3.04
200406,72.1,4.61
200407,77.0,6.91
200408,74.8,4.27
200409,69.8,4.41
200410,56.8,1.43
200411,49.7,4.52
200412,38.3,3.11
200501,34.9,3.33
200502,38.2,1.37
200503,41.4,4.72
200504,55.6,3.86
200505,60.2,4.69
200506,74.2,2.78
200507,79.0,6.12
200508,78.3,2.66
200509,72.9,0.31
200510,58.9,9.33
200511,49.1,2.16
200512,34.9,3.36
200601,41.8,3.31
200602,37.8,2.18
200603,46.4,0.09
200604,58.3,3.40
200605,63.5,1.94
200606,73.2,11.83
200607,79.4,3.37
200608,78.7,0.92
200609,66.3,7.08
200610,55.8,5.01
200611,49.4,5.77
200612,43.5,1.72
200701,39.2,2.45
200702,29.4,2.48
200703,46.4,3.24
200704,52.4,4.47
200705,66.4,1.22
200706,74.4,2.31
200707,77.4,2.59
200708,78.1,3.46
200709,71.1,0.88
200710,64.5,5.61
200711,47.3,1.60
200712,39.4,3.54
200801,37.3,1.41
200802,38.9,3.86
200803,46.5,2.89
200804,56.9,5.81
200805,61.9,7.99
200806,75.8,5.58
200807,78.1,4.11
200808,74.3,1.54
200809,70.6,5.76
200810,56.2,1.62
200811,45.4,2.07
200812,39.1,3.58
200901,30.1,2.92
200902,38.6,0.31
200903,44.0,2.19
200904,56.0,4.54
200905,64.4,7.76
200906,72.2,6.28
200907,75.5,2.95
200908,78.0,4.67
200909,68.2,3.04
200910,56.1,5.79
200911,50.1,4.62
200912,36.0,6.97
201001,33.4,1.93
201002,32.3,3.38
201003,49.0,3.74
201004,59.2,1.64
201005,66.9,2.84
201006,78.1,1.95
201007,80.9,4.58
201008,77.8,5.35
201009,71.9,4.53
201010,59.1,5.00
201011,47.4,2.14
201012,32.6,1.89
201101,31.1,2.14
201102,39.2,1.88
201103,45.2,4.95
201104,58.2,3.66
201105,67.2,2.38
201106,76.2,1.71
201107,81.6,2.85
201108,77.0,9.26
201109,70.2,10.00
201110,56.6,3.86
201111,50.6,2.12
201112,42.4,4.69
201201,38.2,2.25
201202,42.3,1.53
201203,54.6,2.44
201204,56.0,2.03
201205,69.0,3.29
201206,73.4,2.75
201207,81.2,3.33
201208,77.8,2.79
201209,69.6,3.40
201210,58.4,7.18
201211,43.7,0.64
201212,42.8,3.46
201301,37.8,2.85
201302,36.2,1.73
201303,41.6,2.85
201304,56.5,2.52
201305,63.8,2.96
201306,74.2,8.12
201307,79.1,4.66
201308,74.0,2.28
201309,68.0,1.73
201310,59.4,6.41
201311,44.4,2.75
201312,40.1,5.44
201401,29.0,2.56
201402,34.8,4.47
201403,39.3,4.26
201404,54.9,5.19
201405,65.9,6.69
201406,74.5,3.55
201407,76.5,3.77
201408,73.9,4.15
201409,70.0,2.34
201410,59.8,3.66
201411,44.4,2.86
201412,41.0,3.67
201501,31.6,3.46
201502,27.2,1.58
201503,40.4,4.26
201504,56.0,3.59
201505,69.8,2.33
201506,75.1,10.94
201507,77.6,4.13
201508,75.9,1.37
201509,72.7,2.65
201510,56.8,3.37
201511,51.9,2.21
201512,49.9,4.83
201601,32.8,2.42
201602,37.9,4.05
201603,51.0,1.32
201604,54.7,1.90
201605,62.1,5.79
201606,74.3,3.63
201607,80.2,4.86
201608,79.9,2.87
201609,73.4,3.41
201610,60.7,0.86
201611,49.0,0.56
201612,39.6,3.48
201701,39.9,2.79
201702,44.9,0.51
201703,44.4,2.90
201704,61.0,3.53
201705,63.3,6.35
201706,74.4,1.20
201707,79.3,8.86
201708,74.6,5.19
201709,69.4,1.94
201710,62.4,2.59
201711,47.0,2.07
201712,37.0,0.66
201801,32.8,0.99
201802,42.8,4.45
201803,41.1,2.06
201804,52.6,3.99
201805,70.6,7.99
201806,73.4,5.79
201807,78.2,9.36
201808,78.3,5.48
201809,73.5,10.52
201810,59.8,3.22
201811,43.8,7.70
201812,40.5,5.77
201901,35.3,3.55
201902,38.9,3.37
201903,43.7,4.35
201904,59.6,2.41
201905,69.1,5.03
201906,74.3,3.82
201907,80.2,6.03
201908,77.3,2.78
201909,73.6,0.26
201910,61.5,6.14
201911,43.9,2.10
201912,40.3,3.40
202001,40.4,2.95
