date,tavg,pcp
200001,22.3,3.36
200002,28.1,3.34
200003,39.7,4.18
200004,45.3,6.58
200005,55.6,3.27
200006,65.1,4.13
200007,67.0,5.94
200008,66.9,2.57
200009,59.8,3.17
200010,49.5,2.99
200011,39.4,4.72
200012,25.0,4.31
200101,22.7,1.84
200102,26.1,2.56
200103,31.4,8.33
200104,45.3,0.94
200105,57.2,1.79
200106,67.7,5.79
200107,67.7,2.86
200108,71.6,2.18
200109,62.0,2.91
200110,51.3,1.28
200111,42.6,1.39
200112,34.7,2.75
200201,31.0,2.57
200202,30.0,2.36
200203,36.0,4.05
200204,48.0,3.90
200205,54.6,5.14
200206,63.5,5.59
200207,71.6,1.39
200208,72.2,1.91
200209,64.8,3.19
200210,47.2,4.22
200211,37.7,4.97
200212,27.8,4.90
200301,16.6,2.66
200302,21.2,3.96
200303,33.4,4.07
200304,42.1,3.71
200305,54.2,4.23
200306,64.5,3.72
200307,71.6,1.82
200308,71.2,4.94
200309,62.2,4.47
200310,48.4,5.59
200311,41.0,2.38
200312,29.9,4.78
200401,16.6,0.89
200402,26.7,1.27
200403,36.0,2.13
200404,46.5,8.83
200405,57.5,5.52
200406,63.4,2.80
200407,68.8,3.92
200408,69.4,5.80
200409,61.8,5.64
200410,49.6,2.21
200411,40.0,3.65
200412,29.0,4.37
200501,21.5,3.99
200502,26.0,3.05
200503,30.8,4.98
200504,47.7,5.01
200505,50.9,6.99
200506,67.6,3.51
200507,71.4,3.29
200508,71.3,2.82
200509,64.4,2.29
200510,51.4,13.94
200511,40.5,4.55
200512,27.2,4.56
200601,30.9,4.29
200602,27.0,2.55
200603,34.6,0.92
200604,47.8,3.25
200605,55.6,14.76
200606,66.8,10.11
200607,73.6,5.26
200608,67.5,4.45
200609,60.4,2.56
200610,49.6,6.73
200611,44.2,6.28
200612,35.7,2.98
200701,27.4,3.09
200702,20.8,1.71
200703,33.5,4.08
200704,42.8,9.13
200705,58.0,4.11
200706,65.2,3.31
200707,69.8,4.73
200708,69.5,1.37
200709,62.6,2.93
200710,54.2,4.00
200711,37.4,4.00
200712,25.3,4.60
200801,26.4,3.10
200802,26.6,8.63
200803,32.6,5.81
200804,46.6,3.70
200805,54.7,1.32
200806,66.4,4.75
200807,72.0,8.33
200808,66.9,4.87
200809,61.2,9.47
200810,48.6,3.10
200811,39.0,3.84
200812,29.0,6.43
200901,17.3,3.60
200902,26.6,2.42
200903,33.9,3.12
200904,47.8,4.26
200905,57.1,4.10
200906,62.4,6.68
200907,67.1,7.65
200908,70.9,4.74
200909,59.0,1.70
200910,46.9,4.85
200911,43.9,4.30
200912,28.1,4.71
201001,24.9,2.84
201002,29.4,5.64
201003,40.7,13.64
201004,49.8,1.97
201005,59.9,2.78
201006,67.2,2.65
201007,74.1,2.83
201008,69.6,4.59
201009,64.3,2.02
201010,49.9,5.18
201011,40.2,4.12
201012,28.3,3.30
201101,21.1,3.29
201102,23.6,3.53
201103,34.2,4.31
201104,46.7,4.70
201105,57.6,4.00
201106,64.5,4.78
201107,72.9,1.86
201108,69.7,7.61
201109,64.0,5.12
201110,51.8,8.20
201111,44.2,3.58
201112,34.4,3.95
201201,28.4,3.08
201202,31.9,1.14
201203,43.7,2.11
201204,48.9,3.17
201205,59.2,4.19
201206,64.6,5.53
201207,72.6,1.72
201208,71.8,4.50
201209,61.4,3.48
201210,52.8,4.87
201211,38.1,0.85
201212,32.7,5.83
201301,25.9,1.49
201302,27.3,4.31
201303,34.7,2.36
201304,46.4,2.29
201305,56.8,4.83
201306,66.8,7.35
201307,73.9,4.53
201308,68.2,2.57
201309,61.1,6.01
201310,50.7,0.78
201311,37.9,2.94
201312,26.5,3.99
201401,22.3,2.97
201402,22.7,4.33
201403,27.9,4.76
201404,45.1,2.71
201405,56.6,3.32
201406,65.6,2.32
201407,71.9,6.13
201408,66.9,3.71
201409,61.5,1.64
201410,52.7,5.07
201411,37.7,4.14
201412,33.2,6.08
201501,20.1,3.40
201502,12.8,2.73
201503,28.8,2.09
201504,44.4,2.82
201505,61.5,0.50
201506,63.1,7.04
201507,70.4,2.26
201508,71.0,2.78
201509,66.0,3.27
201510,49.0,3.86
201511,43.4,2.36
201512,38.9,5.05
201601,27.8,2.08
201602,29.5,3.65
201603,39.3,3.67
201604,44.5,2.30
201605,56.5,1.82
201606,65.7,1.90
201607,72.5,2.36
201608,72.1,2.32
201609,63.8,2.41
201610,50.6,6.66
201611,41.2,2.79
201612,28.9,4.24
201701,30.0,3.03
201702,31.0,3.00
201703,30.0,3.22
201704,48.9,5.48
201705,54.3,5.50
201706,65.8,4.20
201707,69.6,3.35
201708,67.5,3.00
201709,64.9,3.60
201710,56.7,5.78
201711,39.0,1.71
201712,24.4,2.67
201801,22.8,2.99
201802,31.7,3.97
201803,34.2,3.19
201804,42.1,5.23
201805,59.8,1.58
201806,64.2,4.14
201807,72.8,5.18
201808,72.8,5.96
201809,64.1,6.69
201810,48.1,4.19
201811,35.3,9.75
201812,30.4,2.80
201901,24.2,4.45
201902,26.3,3.16
201903,32.3,1.95
201904,47.0,5.32
201905,54.2,2.92
201906,64.4,4.83
201907,73.5,3.94
201908,69.2,4.36
201909,61.3,0.89
201910,51.3,5.74
201911,35.8,3.38
201912,28.6,6.93
202001,30.4,2.21
