date,tavg,pcp
200001,30.1,1.42
200002,40.7,5.41
200003,47.3,2.95
200004,52.8,4.56
200005,64.4,3.01
200006,71.2,4.64
200007,70.7,3.94
200008,71.3,4.59
200009,64.8,4.30
200010,57.2,1.02
200011,41.8,1.67
200012,26.2,2.06
200101,30.3,2.31
200102,38.6,2.09
200103,38.8,3.67
200104,56.4,2.23
200105,62.6,6.34
200106,69.4,3.43
200107,71.5,6.77
200108,74.5,3.16
200109,64.1,2.46
200110,54.0,1.45
200111,48.8,1.59
200112,40.8,2.60
200201,35.6,3.50
200202,38.6,0.98
200203,44.3,5.91
200204,55.7,6.24
200205,58.6,4.20
200206,72.0,5.97
200207,75.6,3.85
200208,75.1,1.12
200209,69.5,2.89
200210,56.2,5.61
200211,42.7,3.30
200212,34.1,3.09
200301,25.6,2.00
200302,31.3,5.76
200303,46.1,1.39
200304,55.4,2.72
200305,61.8,8.55
200306,66.6,5.57
200307,72.6,6.01
200308,74.0,5.03
200309,64.8,6.74
200310,53.6,2.73
200311,48.6,6.65
200312,34.4,3.02
200401,28.0,3.09
200402,33.7,2.41
200403,46.1,4.85
200404,53.4,5.52
200405,67.4,7.11
200406,69.4,2.31
200407,72.4,3.41
200408,70.5,5.66
200409,67.3,8.52
200410,56.6,3.81
200411,48.0,4.28
200412,35.7,3.05
200501,35.7,4.31
200502,37.4,2.20
200503,38.8,4.22
200504,54.7,4.59
200505,57.5,3.37
200506,72.6,2.13
200507,76.0,5.28
200508,75.9,5.52
200509,69.2,1.17
200510,55.9,4.29
200511,46.5,3.57
200512,30.8,2.41
200601,41.2,4.32
200602,34.7,0.96
200603,42.0,2.63
200604,57.3,3.77
200605,59.5,3.38
200606,68.1,3.93
200607,74.2,5.27
200608,75.6,3.37
200609,63.3,7.55
200610,52.7,6.77
200611,46.3,2.30
200612,40.7,2.10
200701,36.9,3.69
200702,23.8,2.50
200703,48.4,3.13
200704,51.8,4.21
200705,65.0,0.98
200706,71.6,2.89
200707,71.3,5.08
200708,77.4,3.92
200709,69.4,1.79
200710,61.4,2.75
200711,44.7,3.57
200712,37.4,6.03
200801,31.2,2.64
200802,34.2,4.42
200803,42.8,5.49
200804,56.3,3.49
200805,58.3,5.34
200806,71.4,8.08
200807,72.4,5.13
200808,70.8,3.65
200809,69.0,0.88
200810,53.9,2.05
200811,41.3,2.78
200812,35.4,5.49
200901,27.2,4.66
200902,35.6,1.47
200903,45.6,2.07
200904,54.1,4.08
200905,63.2,7.73
200906,70.0,4.38
200907,69.3,4.91
200908,72.8,3.47
200909,66.5,2.70
200910,52.3,3.49
200911,48.3,1.44
200912,33.5,4.42
201001,28.6,3.26
201002,28.5,3.41
201003,45.3,3.38
201004,57.5,1.74
201005,64.9,6.14
201006,73.6,5.22
201007,75.2,4.58
201008,75.5,3.85
201009,66.9,2.51
201010,56.0,2.06
201011,43.7,2.99
201012,26.9,3.73
201101,27.3,2.48
201102,38.1,3.85
201103,43.9,6.76
201104,56.9,8.38
201105,62.7,4.45
201106,71.1,4.03
201107,76.8,2.71
201108,73.3,3.82
201109,66.6,6.83
201110,53.7,6.00
201111,47.9,6.26
201112,39.3,3.65
201201,36.0,3.02
201202,38.6,1.50
201203,54.4,4.75
201204,52.3,1.98
201205,67.5,5.42
201206,69.3,2.95
201207,76.9,5.50
201208,72.8,1.59
201209,65.4,6.40
201210,54.0,4.11
201211,41.0,0.76
201212,40.5,6.14
201301,34.1,3.87
201302,33.2,1.71
201303,37.7,3.72
201304,54.0,1.35
201305,62.6,3.93
201306,70.6,7.04
201307,73.6,7.42
201308,70.9,4.98
201309,65.1,3.08
201310,55.7,1.85
201311,40.9,3.39
201312,37.0,5.13
201401,24.0,2.54
201402,30.8,4.50
201403,38.6,3.06
201404,54.5,3.23
201405,62.8,3.83
201406,71.0,5.93
201407,70.4,4.92
201408,71.4,3.81
201409,66.2,1.42
201410,55.1,4.70
201411,39.2,1.76
201412,39.0,3.61
201501,28.7,2.17
201502,23.2,2.35
201503,40.9,6.15
201504,54.4,6.52
201505,66.2,2.52
201506,71.7,6.50
201507,73.2,6.53
201508,71.0,2.73
201509,69.2,4.09
201510,55.4,2.19
201511,49.7,2.18
201512,46.8,5.36
201601,28.6,2.06
201602,36.8,3.94
201603,49.9,2.81
201604,54.4,3.55
201605,60.7,4.44
201606,71.0,5.34
201607,74.5,5.25
201608,77.0,3.56
201609,71.0,1.72
201610,59.2,4.24
201611,46.6,1.55
201612,35.6,4.34
201701,38.1,4.56
201702,43.5,2.33
201703,43.9,5.05
201704,58.9,4.23
201705,62.6,3.67
201706,68.9,4.91
201707,73.6,5.62
201708,70.9,2.51
201709,66.6,1.76
201710,59.3,4.38
201711,44.3,2.67
201712,33.4,2.00
201801,27.6,4.15
201802,42.6,7.27
201803,40.0,3.86
201804,48.0,4.92
201805,70.1,4.27
201806,71.3,6.45
201807,74.6,4.37
201808,74.1,6.07
201809,72.3,8.87
201810,56.5,3.19
201811,40.6,4.00
201812,37.3,5.01
201901,32.2,3.58
201902,38.8,5.42
201903,40.6,1.98
201904,55.4,3.58
201905,66.3,5.04
201906,69.3,5.52
201907,76.3,3.73
201908,73.1,5.87
201909,72.2,0.37
201910,59.4,5.23
201911,40.0,2.79
201912,39.0,6.07
202001,38.5,3.51
