date,tavg,pcp
200001,40.4,0.27
200002,47.2,1.16
200003,52.5,5.24
200004,58.8,3.36
200005,71.2,1.65
200006,73.8,9.44
200007,81.6,0.76
200008,85.4,0.01
200009,75.9,0.05
200010,63.2,3.85
200011,43.1,0.94
200012,31.9,1.67
200101,36.2,1.08
200102,40.7,2.31
200103,46.8,1.56
200104,62.8,0.49
200105,69.3,11.01
200106,78.6,0.66
200107,87.3,0.28
200108,82.6,1.86
200109,71.8,1.30
200110,61.0,0.13
200111,53.4,1.87
200112,42.9,0.26
200201,41.0,1.06
200202,41.5,0.59
200203,46.3,0.46
200204,60.3,2.83
200205,67.3,1.85
200206,78.1,2.82
200207,80.5,3.77
200208,82.3,0.43
200209,73.7,1.75
200210,55.9,6.44
200211,47.2,0.30
200212,39.4,1.63
200301,38.1,0.00
200302,38.8,0.43
200303,50.0,0.60
200304,61.2,2.14
200305,69.3,2.48
200306,73.6,4.39
200307,84.3,0.50
200308,83.3,2.35
200309,69.6,3.24
200310,62.8,0.56
200311,48.2,0.30
200312,41.7,0.23
200401,39.3,1.68
200402,39.0,1.68
200403,55.2,3.96
200404,59.7,2.91
200405,72.0,0.09
200406,75.3,4.64
200407,79.1,2.50
200408,76.8,3.91
200409,73.4,1.20
200410,62.0,3.04
200411,48.7,5.94
200412,41.2,0.31
200501,38.7,2.23
200502,44.8,0.62
200503,50.2,0.69
200504,58.5,1.24
200505,66.8,3.47
200506,76.5,3.97
200507,79.6,1.90
200508,78.6,7.48
200509,75.2,1.01
200510,62.0,1.78
200511,52.4,0.04
200512,38.3,0.19
200601,46.9,0.25
200602,41.1,0.02
200603,53.6,2.31
200604,65.6,1.05
200605,71.8,5.10
200606,79.0,2.62
200607,84.3,1.74
200608,82.8,4.08
200609,69.1,2.11
200610,61.4,2.71
200611,50.0,0.75
200612,40.6,3.67
200701,34.6,0.98
200702,38.6,0.56
200703,57.3,5.68
200704,54.8,2.38
200705,67.9,7.50
200706,73.6,5.62
200707,78.6,1.37
200708,81.5,3.17
200709,73.6,2.99
200710,64.2,0.42
200711,50.0,0.05
200712,37.4,1.97
200801,39.2,0.17
200802,41.3,1.42
200803,51.0,1.11
200804,58.1,2.00
200805,69.8,1.55
200806,80.2,3.74
200807,82.0,1.29
200808,79.3,5.27
200809,69.4,4.30
200810,59.8,5.02
200811,50.1,0.22
200812,38.3,0.07
200901,37.6,0.06
200902,46.8,0.29
200903,52.6,0.88
200904,58.9,2.62
200905,65.6,2.37
200906,78.2,3.36
200907,81.4,4.34
200908,80.3,2.91
200909,69.9,2.44
200910,54.3,2.99
200911,52.8,0.21
200912,34.2,0.52
201001,34.8,1.85
201002,35.8,1.58
201003,48.6,0.58
201004,60.3,3.80
201005,68.2,2.43
201006,81.9,1.07
201007,80.7,5.16
201008,83.4,1.39
201009,75.7,2.47
201010,63.1,2.88
201011,49.0,1.71
201012,40.1,0.12
201101,35.5,0.11
201102,39.3,0.41
201103,52.4,0.14
201104,62.9,0.45
201105,69.8,1.58
201106,86.0,0.54
201107,90.1,0.46
201108,89.3,1.51
201109,72.4,0.95
201110,61.7,2.86
201111,48.9,2.57
201112,38.7,1.66
201201,42.2,0.43
201202,42.1,0.97
201203,58.4,2.39
201204,64.4,2.16
201205,73.2,2.52
201206,80.0,2.92
201207,85.6,0.75
201208,82.2,1.84
201209,73.8,3.52
201210,60.0,0.03
201211,53.2,0.36
201212,40.3,0.75
201301,38.5,1.05
201302,40.0,3.52
201303,48.7,0.46
201304,53.6,0.89
201305,68.4,1.43
201306,79.7,1.66
201307,80.0,3.41
201308,81.6,2.56
201309,75.6,2.48
201310,61.2,1.06
201311,45.9,1.27
201312,34.5,0.50
201401,36.7,0.01
201402,35.4,0.30
201403,46.2,0.52
201404,59.4,1.29
201405,70.0,2.33
201406,77.6,4.64
201407,78.9,3.80
201408,82.0,0.81
201409,73.5,1.71
201410,65.4,1.34
201411,44.4,2.13
201412,40.6,0.36
201501,37.4,1.13
201502,38.9,0.53
201503,50.9,0.36
201504,60.7,7.71
201505,64.2,12.60
201506,78.2,3.04
201507,82.3,4.44
201508,79.7,2.84
201509,77.5,1.30
201510,63.8,2.72
201511,49.8,2.04
201512,43.1,1.89
201601,38.4,0.61
201602,48.4,0.18
201603,56.1,1.00
201604,61.0,2.59
201605,67.1,2.94
201606,78.9,3.68
201607,83.9,2.79
201608,80.5,4.13
201609,74.3,4.95
201610,66.3,0.61
201611,55.4,0.96
201612,38.2,0.86
201701,40.5,2.52
201702,49.3,1.63
201703,56.7,2.54
201704,60.3,2.88
201705,67.5,2.27
201706,78.5,1.32
201707,83.9,1.83
201708,77.3,6.82
201709,72.8,3.85
201710,61.9,2.40
201711,52.7,0.10
201712,39.4,0.06
201801,37.7,0.00
201802,41.1,0.58
201803,54.0,0.37
201804,55.6,1.35
201805,76.6,3.16
201806,81.1,3.53
201807,84.6,2.16
201808,81.5,2.58
201809,73.3,3.07
201810,59.6,8.25
201811,45.2,0.36
201812,40.1,1.57
201901,39.6,0.50
201902,39.6,0.37
201903,48.3,2.37
201904,60.4,4.28
201905,66.7,11.23
201906,76.0,2.70
201907,81.5,2.44
201908,84.2,2.19
201909,80.1,3.12
201910,56.3,0.63
201911,45.8,1.02
201912,42.1,0.76
202001,42.3,1.36
