date,tavg,pcp
200001,21.1,3.64
200002,26.6,3.66
200003,38.5,4.29
200004,44.5,6.56
200005,55.3,3.29
200006,64.0,4.92
200007,65.8,5.76
200008,65.3,2.72
200009,58.2,3.39
200010,48.3,2.90
200011,38.0,3.82
200012,22.8,4.57
200101,22.0,1.64
200102,24.8,2.95
200103,30.5,7.63
200104,44.6,1.10
200105,57.3,1.92
200106,66.4,5.85
200107,66.4,3.16
200108,70.8,2.00
200109,60.5,4.20
200110,49.9,0.94
200111,41.6,1.37
200112,33.0,2.74
200201,30.1,2.10
200202,29.0,2.86
200203,34.5,4.21
200204,47.5,4.05
200205,53.6,5.58
200206,63.2,5.60
200207,70.0,1.56
200208,70.8,2.52
200209,63.2,3.03
200210,46.4,4.07
200211,36.3,5.45
200212,25.8,4.61
200301,15.1,2.99
200302,19.9,3.87
200303,31.9,3.69
200304,41.4,3.79
200305,53.9,4.98
200306,64.1,3.26
200307,70.3,1.95
200308,70.1,6.52
200309,60.7,4.97
200310,47.1,5.48
200311,40.3,2.66
200312,28.3,5.93
200401,14.5,1.02
200402,25.1,1.39
200403,35.0,1.96
200404,45.4,8.65
200405,57.2,4.75
200406,62.8,2.56
200407,67.9,4.20
200408,68.3,4.75
200409,60.9,6.55
200410,48.4,2.14
200411,38.9,3.52
200412,26.8,4.36
200501,19.9,4.02
200502,25.4,2.84
200503,29.6,4.65
200504,47.4,5.09
200505,50.6,5.51
200506,67.8,3.48
200507,70.6,4.19
200508,70.4,3.17
200509,63.5,2.21
200510,50.5,14.92
200511,39.1,4.97
200512,25.8,4.52
200601,29.2,4.80
200602,25.6,2.63
200603,33.6,0.98
200604,47.1,2.95
200605,55.2,10.61
200606,65.7,9.93
200607,72.5,4.51
200608,66.6,4.14
200609,59.0,2.41
200610,48.4,7.29
200611,43.6,5.68
200612,34.5,2.54
200701,26.3,3.09
200702,19.6,1.81
200703,32.0,4.12
200704,42.0,8.55
200705,57.6,3.58
200706,64.6,2.92
200707,68.8,4.88
200708,68.3,1.38
200709,61.6,3.05
200710,53.8,4.32
200711,36.3,3.65
200712,24.3,4.69
200801,24.6,2.77
200802,25.3,9.64
200803,31.3,5.69
200804,46.4,3.76
200805,53.9,1.24
200806,66.3,5.17
200807,71.1,7.66
200808,66.0,4.72
200809,60.6,8.12
200810,47.6,2.99
200811,37.9,3.90
200812,28.0,6.44
200901,16.1,3.42
200902,25.6,1.83
200903,33.3,2.94
200904,47.3,3.89
200905,56.4,4.16
200906,62.2,6.50
200907,66.2,8.12
200908,69.6,4.59
200909,57.9,1.56
200910,46.2,5.51
200911,42.6,3.72
200912,26.3,4.37
201001,23.5,2.81
201002,28.0,5.10
201003,39.6,10.34
201004,49.3,1.86
201005,59.4,2.56
201006,66.4,2.83
201007,73.3,2.19
201008,68.8,3.54
201009,63.0,2.09
201010,48.8,6.83
201011,38.8,3.94
201012,26.1,3.52
201101,19.4,2.87
201102,22.1,3.65
201103,32.8,5.05
201104,45.9,4.64
201105,57.8,3.96
201106,64.2,5.56
201107,72.0,2.11
201108,68.7,9.14
201109,63.4,6.71
201110,50.2,7.54
201111,42.8,3.85
201112,32.9,4.50
201201,27.0,3.10
201202,31.3,1.05
201203,42.5,1.80
201204,47.7,3.05
201205,59.4,5.21
201206,64.4,4.55
201207,72.1,1.79
201208,70.7,4.92
201209,60.3,4.48
201210,51.9,5.93
201211,37.0,0.62
201212,31.5,4.81
201301,24.3,1.74
201302,26.0,3.66
201303,33.1,2.31
201304,45.3,2.44
201305,56.9,4.92
201306,65.9,7.82
201307,73.3,4.68
201308,67.1,3.12
201309,59.8,4.51
201310,49.8,1.30
201311,36.3,3.43
201312,25.3,3.89
201401,20.5,3.08
201402,21.0,4.22
201403,26.5,4.64
201404,44.6,3.24
201405,56.4,4.04
201406,65.5,2.91
201407,70.6,7.37
201408,65.9,3.61
201409,60.4,1.73
201410,51.6,6.71
201411,36.6,3.92
201412,31.6,5.87
201501,19.0,3.77
201502,11.6,3.12
201503,27.5,1.78
201504,44.1,2.34
201505,61.6,0.75
201506,63.2,6.52
201507,69.8,3.94
201508,70.0,3.15
201509,65.2,4.55
201510,48.0,3.85
201511,42.7,2.18
201512,38.5,5.03
201601,26.7,1.82
201602,28.5,4.22
201603,39.3,3.36
201604,44.1,2.09
201605,56.8,2.02
201606,65.6,1.73
201607,71.8,2.13
201608,71.3,3.33
201609,63.1,2.85
201610,50.2,5.27
201611,40.4,2.43
201612,27.6,4.03
201701,29.0,2.94
201702,30.4,2.89
201703,29.2,3.43
201704,49.0,5.18
201705,54.5,6.30
201706,65.6,4.65
201707,69.1,3.42
201708,66.8,3.45
201709,64.3,3.49
201710,56.2,8.42
201711,37.9,1.38
201712,23.4,2.99
201801,22.5,3.60
201802,31.4,4.06
201803,33.7,3.05
201804,41.6,4.27
201805,60.4,1.54
201806,64.6,4.23
201807,72.8,5.51
201808,72.3,7.46
201809,63.9,7.07
201810,48.0,4.22
201811,34.5,9.01
201812,29.3,3.29
201901,23.2,4.62
201902,25.8,3.01
201903,32.0,1.58
201904,46.8,6.19
201905,54.6,3.09
201906,64.7,4.84
201907,73.1,4.47
201908,68.5,3.84
201909,60.5,1.18
201910,50.5,5.91
201911,35.0,3.43
201912,27.6,6.17
202001,29.1,2.03
