date,tavg,pcp
200001,34.1,0.72
200002,42.6,2.62
200003,48.5,6.07
200004,55.3,1.38
200005,68.4,3.15
200006,73.2,6.77
200007,80.0,4.39
200008,86.8,0.06
200009,73.9,0.81
200010,62.3,5.66
200011,39.8,1.41
200012,24.2,0.54
200101,33.2,1.19
200102,33.5,3.95
200103,43.0,2.10
200104,61.0,1.60
200105,67.6,4.52
200106,75.4,4.23
200107,86.0,1.28
200108,82.6,2.24
200109,69.9,3.51
200110,59.0,1.14
200111,51.1,0.57
200112,39.4,0.14
200201,36.1,1.23
200202,38.0,0.67
200203,42.3,0.54
200204,58.2,3.11
200205,63.6,5.60
200206,76.6,5.46
200207,81.3,2.30
200208,80.2,4.23
200209,73.2,1.32
200210,52.4,8.25
200211,44.2,0.29
200212,36.2,1.03
200301,32.3,0.14
200302,33.2,1.76
200303,45.6,3.62
200304,57.8,4.33
200305,64.2,4.21
200306,72.1,3.43
200307,83.7,1.04
200308,82.1,5.65
200309,65.8,4.38
200310,58.7,3.55
200311,45.8,0.16
200312,37.0,1.21
200401,32.3,1.87
200402,33.8,1.11
200403,50.6,4.33
200404,56.8,3.24
200405,68.9,3.59
200406,73.0,7.18
200407,76.6,7.63
200408,74.5,3.05
200409,73.4,0.95
200410,60.8,3.60
200411,47.1,3.34
200412,37.6,0.31
200501,31.4,2.81
200502,41.4,1.75
200503,46.7,2.08
200504,57.1,1.25
200505,66.9,3.02
200506,76.9,9.13
200507,79.6,3.72
200508,78.9,9.06
200509,74.2,0.69
200510,60.0,2.24
200511,48.4,0.19
200512,32.6,0.40
200601,43.6,0.20
200602,36.4,0.00
200603,48.7,2.40
200604,62.8,2.95
200605,67.4,4.39
200606,76.3,4.69
200607,82.8,2.21
200608,81.3,5.71
200609,67.1,0.96
200610,57.9,1.37
200611,47.8,0.49
200612,39.0,1.91
200701,30.5,1.33
200702,33.5,0.86
200703,54.8,5.27
200704,52.9,3.30
200705,67.8,6.26
200706,73.4,9.92
200707,78.9,3.97
200708,83.1,2.17
200709,73.2,0.65
200710,61.3,4.66
200711,46.1,0.12
200712,31.4,3.14
200801,33.0,0.43
200802,34.5,2.09
200803,45.6,2.74
200804,53.3,2.70
200805,65.6,9.82
200806,76.3,7.57
200807,79.6,3.53
200808,77.2,2.34
200809,67.7,7.80
200810,57.6,4.46
200811,46.2,1.56
200812,32.8,0.95
200901,32.1,0.07
200902,42.3,0.72
200903,47.1,2.54
200904,54.8,7.79
200905,64.9,3.31
200906,78.1,4.59
200907,77.3,4.15
200908,75.7,4.26
200909,67.5,5.21
200910,51.1,4.05
200911,50.4,1.05
200912,29.8,0.54
201001,28.7,0.61
201002,32.2,1.14
201003,46.9,1.92
201004,60.8,1.66
201005,65.2,5.57
201006,79.9,5.13
201007,81.7,5.18
201008,82.4,4.19
201009,73.5,2.35
201010,62.0,0.77
201011,46.8,1.71
201012,34.2,0.09
201101,29.1,0.34
201102,32.4,1.30
201103,47.5,1.07
201104,58.4,1.27
201105,65.8,2.51
201106,80.8,3.00
201107,88.4,1.67
201108,84.5,2.98
201109,68.8,1.29
201110,60.3,1.88
201111,45.3,3.42
201112,36.7,3.62
201201,38.0,0.05
201202,39.7,3.46
201203,57.8,3.62
201204,61.9,3.65
201205,71.7,2.80
201206,78.2,3.08
201207,87.0,0.46
201208,78.7,2.89
201209,71.0,2.25
201210,57.7,0.88
201211,49.3,0.89
201212,37.7,0.24
201301,35.6,0.53
201302,35.3,2.43
201303,42.4,1.79
201304,50.5,3.79
201305,64.4,5.50
201306,77.0,2.83
201307,78.4,7.58
201308,77.6,9.18
201309,74.1,2.11
201310,58.0,3.72
201311,43.3,0.94
201312,30.2,0.58
201401,31.5,0.16
201402,30.4,0.81
201403,42.1,0.61
201404,56.3,0.79
201405,68.3,3.19
201406,75.3,8.92
201407,76.2,3.10
201408,80.3,2.88
201409,71.5,1.53
201410,62.0,2.18
201411,40.1,0.48
201412,37.4,1.31
201501,33.7,0.46
201502,32.1,0.74
201503,48.7,0.48
201504,59.6,3.05
201505,63.8,10.89
201506,78.7,3.10
201507,81.3,6.50
201508,75.9,4.55
201509,75.6,2.02
201510,61.8,1.41
201511,49.6,4.52
201512,40.5,2.76
201601,33.4,0.29
201602,43.4,0.53
201603,52.1,1.35
201604,59.3,5.02
201605,63.8,6.71
201606,79.8,2.84
201607,82.2,6.58
201608,79.0,8.13
201609,72.7,9.43
201610,64.2,1.83
201611,52.7,0.28
201612,32.6,0.64
201701,36.1,2.44
201702,45.6,0.84
201703,51.3,3.33
201704,57.3,5.92
201705,64.9,4.70
201706,76.6,4.25
201707,81.9,1.44
201708,75.1,2.61
201709,72.7,2.27
201710,60.0,3.44
201711,47.5,0.23
201712,36.5,0.04
201801,32.4,0.24
201802,34.7,0.42
201803,48.3,1.12
201804,49.8,1.59
201805,74.1,4.46
201806,80.2,3.37
201807,80.8,5.65
201808,78.0,2.73
201809,71.6,3.59
201810,57.0,7.33
201811,40.3,0.79
201812,36.5,2.06
201901,33.1,1.19
201902,32.1,0.83
201903,42.9,2.31
201904,57.3,2.66
201905,63.6,14.69
201906,74.7,6.26
201907,80.2,2.13
201908,78.8,7.63
201909,77.8,1.94
201910,53.8,3.08
201911,42.7,0.72
201912,38.6,1.53
202001,36.0,1.80
