date,tavg,pcp
200001,38.2,2.01
200002,46.7,1.66
200003,51.1,3.24
200004,55.9,2.07
200005,67.8,5.54
200006,71.1,11.47
200007,77.3,3.92
200008,81.7,0.04
200009,71.4,4.63
200010,61.4,2.80
200011,41.5,4.94
200012,27.0,2.11
200101,33.3,2.21
200102,40.6,6.09
200103,43.9,0.90
200104,62.5,1.83
200105,66.3,5.72
200106,73.0,4.37
200107,80.7,3.60
200108,79.4,2.52
200109,68.0,5.07
200110,57.6,5.26
200111,52.4,3.97
200112,41.0,4.38
200201,38.2,2.60
200202,39.0,1.45
200203,43.8,4.45
200204,60.4,5.21
200205,63.8,7.80
200206,73.6,3.97
200207,78.3,3.98
200208,77.7,3.54
200209,72.1,0.89
200210,56.2,3.05
200211,44.8,0.68
200212,39.3,4.56
200301,33.4,0.26
200302,36.7,3.37
200303,48.2,2.54
200304,58.7,2.35
200305,65.9,6.58
200306,69.9,3.34
200307,78.7,3.63
200308,79.7,3.27
200309,66.5,3.60
200310,59.7,2.89
200311,50.1,4.17
200312,40.1,2.81
200401,37.2,3.02
200402,37.8,1.02
200403,52.0,5.89
200404,57.7,6.60
200405,68.0,3.77
200406,71.9,3.53
200407,74.5,9.79
200408,72.6,1.82
200409,70.2,0.57
200410,62.3,4.91
200411,50.5,7.85
200412,39.3,1.46
200501,40.2,6.98
200502,44.2,2.19
200503,46.6,2.09
200504,57.5,3.69
200505,64.3,3.16
200506,74.8,3.69
200507,77.9,2.63
200508,79.6,3.77
200509,74.7,2.94
200510,60.0,1.02
200511,51.2,1.33
200512,36.3,0.42
200601,45.7,1.82
200602,38.6,0.59
200603,50.8,3.05
200604,64.1,5.48
200605,67.4,4.40
200606,73.4,3.24
200607,80.3,2.41
200608,81.0,6.10
200609,66.3,4.75
200610,57.8,2.25
200611,49.7,5.81
200612,41.4,2.91
200701,34.2,3.83
200702,37.2,2.36
200703,57.0,1.31
200704,54.1,2.92
200705,67.8,3.87
200706,73.4,4.56
200707,76.0,3.56
200708,81.2,3.56
200709,71.4,5.82
200710,61.7,5.37
200711,49.5,0.65
200712,38.7,3.77
200801,35.5,1.71
200802,38.8,4.83
200803,49.1,10.22
200804,55.0,8.51
200805,65.1,5.18
200806,74.0,7.07
200807,77.6,4.60
200808,75.1,5.98
200809,67.5,7.29
200810,57.2,2.48
200811,46.6,1.72
200812,36.9,2.33
200901,34.4,1.63
200902,44.4,2.32
200903,50.0,3.72
200904,56.1,4.62
200905,63.7,7.16
200906,75.8,4.36
200907,75.6,3.55
200908,74.0,3.99
200909,67.0,6.39
200910,53.3,10.21
200911,51.7,1.41
200912,33.7,1.44
201001,32.1,2.05
201002,32.4,1.46
201003,47.2,4.06
201004,60.2,2.84
201005,66.6,7.52
201006,77.8,3.28
201007,79.8,4.26
201008,82.5,0.57
201009,71.7,8.05
201010,59.4,1.47
201011,49.8,3.04
201012,35.2,0.94
201101,32.4,0.43
201102,38.4,2.94
201103,49.5,2.62
201104,60.0,13.70
201105,63.9,9.97
201106,78.8,1.03
201107,85.0,1.45
201108,82.7,4.38
201109,66.1,4.42
201110,59.0,2.53
201111,49.7,7.30
201112,40.3,2.85
201201,41.4,1.78
201202,43.5,1.84
201203,58.6,5.29
201204,62.0,2.47
201205,70.2,1.73
201206,76.5,2.04
201207,84.4,1.11
201208,79.0,3.85
201209,71.8,3.45
201210,57.0,3.50
201211,49.2,1.00
201212,43.0,2.37
201301,38.5,3.09
201302,39.6,2.61
201303,43.9,4.19
201304,55.1,6.19
201305,64.6,8.28
201306,74.6,2.32
201307,77.0,5.34
201308,75.8,6.63
201309,72.2,3.13
201310,58.0,5.57
201311,45.4,1.97
201312,34.2,3.34
201401,31.9,1.23
201402,34.3,0.55
201403,43.7,3.88
201404,57.2,2.37
201405,66.5,3.21
201406,73.8,5.95
201407,74.1,1.96
201408,77.9,1.85
201409,70.2,4.15
201410,61.2,8.40
201411,42.3,2.34
201412,40.1,2.66
201501,35.6,0.83
201502,33.0,1.89
201503,48.0,5.14
201504,59.5,2.79
201505,65.6,10.73
201506,75.7,5.89
201507,79.7,8.04
201508,75.3,5.42
201509,72.6,1.66
201510,60.9,2.59
201511,51.2,8.24
201512,45.7,12.68
201601,36.1,0.79
201602,44.1,0.51
201603,52.4,3.69
201604,59.6,3.59
201605,63.3,3.92
201606,77.2,3.16
201607,79.7,7.54
201608,78.1,2.74
201609,72.4,3.13
201610,65.6,4.11
201611,53.3,0.70
201612,38.0,1.23
201701,40.9,3.29
201702,50.0,1.11
201703,53.3,4.61
201704,60.1,13.54
201705,65.1,7.06
201706,73.5,4.23
201707,79.1,3.31
201708,73.9,6.22
201709,71.1,1.52
201710,60.0,4.14
201711,51.7,1.58
201712,38.9,1.92
201801,33.5,1.71
201802,41.1,7.45
201803,50.1,5.37
201804,51.9,2.55
201805,72.5,4.37
201806,77.9,1.87
201807,79.8,3.74
201808,76.4,5.40
201809,72.7,2.04
201810,59.4,3.55
201811,41.9,2.98
201812,40.1,4.58
201901,36.2,4.36
201902,40.9,2.63
201903,45.1,4.03
201904,59.2,4.23
201905,66.6,11.42
201906,73.4,9.76
201907,77.2,3.05
201908,77.4,8.55
201909,77.3,4.64
201910,56.6,10.35
201911,44.5,5.46
201912,42.6,1.33
202001,41.4,5.44
