date,tavg,pcp
200001,21.4,0.16
200002,30.6,0.21
200003,40.1,0.82
200004,45.7,1.68
200005,58.9,3.31
200006,65.1,2.17
200007,74.8,1.68
200008,75.0,2.02
200009,64.0,0.16
200010,51.0,0.83
200011,24.5,1.13
200012,9.4,0.45
200101,22.0,0.68
200102,11.5,0.94
200103,29.0,0.31
200104,46.7,3.51
200105,58.4,2.65
200106,67.0,2.41
200107,76.2,3.26
200108,74.4,0.23
200109,64.0,1.98
200110,49.0,1.05
200111,41.2,1.05
200112,23.6,0.05
200201,24.4,0.32
200202,30.8,0.04
200203,22.8,0.70
200204,45.8,0.80
200205,52.9,0.87
200206,71.7,2.83
200207,78.3,2.01
200208,71.7,3.94
200209,64.0,1.71
200210,39.7,0.68
200211,34.8,0.02
200212,27.2,0.21
200301,18.5,0.54
200302,19.0,0.63
200303,33.2,0.38
200304,48.8,2.47
200305,55.8,3.15
200306,65.6,2.90
200307,75.4,1.82
200308,75.8,0.90
200309,61.7,1.21
200310,52.8,0.67
200311,27.7,0.71
200312,26.9,0.10
200401,15.5,0.20
200402,23.6,0.24
200403,39.2,2.80
200404,48.6,0.23
200405,57.2,3.31
200406,62.9,2.87
200407,72.2,2.93
200408,67.9,2.05
200409,64.3,4.61
200410,49.8,1.82
200411,36.9,0.36
200412,27.1,0.03
200501,16.3,0.25
200502,29.8,0.24
200503,35.7,0.54
200504,48.8,1.92
200505,54.4,3.32
200506,69.1,4.25
200507,76.5,0.65
200508,74.1,0.98
200509,67.8,1.66
200510,50.2,0.53
200511,36.6,1.11
200512,18.9,0.43
200601,33.8,0.52
200602,24.8,0.20
200603,32.0,1.13
200604,50.9,1.13
200605,59.3,0.62
200606,70.9,1.01
200607,80.8,0.60
200608,74.0,3.73
200609,57.8,2.50
200610,45.0,0.10
200611,33.3,0.24
200612,26.9,0.33
200701,20.3,0.13
200702,14.9,0.69
200703,41.2,2.32
200704,43.4,1.87
200705,61.0,4.16
200706,68.9,4.12
200707,78.0,0.29
200708,72.2,3.37
200709,64.1,1.13
200710,50.7,3.71
200711,35.3,0.01
200712,20.2,0.37
200801,17.3,0.15
200802,19.5,0.21
200803,33.0,0.81
200804,43.3,0.90
200805,53.1,2.73
200806,64.5,4.90
200807,73.8,3.34
200808,72.8,1.19
200809,61.5,2.40
200810,47.5,1.72
200811,34.6,0.81
200812,14.0,0.88
200901,16.7,0.19
200902,24.1,1.15
200903,31.0,1.45
200904,43.6,1.48
200905,56.4,0.80
200906,64.7,2.48
200907,69.5,2.79
200908,68.7,4.18
200909,63.8,0.86
200910,40.4,3.85
200911,39.7,0.09
200912,13.4,0.97
201001,13.8,0.63
201002,12.9,0.56
201003,36.4,1.36
201004,50.2,2.32
201005,55.1,4.49
201006,66.9,3.96
201007,74.2,4.16
201008,75.3,1.31
201009,59.8,3.45
201010,52.0,1.19
201011,33.1,0.11
201012,17.6,1.08
201101,11.3,0.72
201102,15.1,1.43
201103,26.9,0.84
201104,43.0,2.72
201105,53.8,3.14
201106,65.7,6.62
201107,77.0,3.53
201108,72.8,1.75
201109,60.4,0.87
201110,52.4,1.69
201111,34.2,0.32
201112,27.2,0.12
201201,25.2,0.57
201202,26.3,1.56
201203,47.5,0.17
201204,51.3,3.73
201205,58.8,2.16
201206,71.2,2.48
201207,80.6,1.05
201208,71.6,0.28
201209,63.5,0.04
201210,46.8,0.31
201211,34.6,0.27
201212,20.8,0.64
201301,18.9,0.76
201302,23.6,0.84
201303,28.4,0.26
201304,37.0,2.91
201305,56.6,4.57
201306,66.3,2.62
201307,72.1,2.40
201308,73.0,2.22
201309,67.7,1.17
201310,45.2,4.80
201311,32.6,0.27
201312,12.0,0.84
201401,19.2,0.09
201402,13.7,0.35
201403,29.5,0.54
201404,44.2,2.03
201405,56.3,2.90
201406,64.8,4.17
201407,70.6,0.79
201408,70.0,2.54
201409,62.4,0.71
201410,50.7,0.36
201411,25.7,0.67
201412,23.1,0.67
201501,22.0,0.18
201502,19.4,0.13
201503,40.5,0.14
201504,48.7,0.32
201505,55.0,4.89
201506,68.7,4.79
201507,73.6,2.70
201508,71.4,2.64
201509,66.7,1.15
201510,52.6,1.06
201511,37.7,0.81
201512,23.4,0.96
201601,19.0,0.17
201602,32.1,0.61
201603,39.8,0.86
201604,46.9,4.55
201605,57.0,2.15
201606,71.2,1.90
201607,74.9,2.38
201608,72.8,2.31
201609,64.3,1.49
201610,53.6,0.82
201611,42.3,0.89
201612,15.5,1.03
201701,15.8,0.76
201702,29.4,0.15
201703,36.5,0.39
201704,46.8,1.60
201705,56.8,1.05
201706,69.2,3.02
201707,78.2,1.97
201708,67.9,3.15
201709,63.0,2.27
201710,49.2,0.89
201711,35.6,0.05
201712,22.7,0.34
201801,17.9,0.06
201802,11.1,1.02
201803,30.6,1.07
201804,36.4,1.45
201805,63.0,2.60
201806,70.5,4.98
201807,73.7,1.43
201808,72.2,1.33
201809,62.9,1.87
201810,44.6,1.71
201811,30.0,0.48
201812,26.3,0.71
201901,17.6,0.45
201902,5.0,0.92
201903,24.0,1.34
201904,44.8,2.63
201905,51.5,6.27
201906,67.2,1.67
201907,73.2,4.77
201908,68.6,4.88
201909,64.2,3.45
201910,41.7,1.63
201911,32.2,0.85
201912,22.3,0.82
202001,19.2,0.26
