date,tavg,pcp
200001,24.2,0.49
200002,35.2,1.43
200003,44.6,0.54
200004,51.2,1.55
200005,64.0,3.83
200006,68.9,5.65
200007,73.2,3.45
200008,74.3,1.88
200009,66.6,1.48
200010,56.9,1.55
200011,34.0,1.61
200012,10.9,1.36
200101,22.9,1.19
200102,19.8,1.85
200103,31.5,1.25
200104,55.0,3.28
200105,61.7,6.44
200106,69.7,2.92
200107,76.8,1.52
200108,74.2,2.36
200109,62.7,5.06
200110,51.5,2.37
200111,49.6,0.95
200112,32.5,0.76
200201,30.7,0.46
200202,31.5,0.78
200203,33.3,0.71
200204,50.0,3.90
200205,58.5,3.52
200206,73.8,2.73
200207,77.5,4.54
200208,71.7,4.04
200209,67.0,1.28
200210,47.6,3.19
200211,35.8,0.17
200212,30.4,0.02
200301,20.8,0.35
200302,21.2,1.29
200303,36.3,0.97
200304,52.2,4.82
200305,59.7,5.80
200306,68.8,4.49
200307,74.3,3.95
200308,75.7,0.50
200309,62.1,2.48
200310,54.0,1.26
200311,37.4,4.84
200312,30.2,1.05
200401,19.0,1.05
200402,24.0,1.46
200403,42.0,3.59
200404,52.5,2.76
200405,62.2,8.74
200406,67.9,3.07
200407,71.4,4.32
200408,67.4,4.88
200409,67.3,1.90
200410,53.1,1.61
200411,41.7,2.65
200412,28.2,0.51
200501,20.1,0.92
200502,32.9,1.80
200503,37.8,1.28
200504,55.3,4.14
200505,59.0,5.30
200506,73.6,5.58
200507,76.0,3.72
200508,73.0,2.85
200509,68.6,2.38
200510,53.8,0.79
200511,41.2,1.23
200512,21.6,1.11
200601,34.5,0.53
200602,26.9,0.25
200603,38.2,3.38
200604,55.4,4.32
200605,61.7,2.11
200606,72.1,1.10
200607,77.3,4.75
200608,73.4,5.70
200609,61.6,4.67
200610,49.7,1.74
200611,41.0,1.99
200612,33.5,2.19
200701,23.2,0.83
200702,17.6,1.86
200703,43.9,3.16
200704,48.2,5.80
200705,65.7,6.26
200706,71.6,3.14
200707,75.3,2.89
200708,75.8,6.96
200709,65.5,4.09
200710,56.9,5.76
200711,38.3,0.26
200712,22.2,2.54
200801,18.0,0.58
200802,18.9,1.82
200803,34.4,1.59
200804,47.1,5.54
200805,58.9,5.12
200806,70.7,11.69
200807,74.0,9.06
200808,71.1,1.56
200809,64.6,4.03
200810,52.7,3.66
200811,38.6,2.57
200812,19.7,1.73
200901,15.0,1.05
200902,28.5,0.54
200903,39.2,4.35
200904,48.4,5.35
200905,60.9,4.12
200906,70.5,5.29
200907,69.3,2.75
200908,69.7,5.43
200909,64.8,1.49
200910,45.9,6.80
200911,44.8,1.03
200912,20.8,2.49
201001,15.0,1.51
201002,17.6,0.84
201003,39.0,1.77
201004,56.7,4.42
201005,60.8,4.22
201006,72.2,13.38
201007,75.6,7.04
201008,75.5,11.90
201009,64.6,5.87
201010,55.4,0.78
201011,39.7,2.31
201012,21.0,0.71
201101,16.3,0.78
201102,24.9,0.87
201103,37.0,1.74
201104,49.0,4.20
201105,60.4,5.93
201106,70.9,7.88
201107,79.5,2.19
201108,73.4,2.91
201109,61.4,1.20
201110,54.6,0.88
201111,40.9,2.76
201112,30.8,2.32
201201,28.9,0.41
201202,30.7,1.58
201203,52.9,2.04
201204,54.3,4.62
201205,66.3,2.83
201206,72.7,2.91
201207,81.1,1.47
201208,72.3,2.67
201209,63.6,1.38
201210,50.6,2.75
201211,41.2,1.24
201212,28.5,1.13
201301,23.6,0.79
201302,26.2,1.23
201303,30.6,1.99
201304,45.7,6.21
201305,59.7,8.97
201306,70.2,3.96
201307,73.6,1.01
201308,74.2,0.73
201309,69.0,2.40
201310,52.2,3.24
201311,35.9,1.39
201312,18.9,0.67
201401,16.7,0.22
201402,15.8,1.64
201403,32.0,0.63
201404,49.1,5.51
201405,61.4,3.52
201406,70.6,8.80
201407,69.4,3.01
201408,72.2,8.18
201409,62.9,5.44
201410,52.7,3.81
201411,31.1,0.54
201412,29.8,1.09
201501,23.4,0.57
201502,15.5,0.98
201503,39.5,0.51
201504,52.4,2.81
201505,60.9,4.65
201506,70.1,8.61
201507,72.7,7.35
201508,69.6,4.85
201509,69.1,5.14
201510,54.0,1.42
201511,43.4,3.10
201512,34.0,5.21
201601,21.3,0.66
201602,29.7,0.71
201603,44.2,2.00
201604,51.9,2.99
201605,60.7,3.57
201606,74.6,2.44
201607,74.1,7.04
201608,73.4,6.86
201609,69.0,6.28
201610,57.2,0.89
201611,46.9,1.60
201612,25.2,1.26
201701,26.1,1.82
201702,37.2,1.00
201703,39.4,3.40
201704,53.0,3.80
201705,60.6,4.88
201706,73.0,2.80
201707,77.1,1.84
201708,69.8,3.17
201709,69.0,3.26
201710,54.9,5.28
201711,38.5,0.35
201712,25.8,0.30
201801,19.9,1.12
201802,22.7,1.45
201803,36.7,2.44
201804,41.7,1.10
201805,68.7,4.94
201806,74.3,10.38
201807,74.5,2.29
201808,73.4,4.39
201809,66.9,8.91
201810,49.8,3.36
201811,31.8,1.62
201812,30.2,2.31
201901,20.1,1.10
201902,16.8,1.87
201903,32.8,1.86
201904,51.4,1.92
201905,58.2,9.03
201906,70.5,4.24
201907,76.0,3.75
201908,70.8,4.04
201909,69.5,4.65
201910,47.8,5.79
201911,33.8,1.21
201912,31.3,1.02
202001,24.0,1.18
