date,tavg,pcp
200001,54.3,0.56
200002,53.6,3.87
200003,54.4,1.34
200004,61.4,0.78
200005,67.0,0.06
200006,72.3,0.03
200007,75.0,0.00
200008,77.0,0.41
200009,72.5,0.19
200010,62.2,0.87
200011,53.2,0.35
200012,54.8,0.02
200101,48.9,2.52
200102,49.6,3.80
200103,55.9,1.31
200104,56.0,1.30
200105,68.1,0.09
200106,72.8,0.00
200107,74.2,0.17
200108,77.1,0.00
200109,73.7,0.04
200110,67.1,0.00
200111,58.1,0.89
200112,49.9,0.96
200201,50.7,0.38
200202,54.5,0.13
200203,53.5,0.94
200204,58.5,0.47
200205,63.2,0.02
200206,71.1,0.00
200207,76.2,0.03
200208,75.5,0.00
200209,73.9,0.43
200210,62.2,0.04
200211,59.5,1.51
200212,50.6,2.05
200301,58.0,0.17
200302,52.6,4.23
200303,56.1,2.06
200304,54.8,1.56
200305,63.8,0.74
200306,69.2,0.05
200307,77.9,0.37
200308,78.0,0.67
200309,74.9,0.13
200310,70.3,0.01
200311,54.7,0.88
200312,51.4,1.11
200401,51.4,0.48
200402,50.0,3.73
200403,61.6,0.47
200404,60.5,0.76
200405,66.4,0.00
200406,69.8,0.02
200407,76.0,0.03
200408,75.3,0.06
200409,73.0,0.12
200410,62.6,3.38
200411,53.1,1.14
200412,52.0,3.70
200501,52.0,5.60
200502,52.2,6.02
200503,55.4,1.65
200504,57.9,1.10
200505,65.4,0.18
200506,68.4,0.03
200507,77.4,0.39
200508,76.4,0.58
200509,70.7,0.11
200510,64.5,1.19
200511,59.7,0.07
200512,54.2,0.15
200601,52.5,0.94
200602,54.5,1.57
200603,50.2,3.09
200604,56.9,1.74
200605,66.4,0.46
200606,74.9,0.04
200607,80.9,0.27
200608,76.1,0.09
200609,72.8,0.03
200610,63.6,0.30
200611,60.4,0.12
200612,52.2,0.83
200701,48.5,0.74
200702,52.9,2.03
200703,58.6,0.37
200704,59.5,0.52
200705,65.3,0.02
200706,70.8,0.00
200707,77.0,0.04
200708,78.9,0.16
200709,71.3,0.23
200710,65.3,0.15
200711,60.1,1.02
200712,49.5,2.15
200801,49.6,5.44
200802,52.2,2.51
200803,56.6,0.16
200804,60.1,0.02
200805,62.6,0.54
200806,73.4,0.01
200807,76.7,0.02
200808,77.2,0.24
200809,74.9,0.01
200810,68.4,0.04
200811,61.8,1.58
200812,51.1,4.44
200901,55.7,0.19
200902,52.0,3.49
200903,55.1,0.14
200904,58.3,0.18
200905,68.5,0.03
200906,67.9,0.03
200907,78.5,0.00
200908,76.8,0.01
200909,75.8,0.03
200910,63.7,0.09
200911,58.9,0.54
200912,50.6,3.52
201001,53.0,5.70
201002,52.5,3.56
201003,54.8,0.80
201004,55.9,1.92
201005,60.9,0.03
201006,68.9,0.01
201007,74.8,0.14
201008,75.2,0.01
201009,73.0,0.15
201010,63.8,2.62
201011,55.4,1.31
201012,53.8,7.53
201101,53.7,0.96
201102,49.6,3.73
201103,55.4,1.95
201104,59.3,0.37
201105,61.3,0.78
201106,68.2,0.05
201107,75.2,0.25
201108,76.7,0.12
201109,73.4,0.27
201110,66.0,0.62
201111,55.8,2.73
201112,49.8,0.95
201201,55.3,0.72
201202,52.3,1.37
201203,54.6,1.88
201204,59.7,1.73
201205,65.9,0.05
201206,70.3,0.00
201207,75.0,0.24
201208,79.3,0.39
201209,76.7,0.18
201210,67.2,0.41
201211,59.6,0.45
201212,51.4,2.38
201301,49.8,1.56
201302,50.7,0.89
201303,58.8,1.15
201304,60.7,0.05
201305,66.6,0.58
201306,73.1,0.00
201307,77.4,0.39
201308,76.3,0.67
201309,73.4,0.27
201310,63.0,1.05
201311,58.1,0.68
201312,53.1,0.57
201401,58.1,0.14
201402,56.9,1.29
201403,58.9,1.26
201404,61.5,0.71
201405,67.6,0.02
201406,71.8,0.00
201407,78.0,0.12
201408,76.4,0.56
201409,76.5,0.23
201410,69.7,0.00
201411,60.6,0.50
201412,54.2,3.24
201501,55.5,0.60
201502,59.4,0.75
201503,62.2,1.18
201504,61.0,0.31
201505,61.5,1.39
201506,73.8,0.09
201507,74.2,0.72
201508,78.8,0.05
201509,76.0,0.91
201510,69.6,0.63
201511,56.2,0.88
201512,51.0,1.57
201601,51.9,4.03
201602,60.0,0.40
201603,58.1,1.16
201604,60.9,0.84
201605,62.5,0.50
201606,75.0,0.00
201607,78.1,0.00
201608,77.6,0.00
201609,71.7,0.70
201610,67.9,0.17
201611,60.8,1.17
201612,53.5,4.20
201701,50.7,5.78
201702,54.2,4.78
201703,60.2,0.19
201704,62.3,0.01
201705,64.3,1.15
201706,73.7,0.01
201707,78.9,0.10
201708,77.8,0.49
201709,71.7,0.19
201710,69.0,0.02
201711,62.4,0.03
201712,57.2,0.04
201801,57.9,2.55
201802,53.3,0.64
201803,55.6,1.74
201804,62.1,0.03
201805,63.8,0.16
201806,71.8,0.00
201807,80.0,0.18
201808,79.3,0.02
201809,74.8,0.00
201810,65.7,0.51
201811,59.6,1.59
201812,53.2,2.27
201901,52.5,2.92
201902,47.4,7.34
201903,54.5,1.45
201904,61.3,0.29
201905,59.7,1.27
201906,70.4,0.06
201907,76.4,0.15
201908,77.8,0.00
201909,72.6,0.31
201910,65.6,0.00
201911,59.4,3.63
201912,51.7,3.74
202001,53.9,0.30
