date,tavg,pcp
200001,34.2,0.42
200002,39.1,0.15
200003,41.1,1.21
200004,50.8,0.58
200005,61.4,0.12
200006,66.8,1.80
200007,70.6,2.01
200008,69.4,2.55
200009,64.1,0.19
200010,48.8,3.65
200011,31.8,1.47
200012,30.7,0.80
200101,26.1,1.22
200102,34.9,0.63
200103,40.4,0.81
200104,49.3,0.47
200105,58.9,1.01
200106,67.1,0.72
200107,71.4,1.87
200108,66.8,3.15
200109,62.7,0.40
200110,52.4,0.17
200111,40.5,0.86
200112,29.8,0.48
200201,30.9,0.88
200202,32.0,0.16
200203,39.4,0.08
200204,53.2,0.44
200205,58.5,0.14
200206,69.4,0.81
200207,69.8,2.24
200208,69.1,1.13
200209,61.2,2.58
200210,48.7,1.52
200211,37.7,0.68
200212,30.0,0.80
200301,36.9,0.05
200302,33.8,1.25
200303,40.3,1.20
200304,47.9,0.24
200305,58.0,0.59
200306,64.7,0.73
200307,74.0,0.65
200308,69.3,1.89
200309,61.5,0.95
200310,54.5,1.12
200311,39.1,0.88
200312,31.7,0.45
200401,31.8,0.41
200402,29.8,1.32
200403,45.3,0.81
200404,46.6,2.79
200405,58.4,0.02
200406,65.8,1.09
200407,68.5,2.27
200408,65.5,1.79
200409,60.0,1.72
200410,49.0,2.21
200411,37.0,1.34
200412,30.6,0.79
200501,36.0,2.08
200502,35.8,1.89
200503,37.7,2.11
200504,47.5,1.06
200505,57.1,0.76
200506,65.4,0.48
200507,71.3,0.81
200508,67.1,1.80
200509,62.9,2.96
200510,50.2,1.31
200511,41.1,0.11
200512,32.2,0.07
200601,32.9,0.08
200602,35.1,0.03
200603,40.7,0.41
200604,51.3,0.41
200605,60.4,0.33
200606,68.7,1.23
200607,70.1,4.23
200608,66.1,4.76
200609,56.2,1.58
200610,49.3,1.45
200611,40.7,0.29
200612,29.9,2.35
200701,24.9,0.89
200702,33.8,0.77
200703,43.2,1.02
200704,47.1,0.98
200705,55.7,1.71
200706,65.7,1.28
200707,70.1,1.73
200708,70.8,1.67
200709,63.3,1.39
200710,52.1,0.42
200711,41.5,0.47
200712,30.1,2.08
200801,26.6,1.28
200802,34.6,1.03
200803,40.1,0.46
200804,46.4,0.43
200805,55.0,1.09
200806,66.9,0.50
200807,68.4,2.93
200808,67.7,3.00
200809,60.7,0.51
200810,51.0,2.24
200811,40.6,0.63
200812,31.7,2.01
200901,33.4,0.25
200902,37.0,0.15
200903,42.0,0.66
200904,46.4,0.98
200905,59.3,0.91
200906,63.8,1.61
200907,70.7,2.14
200908,68.0,1.22
200909,59.4,2.09
200910,47.8,1.94
200911,41.3,0.41
200912,26.8,0.81
201001,29.3,1.30
201002,30.8,1.20
201003,38.5,2.03
201004,47.8,0.53
201005,55.5,0.40
201006,68.1,0.64
201007,69.9,4.03
201008,68.1,1.74
201009,64.7,1.42
201010,52.3,0.85
201011,36.7,0.10
201012,35.3,1.38
201101,29.6,0.20
201102,29.4,0.39
201103,44.4,0.12
201104,49.8,0.37
201105,53.8,0.23
201106,68.6,0.06
201107,72.6,1.93
201108,71.3,2.51
201109,61.2,1.25
201110,50.2,2.06
201111,39.0,0.45
201112,26.3,1.92
201201,33.7,0.58
201202,33.3,0.47
201203,43.2,0.36
201204,51.6,0.72
201205,58.8,0.49
201206,70.6,0.21
201207,70.5,1.71
201208,69.6,1.89
201209,62.1,1.18
201210,52.1,0.32
201211,41.5,0.21
201212,29.6,0.94
201301,26.5,0.50
201302,31.7,0.46
201303,42.1,0.34
201304,48.2,0.27
201305,56.4,0.19
201306,69.6,0.54
201307,69.2,3.33
201308,68.4,1.64
201309,61.5,5.19
201310,47.7,0.77
201311,37.2,1.83
201312,29.2,0.51
201401,32.2,0.02
201402,37.8,0.25
201403,41.5,0.80
201404,46.9,0.35
201405,54.9,1.49
201406,67.7,0.35
201407,69.9,3.96
201408,65.7,2.61
201409,63.6,0.77
201410,53.3,0.62
201411,38.2,0.79
201412,32.7,1.07
201501,32.0,1.08
201502,36.2,0.79
201503,44.3,0.77
201504,47.9,0.62
201505,53.2,2.77
201506,67.6,1.35
201507,68.3,4.68
201508,68.8,1.47
201509,64.6,0.59
201510,53.0,3.17
201511,39.1,1.26
201512,30.9,1.26
201601,29.2,0.64
201602,37.9,0.51
201603,43.6,0.04
201604,47.4,1.15
201605,54.5,0.51
201606,69.4,0.66
201607,73.2,1.13
201608,65.4,3.75
201609,62.1,1.30
201610,55.1,0.36
201611,41.9,1.43
201612,33.1,0.81
201701,32.8,1.73
201702,40.1,0.44
201703,46.8,0.64
201704,48.2,1.51
201705,55.2,0.64
201706,68.8,0.43
201707,71.4,2.79
201708,67.6,1.89
201709,62.7,3.27
201710,51.2,1.24
201711,45.8,0.16
201712,34.9,0.02
201801,32.8,0.20
201802,36.6,0.69
201803,41.9,0.33
201804,50.7,0.04
201805,60.9,0.54
201806,70.5,0.65
201807,71.4,3.12
201808,68.7,1.88
201809,63.4,1.35
201810,49.5,2.88
201811,36.7,0.35
201812,30.7,1.13
201901,29.6,1.00
201902,33.0,0.73
201903,41.4,1.64
201904,48.8,1.21
201905,52.3,0.82
201906,64.4,0.79
201907,71.4,2.52
201908,71.1,1.56
201909,64.8,0.92
201910,47.4,0.87
201911,38.1,2.28
201912,32.4,0.76
202001,32.0,0.73
