date,tavg,pcp
200001,37.7,9.13
200002,41.5,6.02
200003,42.5,4.97
200004,50.2,2.67
200005,53.0,3.54
200006,59.8,2.31
200007,63.0,0.17
200008,62.6,0.26
200009,60.0,2.14
200010,51.0,4.09
200011,40.1,3.66
200012,38.8,4.99
200101,39.6,3.13
200102,39.6,2.83
200103,44.6,4.19
200104,46.1,3.48
200105,54.7,2.15
200106,56.4,2.41
200107,61.8,0.83
200108,64.6,1.31
200109,60.6,0.87
200110,50.4,4.27
200111,45.5,12.10
200112,39.5,11.89
200201,39.4,11.78
200202,41.5,5.27
200203,41.4,6.71
200204,48.2,3.53
200205,51.6,1.86
200206,59.8,1.58
200207,65.0,0.15
200208,64.1,0.32
200209,60.2,1.27
200210,51.0,0.74
200211,45.1,4.26
200212,41.1,12.27
200301,43.6,10.57
200302,41.7,3.65
200303,45.8,9.70
200304,47.3,6.31
200305,53.3,1.43
200306,61.5,0.49
200307,66.2,0.09
200308,65.1,0.73
200309,62.1,1.76
200310,55.0,4.85
200311,41.4,6.88
200312,40.4,9.29
200401,38.0,9.17
200402,42.7,5.20
200403,47.2,3.43
200404,51.4,2.48
200405,55.0,3.06
200406,60.9,1.45
200407,66.9,0.05
200408,66.7,3.69
200409,58.6,3.14
200410,52.7,5.57
200411,42.7,3.28
200412,40.8,5.16
200501,40.9,3.89
200502,41.8,1.46
200503,47.3,6.84
200504,48.7,4.80
200505,56.5,5.22
200506,57.3,2.27
200507,64.7,0.79
200508,66.0,0.38
200509,57.7,1.79
200510,52.2,5.73
200511,41.1,8.68
200512,38.1,10.59
200601,42.3,17.82
200602,39.1,4.70
200603,42.9,5.84
200604,49.0,2.94
200605,54.8,3.29
200606,60.7,1.81
200607,65.3,0.36
200608,63.9,0.29
200609,61.1,1.63
200610,50.5,2.07
200611,43.3,21.37
200612,38.8,9.61
200701,36.5,6.35
200702,42.2,7.47
200703,46.3,4.40
200704,47.9,3.19
200705,54.0,1.51
200706,57.7,1.47
200707,65.6,0.94
200708,63.5,0.92
200709,58.4,1.30
200710,49.8,4.42
200711,42.9,5.22
200712,38.6,16.37
200801,36.3,8.59
200802,42.0,4.57
200803,41.5,6.05
200804,43.9,3.06
200805,54.6,1.16
200806,56.6,1.83
200807,63.9,0.20
200808,64.8,1.74
200809,60.7,0.23
200810,50.5,3.00
200811,46.6,7.72
200812,35.5,7.96
200901,38.1,7.92
200902,39.6,2.40
200903,40.9,5.81
200904,47.1,3.65
200905,54.1,4.08
200906,60.0,0.62
200907,67.9,0.11
200908,64.7,0.85
200909,61.2,2.03
200910,50.4,5.00
200911,43.7,11.34
200912,34.0,5.36
201001,43.8,8.53
201002,44.4,4.71
201003,45.1,6.32
201004,46.8,5.54
201005,50.6,5.98
201006,55.7,3.11
201007,62.7,0.45
201008,63.7,0.32
201009,60.4,2.46
201010,51.7,5.55
201011,42.0,8.42
201012,40.7,11.71
201101,39.4,7.44
201102,37.4,7.21
201103,42.6,10.06
201104,43.6,6.34
201105,49.6,3.40
201106,56.8,1.27
201107,61.5,1.52
201108,64.1,0.05
201109,63.0,1.25
201110,51.7,3.32
201111,41.7,10.43
201112,37.3,4.11
201201,38.6,8.61
201202,41.1,6.19
201203,41.5,13.04
201204,48.9,4.33
201205,52.6,3.33
201206,55.8,3.67
201207,62.9,0.26
201208,65.4,0.04
201209,61.1,0.04
201210,51.5,8.33
201211,45.0,10.72
201212,39.2,12.91
201301,35.9,4.27
201302,41.4,3.41
201303,44.4,3.77
201304,48.1,3.47
201305,55.0,4.78
201306,60.2,2.02
201307,65.0,0.00
201308,65.7,0.88
201309,61.2,8.97
201310,50.2,1.75
201311,43.3,4.76
201312,34.5,3.18
201401,40.7,5.53
201402,37.9,8.05
201403,45.8,10.84
201404,49.2,5.11
201405,56.1,2.87
201406,59.0,1.59
201407,67.1,0.70
201408,67.9,0.49
201409,63.3,2.16
201410,56.3,7.76
201411,43.6,5.96
201412,42.2,8.93
201501,43.2,5.48
201502,46.8,6.38
201503,49.3,5.50
201504,48.0,2.49
201505,56.4,1.65
201506,64.0,0.91
201507,68.2,0.25
201508,67.1,1.03
201509,59.0,1.18
201510,56.2,4.41
201511,41.6,9.01
201512,40.1,19.94
201601,40.6,9.65
201602,45.7,7.69
201603,46.4,8.73
201604,53.5,2.66
201605,57.2,1.06
201606,60.5,1.53
201607,63.8,0.56
201608,67.1,0.35
201609,59.2,1.52
201610,52.3,13.55
201611,48.4,11.06
201612,34.5,8.25
201701,33.3,5.52
201702,39.6,12.86
201703,44.1,11.19
201704,46.8,5.88
201705,55.8,2.70
201706,60.4,1.49
201707,64.7,0.01
201708,68.6,0.16
201709,62.8,2.58
201710,50.6,6.90
201711,43.9,11.51
201712,37.5,5.89
201801,42.9,8.54
201802,38.9,5.23
201803,42.9,4.17
201804,48.9,5.74
201805,57.6,0.16
201806,59.6,0.96
201807,67.4,0.03
201808,66.3,0.37
201809,59.2,1.85
201810,52.3,4.53
201811,44.6,4.93
201812,40.1,8.63
201901,41.0,4.61
201902,35.1,7.41
201903,43.2,1.89
201904,49.5,4.62
201905,57.2,2.08
201906,59.9,1.04
201907,64.1,0.79
201908,66.0,0.84
201909,59.8,4.56
201910,47.3,3.98
201911,43.4,2.00
201912,40.5,8.77
202001,41.6,12.47
