date,tavg,pcp
200001,23.1,2.28
200002,27.7,1.88
200003,28.4,2.97
200004,37.7,3.03
200005,46.0,1.99
200006,52.5,1.61
200007,59.0,2.24
200008,57.8,3.51
200009,49.5,2.14
200010,39.2,0.69
200011,20.3,1.31
200012,20.4,1.90
200101,19.8,0.85
200102,23.1,1.78
200103,27.7,2.93
200104,36.7,2.96
200105,43.8,2.99
200106,53.8,1.02
200107,59.1,3.55
200108,55.7,2.65
200109,50.3,1.76
200110,39.8,0.81
200111,31.0,1.51
200112,20.8,1.09
200201,19.4,1.44
200202,19.9,1.05
200203,23.7,1.54
200204,38.4,0.69
200205,42.8,1.96
200206,55.9,0.74
200207,60.4,1.47
200208,55.5,1.89
200209,48.4,2.69
200210,35.0,2.26
200211,25.9,1.91
200212,21.6,0.51
200301,27.4,0.80
200302,19.0,2.61
200303,27.5,6.72
200304,35.7,3.12
200305,43.7,1.87
200306,48.9,2.23
200307,61.4,1.48
200308,57.2,3.51
200309,46.4,1.69
200310,43.3,0.48
200311,26.1,1.73
200312,23.8,1.20
200401,21.6,1.34
200402,20.0,2.12
200403,33.5,1.40
200404,34.8,4.66
200405,44.3,1.16
200406,49.8,3.12
200407,54.8,3.05
200408,52.0,2.42
200409,47.1,2.05
200410,38.0,2.46
200411,27.1,2.46
200412,22.7,1.02
200501,25.7,2.39
200502,24.0,0.88
200503,26.0,2.34
200504,34.5,4.14
200505,43.3,1.46
200506,50.1,2.66
200507,59.6,0.86
200508,54.0,2.80
200509,50.6,1.49
200510,40.2,2.57
200511,29.7,2.31
200512,19.6,2.28
200601,23.3,1.66
200602,20.5,1.30
200603,26.5,2.57
200604,37.6,1.61
200605,45.0,1.68
200606,55.3,0.38
200607,58.2,4.55
200608,54.9,2.54
200609,44.0,2.31
200610,36.3,3.65
200611,29.0,1.53
200612,22.1,3.41
200701,17.5,2.04
200702,23.2,1.91
200703,31.6,2.61
200704,34.1,4.16
200705,43.3,2.92
200706,52.7,0.75
200707,58.7,2.30
200708,57.3,3.24
200709,49.5,1.57
200710,40.2,1.78
200711,31.8,0.60
200712,17.8,3.56
200801,16.1,1.93
200802,21.2,2.64
200803,24.4,2.68
200804,30.9,2.27
200805,40.3,3.29
200806,50.7,0.69
200807,58.3,1.75
200808,54.8,3.82
200809,47.7,1.96
200810,39.2,1.55
200811,31.4,1.22
200812,19.6,2.39
200901,23.5,1.78
200902,25.0,1.11
200903,28.8,2.01
200904,32.2,5.23
200905,44.2,3.12
200906,48.9,2.81
200907,55.6,2.69
200908,53.9,0.77
200909,47.8,1.82
200910,32.5,2.89
200911,31.4,1.03
200912,15.3,1.36
201001,21.7,0.85
201002,17.8,1.77
201003,26.7,2.74
201004,33.8,3.72
201005,39.5,2.54
201006,53.1,2.86
201007,57.4,2.98
201008,55.5,2.49
201009,51.8,0.59
201010,40.4,2.65
201011,26.4,1.56
201012,25.9,1.97
201101,19.4,1.85
201102,17.6,2.32
201103,29.6,2.67
201104,32.7,3.96
201105,38.7,3.77
201106,51.9,1.25
201107,58.3,4.41
201108,57.7,1.94
201109,48.3,1.73
201110,38.6,2.80
201111,27.6,1.21
201112,20.7,1.65
201201,23.9,1.59
201202,19.9,2.93
201203,33.7,0.50
201204,39.5,2.15
201205,44.4,2.14
201206,57.3,0.50
201207,58.8,4.82
201208,56.6,1.83
201209,49.9,1.82
201210,38.4,1.24
201211,33.2,0.44
201212,21.2,1.77
201301,19.5,0.85
201302,18.9,2.00
201303,26.4,2.65
201304,29.6,4.32
201305,41.8,3.90
201306,54.5,0.43
201307,57.2,3.33
201308,56.1,3.45
201309,50.5,6.18
201310,36.0,1.76
201311,29.4,1.27
201312,19.3,1.68
201401,21.8,3.40
201402,22.1,2.56
201403,27.9,3.05
201404,33.4,2.56
201405,41.9,4.32
201406,51.5,0.71
201407,57.5,3.76
201408,53.1,2.56
201409,50.6,2.64
201410,41.9,1.31
201411,27.0,2.26
201412,23.2,2.39
201501,25.4,1.10
201502,25.1,3.53
201503,32.5,1.49
201504,35.7,4.37
201505,40.2,5.90
201506,55.0,2.23
201507,55.6,3.27
201508,56.6,1.21
201509,52.9,0.52
201510,43.2,2.51
201511,27.3,2.93
201512,20.4,2.06
201601,21.8,1.30
201602,26.7,1.99
201603,28.2,3.51
201604,34.6,4.32
201605,40.9,2.16
201606,56.6,1.58
201607,58.9,1.34
201608,53.8,2.54
201609,50.1,0.65
201610,43.4,0.75
201611,33.9,1.09
201612,20.8,3.11
201701,20.0,3.64
201702,29.3,1.52
201703,35.0,2.04
201704,35.0,3.36
201705,41.8,4.58
201706,54.3,0.50
201707,58.0,3.01
201708,54.3,2.40
201709,49.6,2.20
201710,38.5,2.38
201711,35.2,1.24
201712,25.7,1.61
201801,25.4,1.52
201802,22.3,2.00
201803,29.2,2.20
201804,35.2,2.95
201805,46.8,2.34
201806,56.0,0.92
201807,59.0,1.77
201808,56.0,1.07
201809,52.6,1.07
201810,37.0,2.23
201811,25.0,2.08
201812,21.2,0.75
201901,21.5,2.54
201902,20.5,1.76
201903,26.2,4.57
201904,36.2,3.09
201905,37.8,3.62
201906,50.0,1.88
201907,58.5,1.60
201908,57.6,1.45
201909,53.3,0.98
201910,32.6,2.41
201911,29.2,1.62
201912,22.5,1.67
202001,22.2,0.96
