date,tavg,pcp
200001,30.8,0.66
200002,36.2,0.72
200003,39.2,1.81
200004,46.3,1.72
200005,57.7,1.96
200006,64.8,0.87
200007,74.1,1.43
200008,73.8,0.76
200009,60.8,2.93
200010,48.5,1.69
200011,26.2,0.53
200012,24.5,0.35
200101,28.6,0.42
200102,26.3,0.55
200103,37.2,0.54
200104,46.4,3.28
200105,55.0,3.13
200106,65.7,1.06
200107,75.0,2.42
200108,71.1,0.21
200109,62.8,1.78
200110,47.8,1.13
200111,39.4,0.81
200112,29.6,0.03
200201,29.0,0.04
200202,30.6,0.25
200203,30.0,0.66
200204,47.2,0.39
200205,53.6,0.72
200206,70.4,1.28
200207,75.6,0.62
200208,69.4,3.57
200209,60.8,0.86
200210,41.5,1.19
200211,34.7,0.33
200212,32.5,0.02
200301,33.4,0.19
200302,25.8,0.56
200303,37.6,2.78
200304,48.4,1.96
200305,55.6,2.06
200306,61.7,3.17
200307,75.7,1.96
200308,72.6,1.14
200309,58.2,1.44
200310,51.9,0.25
200311,33.4,0.62
200312,30.4,0.48
200401,30.1,0.17
200402,30.1,0.67
200403,41.6,0.44
200404,47.3,1.46
200405,56.5,1.03
200406,62.1,2.05
200407,69.7,3.22
200408,66.0,1.19
200409,61.1,3.53
200410,49.4,1.17
200411,34.8,1.27
200412,31.9,0.15
200501,30.4,0.60
200502,34.1,0.35
200503,38.4,1.04
200504,44.6,2.93
200505,53.7,2.16
200506,64.5,5.69
200507,73.5,2.64
200508,67.9,3.21
200509,62.8,0.57
200510,49.1,2.43
200511,40.6,0.27
200512,27.6,0.19
200601,36.2,0.23
200602,27.0,0.66
200603,34.7,1.61
200604,49.6,0.87
200605,56.8,1.16
200606,69.4,2.86
200607,75.2,1.28
200608,70.6,3.16
200609,55.4,1.18
200610,46.0,0.59
200611,37.2,0.02
200612,29.6,1.22
200701,21.9,0.31
200702,27.9,0.30
200703,43.6,1.44
200704,43.8,1.77
200705,57.4,2.33
200706,67.3,0.78
200707,75.5,2.03
200708,73.5,1.77
200709,62.6,0.90
200710,50.8,1.60
200711,39.0,0.15
200712,22.4,1.52
200801,21.9,0.03
200802,28.9,0.42
200803,37.1,0.76
200804,43.0,0.98
200805,53.3,2.46
200806,63.8,1.79
200807,73.6,2.09
200808,68.6,3.77
200809,58.3,1.86
200810,47.5,0.85
200811,40.7,0.55
200812,24.2,0.18
200901,30.0,0.79
200902,34.2,0.23
200903,37.7,0.89
200904,42.9,3.83
200905,56.2,1.65
200906,63.1,5.97
200907,68.9,2.17
200908,67.1,1.81
200909,60.1,0.89
200910,39.2,2.82
200911,39.9,0.34
200912,19.6,0.88
201001,28.6,0.06
201002,25.6,1.06
201003,38.3,0.82
201004,46.1,3.83
201005,52.0,3.13
201006,65.8,3.14
201007,71.9,2.70
201008,71.7,1.57
201009,61.8,0.08
201010,51.9,1.08
201011,34.2,0.84
201012,31.2,0.49
201101,26.8,0.69
201102,24.3,0.51
201103,39.1,0.91
201104,44.5,2.79
201105,50.2,5.48
201106,64.3,3.19
201107,74.5,2.62
201108,73.5,1.16
201109,60.8,0.70
201110,49.4,1.86
201111,36.8,0.54
201112,26.7,0.38
201201,31.3,0.16
201202,28.5,0.79
201203,47.0,0.00
201204,51.6,1.50
201205,58.2,0.68
201206,72.1,1.03
201207,76.8,1.60
201208,71.7,0.12
201209,62.7,0.64
201210,46.4,0.80
201211,40.8,0.21
201212,28.9,0.27
201301,27.4,0.20
201302,28.7,0.75
201303,36.5,0.28
201304,39.2,2.22
201305,56.0,1.89
201306,67.4,1.86
201307,71.9,1.30
201308,72.2,1.00
201309,64.8,4.21
201310,45.0,3.18
201311,36.2,0.54
201312,26.2,0.37
201401,30.0,0.53
201402,20.5,1.28
201403,37.3,1.13
201404,46.0,0.83
201405,54.7,4.27
201406,63.4,2.47
201407,70.8,1.94
201408,69.2,2.11
201409,61.2,3.43
201410,51.5,0.84
201411,31.9,0.99
201412,27.6,1.37
201501,29.1,0.30
201502,32.2,0.60
201503,42.6,0.15
201504,46.6,3.97
201505,50.8,7.72
201506,68.0,2.55
201507,70.1,3.54
201508,69.0,1.91
201509,64.6,1.00
201510,52.4,2.19
201511,35.6,1.33
201512,26.5,1.47
201601,27.5,0.30
201602,36.2,0.96
201603,40.5,2.97
201604,45.7,3.63
201605,52.6,2.45
201606,70.0,1.59
201607,72.9,1.76
201608,68.1,2.42
201609,61.6,1.33
201610,53.6,0.48
201611,42.4,0.43
201612,23.4,0.77
201701,25.2,0.87
201702,35.8,0.75
201703,43.9,1.81
201704,46.9,2.25
201705,53.4,4.19
201706,66.6,0.66
201707,75.0,1.01
201708,68.0,1.91
201709,61.6,1.63
201710,47.2,1.28
201711,41.7,0.48
201712,28.3,0.81
201801,27.8,0.49
201802,25.3,0.79
201803,39.0,0.97
201804,42.4,1.45
201805,58.1,6.84
201806,68.0,2.07
201807,72.0,2.23
201808,68.1,0.95
201809,62.8,1.07
201810,45.0,1.20
201811,34.3,1.16
201812,29.8,0.34
201901,29.4,0.29
201902,22.9,0.18
201903,30.6,2.90
201904,46.4,2.05
201905,48.2,5.00
201906,62.7,2.99
201907,71.9,2.32
201908,69.9,3.08
201909,64.2,1.40
201910,40.0,0.92
201911,33.9,0.88
201912,31.1,0.82
202001,32.4,0.09
