date,tavg,pcp
200001,27.6,3.23
200002,32.8,2.51
200003,45.1,5.25
200004,49.8,3.48
200005,62.2,4.16
200006,68.8,5.69
200007,69.5,2.69
200008,70.1,3.87
200009,62.3,5.56
200010,53.4,1.40
200011,40.9,2.02
200012,25.1,3.61
200101,27.3,2.03
200102,33.6,1.52
200103,36.5,4.68
200104,50.0,2.47
200105,60.6,2.37
200106,69.9,3.54
200107,70.8,2.60
200108,74.7,2.95
200109,63.0,3.75
200110,53.8,1.15
200111,46.9,1.41
200112,38.2,2.21
200201,34.6,2.23
200202,36.0,0.63
200203,40.2,4.37
200204,52.9,3.84
200205,58.0,4.43
200206,70.2,3.84
200207,75.1,1.55
200208,75.3,2.37
200209,66.5,4.64
200210,51.2,6.27
200211,41.2,3.78
200212,29.4,4.62
200301,24.2,2.36
200302,26.0,4.27
200303,38.1,3.96
200304,49.0,3.06
200305,57.6,4.52
200306,66.1,6.40
200307,73.0,4.00
200308,73.4,6.67
200309,64.2,7.31
200310,50.6,5.24
200311,46.4,3.99
200312,33.0,4.52
200401,22.6,2.32
200402,29.2,2.42
200403,41.9,2.08
200404,51.0,5.88
200405,66.1,3.96
200406,67.3,5.12
200407,71.8,7.16
200408,70.6,5.67
200409,66.2,9.81
200410,51.8,2.39
200411,45.3,4.10
200412,33.0,3.62
200501,28.5,4.84
200502,32.5,1.94
200503,35.6,4.46
200504,51.6,4.75
200505,56.4,1.42
200506,72.4,2.11
200507,75.2,6.55
200508,74.5,2.79
200509,68.4,0.81
200510,55.1,8.70
200511,44.6,3.12
200512,28.5,2.73
200601,36.7,4.99
200602,32.1,2.30
200603,40.7,0.94
200604,52.6,3.55
200605,60.0,3.05
200606,69.1,10.94
200607,75.1,4.14
200608,73.5,2.84
200609,62.2,5.11
200610,51.3,4.30
200611,45.9,5.19
200612,38.9,2.47
200701,33.6,2.55
200702,23.4,2.87
200703,38.9,3.62
200704,47.3,3.68
200705,62.4,1.27
200706,70.9,3.48
200707,72.0,3.35
200708,72.7,5.45
200709,66.9,1.82
200710,60.2,4.02
200711,41.0,3.57
200712,33.2,4.49
200801,31.4,1.51
200802,30.3,5.49
200803,39.2,4.71
200804,52.6,3.72
200805,56.4,4.78
200806,72.1,2.70
200807,73.7,4.05
200808,69.6,2.31
200809,65.6,5.47
200810,51.1,2.89
200811,41.6,2.22
200812,32.6,6.72
200901,24.1,1.92
200902,32.5,0.68
200903,40.1,1.39
200904,51.3,4.33
200905,60.3,6.57
200906,67.8,4.78
200907,69.7,4.45
200908,72.7,6.00
200909,63.1,3.49
200910,51.3,5.97
200911,46.6,1.87
200912,31.8,4.51
201001,29.3,3.12
201002,28.8,2.42
201003,45.6,3.80
201004,54.4,2.15
201005,63.0,4.07
201006,72.8,2.60
201007,76.2,5.45
201008,73.2,3.08
201009,66.4,4.30
201010,53.9,5.00
201011,42.6,2.93
201012,29.0,2.87
201101,25.1,1.74
201102,31.3,2.94
201103,39.2,7.56
201104,52.4,10.11
201105,63.3,6.19
201106,70.8,3.48
201107,77.2,2.82
201108,71.7,9.01
201109,66.3,16.00
201110,52.6,5.16
201111,45.7,4.54
201112,37.2,3.47
201201,32.6,3.03
201202,36.2,1.28
201203,49.3,2.14
201204,51.0,2.14
201205,65.6,6.12
201206,69.3,3.59
201207,77.4,4.31
201208,72.8,5.17
201209,64.6,4.76
201210,54.0,6.50
201211,39.3,1.17
201212,37.3,3.84
201301,31.1,3.31
201302,30.1,1.79
201303,37.2,2.17
201304,51.2,2.86
201305,60.4,3.13
201306,70.2,5.33
201307,76.2,4.69
201308,70.2,3.34
201309,63.6,2.15
201310,55.7,7.68
201311,39.9,3.06
201312,32.5,3.67
201401,21.6,2.36
201402,25.5,3.71
201403,33.6,3.72
201404,49.4,4.46
201405,61.0,5.64
201406,70.1,4.87
201407,72.8,4.51
201408,69.4,4.40
201409,65.6,1.65
201410,55.6,3.65
201411,38.9,2.73
201412,35.5,3.16
201501,25.0,2.09
201502,19.4,1.08
201503,34.0,3.13
201504,50.9,3.26
201505,66.1,2.93
201506,70.3,8.83
201507,73.2,3.57
201508,72.3,3.21
201509,68.6,3.91
201510,52.8,4.09
201511,47.7,1.56
201512,43.7,4.36
201601,27.4,3.64
201602,31.8,4.90
201603,45.4,1.27
201604,48.9,2.49
201605,59.1,4.20
201606,70.2,3.54
201607,76.2,3.98
201608,75.4,3.29
201609,68.8,3.65
201610,55.5,1.73
201611,44.2,1.64
201612,33.4,2.60
201701,33.4,2.60
201702,38.7,1.12
201703,37.5,4.08
201704,55.7,3.65
201705,59.0,4.90
201706,70.2,3.07
201707,74.5,7.23
201708,69.8,6.93
201709,65.5,2.36
201710,58.5,4.89
201711,40.8,1.95
201712,30.7,1.35
201801,26.2,3.02
201802,36.1,5.59
201803,36.4,2.77
201804,46.7,4.17
201805,65.1,5.08
201806,69.6,5.71
201807,74.6,13.80
201808,75.4,7.38
201809,69.0,7.38
201810,55.5,3.41
201811,39.9,8.94
201812,35.8,5.30
201901,28.6,4.43
201902,32.3,3.28
201903,37.7,4.48
201904,54.1,4.30
201905,63.8,7.01
201906,69.0,4.54
201907,76.8,4.26
201908,73.5,3.69
201909,68.2,1.68
201910,56.8,6.60
201911,39.8,2.78
201912,34.7,3.50
202001,34.7,3.00
