date,tavg,pcp
200001,24.3,1.67
200002,28.3,1.94
200003,34.4,0.87
200004,41.4,1.06
200005,48.4,1.90
200006,54.0,2.21
200007,64.2,0.65
200008,62.8,0.32
200009,51.0,1.53
200010,40.8,2.67
200011,23.1,1.37
200012,20.2,1.24
200101,26.4,0.70
200102,18.8,1.59
200103,32.9,1.29
200104,37.2,2.62
200105,50.1,0.77
200106,54.0,4.05
200107,62.2,2.06
200108,64.5,0.30
200109,56.3,1.32
200110,41.3,1.45
200111,36.2,0.73
200112,23.0,1.08
200201,24.1,1.72
200202,25.7,1.68
200203,20.6,2.89
200204,35.2,1.56
200205,44.6,2.10
200206,54.6,4.67
200207,65.3,1.17
200208,56.5,2.24
200209,52.5,1.61
200210,35.1,0.91
200211,33.6,0.81
200212,27.8,1.01
200301,29.7,1.67
200302,23.3,1.78
200303,30.0,3.26
200304,40.7,2.34
200305,46.7,1.71
200306,55.5,1.88
200307,66.8,0.21
200308,65.2,1.05
200309,52.3,1.65
200310,44.8,1.28
200311,24.9,1.81
200312,26.9,1.31
200401,21.3,2.09
200402,28.3,0.64
200403,37.5,1.14
200404,41.6,2.49
200405,44.4,3.14
200406,52.4,2.03
200407,62.5,1.19
200408,59.4,2.65
200409,50.1,1.85
200410,41.4,1.25
200411,33.6,0.76
200412,28.2,1.70
200501,21.5,1.38
200502,29.3,0.36
200503,32.7,2.55
200504,39.2,2.68
200505,46.2,3.11
200506,53.0,4.56
200507,63.3,0.16
200508,60.6,0.94
200509,51.6,1.85
200510,44.3,1.41
200511,31.6,2.19
200512,22.2,1.43
200601,32.1,1.67
200602,22.9,1.71
200603,29.5,1.44
200604,41.7,3.91
200605,49.6,2.14
200606,57.1,3.18
200607,67.0,0.50
200608,60.7,1.41
200609,53.0,1.80
200610,39.8,1.99
200611,28.7,2.88
200612,26.6,1.44
200701,23.5,1.03
200702,24.5,1.67
200703,38.5,0.81
200704,39.3,2.36
200705,49.0,3.79
200706,56.7,1.61
200707,69.9,0.52
200708,61.3,0.46
200709,51.4,2.09
200710,42.8,1.48
200711,30.9,1.66
200712,23.4,1.48
200801,20.3,2.09
200802,27.8,1.92
200803,30.0,1.04
200804,34.9,1.30
200805,46.7,5.26
200806,53.4,2.58
200807,62.6,1.25
200808,61.1,1.54
200809,50.6,1.77
200810,42.3,1.23
200811,36.6,1.92
200812,15.8,3.12
200901,24.5,2.15
200902,28.0,0.96
200903,27.6,2.64
200904,36.8,2.38
200905,47.4,0.89
200906,52.7,1.46
200907,61.1,2.36
200908,60.5,2.01
200909,57.6,0.68
200910,34.2,2.62
200911,34.7,0.52
200912,14.7,1.77
201001,25.0,1.43
201002,27.3,0.59
201003,36.7,0.86
201004,38.4,2.01
201005,42.4,3.55
201006,53.0,3.69
201007,60.2,0.81
201008,59.0,2.28
201009,51.6,1.84
201010,46.2,0.60
201011,25.4,2.62
201012,22.2,2.49
201101,24.0,2.26
201102,18.1,2.64
201103,30.6,2.00
201104,34.8,3.40
201105,44.6,4.15
201106,51.8,3.82
201107,61.7,1.61
201108,63.3,0.55
201109,56.4,0.48
201110,42.9,2.48
201111,30.1,1.59
201112,26.9,1.27
201201,25.9,2.30
201202,25.3,1.34
201203,36.1,2.21
201204,42.8,1.36
201205,46.0,2.35
201206,55.1,1.81
201207,66.0,1.23
201208,63.0,0.51
201209,56.1,0.01
201210,39.5,2.15
201211,33.7,2.34
201212,23.0,2.24
201301,25.8,1.38
201302,28.2,1.14
201303,32.5,0.77
201304,35.6,1.80
201305,48.3,2.80
201306,55.3,3.16
201307,65.2,0.82
201308,64.0,1.07
201309,55.2,2.10
201310,39.3,0.99
201311,32.2,1.15
201312,20.8,1.26
201401,27.2,2.60
201402,14.6,3.50
201403,30.9,2.81
201404,40.1,1.77
201405,48.2,0.86
201406,52.9,2.59
201407,65.1,0.98
201408,61.4,3.28
201409,53.1,1.11
201410,47.0,1.32
201411,25.5,3.47
201412,26.4,2.57
201501,27.3,1.57
201502,29.9,1.43
201503,39.3,1.00
201504,40.6,0.90
201505,46.6,3.65
201506,61.0,0.68
201507,62.2,1.90
201508,62.9,0.50
201509,54.0,2.36
201510,46.8,1.28
201511,28.8,2.07
201512,24.8,2.00
201601,27.7,0.98
201602,34.8,0.77
201603,35.9,1.43
201604,43.9,2.09
201605,47.2,2.94
201606,58.3,1.12
201607,61.8,1.19
201608,60.6,1.23
201609,51.3,2.61
201610,42.8,2.82
201611,39.1,0.50
201612,14.5,2.84
201701,17.0,1.47
201702,25.3,3.00
201703,36.4,1.88
201704,40.0,1.90
201705,49.9,3.07
201706,56.8,2.69
201707,68.1,0.31
201708,62.8,0.14
201709,52.2,2.62
201710,40.6,1.85
201711,30.8,2.40
201712,20.7,4.01
201801,27.3,1.26
201802,14.4,4.37
201803,30.7,1.92
201804,37.8,1.96
201805,51.9,3.41
201806,54.8,5.46
201807,62.8,0.20
201808,60.9,0.69
201809,50.5,0.80
201810,40.9,2.14
201811,30.7,1.39
201812,25.8,1.13
201901,26.6,2.22
201902,5.7,3.14
201903,25.5,1.40
201904,39.4,2.44
201905,45.6,4.50
201906,55.1,1.96
201907,61.4,1.63
201908,61.9,1.42
201909,51.7,3.69
201910,33.7,2.30
201911,29.0,2.10
201912,28.9,0.71
202001,27.1,1.23
