date,tavg,pcp
200001,40.6,4.42
200002,48.2,3.08
200003,54.8,4.52
200004,56.7,8.26
200005,71.2,1.81
200006,75.7,4.06
200007,79.0,3.75
200008,79.8,0.97
200009,71.9,2.04
200010,63.4,0.05
200011,48.9,7.13
200012,32.8,4.48
200101,36.2,5.49
200102,46.3,7.73
200103,46.8,4.25
200104,63.2,4.82
200105,68.2,5.40
200106,73.2,5.84
200107,78.1,3.98
200108,77.0,5.50
200109,68.9,4.46
200110,57.3,5.77
200111,54.0,4.59
200112,45.8,5.94
200201,42.8,9.14
200202,41.0,2.47
200203,50.2,8.37
200204,62.8,1.61
200205,66.0,5.52
200206,76.0,2.68
200207,79.6,4.88
200208,78.6,3.49
200209,75.3,7.42
200210,62.8,5.69
200211,46.4,3.99
200212,41.0,6.55
200301,34.3,1.93
200302,41.1,8.78
200303,52.2,3.21
200304,60.9,4.27
200305,68.0,7.93
200306,71.8,4.51
200307,77.0,4.56
200308,78.2,4.42
200309,69.5,5.45
200310,60.1,1.94
200311,54.4,5.06
200312,40.2,3.41
200401,39.6,3.30
200402,40.9,8.22
200403,54.7,5.71
200404,58.6,3.46
200405,71.3,5.11
200406,74.6,7.50
200407,76.5,6.58
200408,73.1,5.66
200409,70.9,4.98
200410,64.7,6.09
200411,54.2,7.35
200412,40.9,8.88
200501,45.3,3.96
200502,46.5,5.19
200503,49.6,2.59
200504,59.0,5.55
200505,65.2,0.85
200506,74.4,5.24
200507,78.7,4.11
200508,80.1,7.04
200509,73.6,4.01
200510,59.9,0.04
200511,51.4,3.42
200512,38.1,4.91
200601,46.7,7.86
200602,40.3,3.33
200603,51.8,2.84
200604,65.5,5.72
200605,67.5,3.88
200606,74.8,2.82
200607,79.9,2.80
200608,80.8,2.93
200609,69.0,3.35
200610,57.4,4.24
200611,49.3,4.90
200612,44.4,4.29
200701,41.8,3.81
200702,39.3,2.02
200703,58.1,1.68
200704,57.2,3.12
200705,69.9,1.20
200706,76.9,1.76
200707,77.6,5.27
200708,83.8,2.69
200709,74.0,2.80
200710,63.8,5.52
200711,49.9,3.49
200712,47.0,3.75
200801,37.8,3.04
200802,44.3,3.64
200803,51.1,5.24
200804,58.3,4.56
200805,66.5,7.09
200806,76.6,2.19
200807,79.0,2.41
200808,76.6,4.79
200809,71.7,1.19
200810,59.2,3.85
200811,46.3,2.91
200812,42.3,10.22
200901,38.4,2.87
200902,44.6,3.44
200903,52.8,6.01
200904,58.7,4.51
200905,68.1,6.77
200906,76.8,3.04
200907,75.0,6.78
200908,75.5,2.97
200909,71.9,8.70
200910,57.8,9.48
200911,51.3,1.99
200912,39.8,5.40
201001,34.4,5.62
201002,35.9,3.75
201003,48.3,4.55
201004,61.8,2.43
201005,70.0,8.11
201006,79.0,3.30
201007,80.8,4.11
201008,81.1,3.69
201009,73.1,2.40
201010,60.9,2.97
201011,51.0,5.34
201012,36.0,2.38
201101,35.6,3.98
201102,45.2,2.86
201103,52.1,7.66
201104,62.8,10.48
201105,67.1,2.98
201106,78.4,5.13
201107,80.6,3.34
201108,79.7,4.53
201109,68.5,6.38
201110,57.7,1.71
201111,51.9,4.49
201112,44.0,6.96
201201,45.2,6.22
201202,46.8,2.96
201203,61.6,3.65
201204,62.1,1.46
201205,71.5,3.81
201206,75.1,1.89
201207,81.6,5.67
201208,77.1,3.27
201209,70.2,5.40
201210,58.3,3.77
201211,47.6,1.65
201212,47.3,6.84
201301,43.9,8.62
201302,43.4,3.08
201303,45.6,5.02
201304,58.8,5.76
201305,66.4,4.52
201306,75.8,4.12
201307,76.1,7.01
201308,76.0,5.28
201309,72.6,2.95
201310,61.4,1.90
201311,46.2,3.53
201312,42.0,6.06
201401,32.9,2.11
201402,40.7,5.38
201403,47.5,2.86
201404,58.9,6.55
201405,68.9,2.63
201406,75.9,7.21
201407,74.3,4.71
201408,76.8,4.18
201409,72.8,2.03
201410,62.5,7.73
201411,44.7,4.16
201412,44.8,6.00
201501,38.6,4.05
201502,34.6,4.26
201503,51.7,6.85
201504,61.9,6.17
201505,68.6,4.99
201506,77.5,2.77
201507,80.0,4.91
201508,75.8,6.57
201509,72.0,1.00
201510,61.9,3.39
201511,55.4,5.54
201512,52.4,9.21
201601,38.0,3.86
201602,45.2,4.89
201603,55.9,4.99
201604,61.2,3.91
201605,67.1,1.41
201606,77.9,4.15
201607,80.8,4.49
201608,79.8,6.17
201609,75.7,0.74
201610,66.6,0.60
201611,54.2,3.35
201612,44.0,5.55
201701,48.1,5.16
201702,51.6,2.68
201703,53.4,5.51
201704,64.8,4.59
201705,67.2,5.26
201706,74.2,3.54
201707,79.6,5.55
201708,75.9,6.42
201709,69.8,3.78
201710,61.7,5.18
201711,51.6,1.49
201712,41.1,5.71
201801,35.9,2.14
201802,51.7,13.24
201803,50.5,5.59
201804,54.9,7.72
201805,73.6,5.35
201806,77.6,4.16
201807,79.4,2.96
201808,78.6,2.59
201809,76.8,4.08
201810,63.4,3.10
201811,46.0,5.36
201812,44.8,7.86
201901,41.5,5.92
201902,49.5,13.97
201903,49.4,3.80
201904,60.9,6.54
201905,71.8,4.25
201906,75.6,4.12
201907,79.6,6.81
201908,78.8,4.88
201909,78.6,0.34
201910,63.1,8.47
201911,46.4,4.23
201912,48.0,6.40
202001,45.4,9.50
