date,tavg,pcp
200001,48.9,2.39
200002,54.6,1.57
200003,61.1,7.87
200004,63.2,7.26
200005,75.0,5.73
200006,78.7,5.97
200007,83.0,1.53
200008,85.7,0.47
200009,76.7,1.82
200010,65.9,1.08
200011,52.2,9.83
200012,38.3,5.76
200101,42.0,6.47
200102,52.5,8.34
200103,52.0,9.22
200104,67.8,4.09
200105,73.3,3.41
200106,77.7,5.75
200107,82.9,3.02
200108,81.5,3.58
200109,73.9,4.01
200110,62.0,4.53
200111,58.4,8.28
200112,51.1,9.61
200201,48.3,6.22
200202,46.8,3.46
200203,54.5,6.63
200204,67.4,3.19
200205,72.3,1.98
200206,78.3,3.52
200207,82.7,4.50
200208,81.8,3.84
200209,78.0,2.82
200210,66.1,7.68
200211,52.2,4.65
200212,47.5,7.88
200301,42.4,0.73
200302,46.3,8.08
200303,55.1,2.42
200304,64.8,3.57
200305,74.2,6.90
200306,78.2,5.91
200307,81.5,3.35
200308,82.6,2.69
200309,74.3,4.39
200310,65.8,1.49
200311,59.4,4.91
200312,46.5,3.03
200401,47.2,4.74
200402,45.0,8.16
200403,60.8,3.01
200404,64.1,2.90
200405,73.2,9.25
200406,78.3,10.85
200407,80.7,7.59
200408,77.8,3.26
200409,76.0,0.36
200410,72.1,6.63
200411,59.2,11.59
200412,47.2,4.00
200501,50.6,3.65
200502,52.2,4.75
200503,55.9,3.27
200504,64.0,4.03
200505,70.6,4.39
200506,79.4,1.17
200507,82.4,2.96
200508,84.1,2.46
200509,80.2,3.64
200510,65.0,0.07
200511,58.9,1.81
200512,46.0,2.88
200601,52.2,6.02
200602,45.9,7.81
200603,58.6,6.11
200604,69.5,3.19
200605,72.7,4.30
200606,78.7,1.85
200607,82.6,1.91
200608,84.8,3.98
200609,73.9,2.34
200610,65.0,10.64
200611,55.4,2.38
200612,49.8,8.93
200701,46.0,6.27
200702,47.3,1.70
200703,62.2,0.80
200704,61.6,4.79
200705,73.3,2.82
200706,79.9,3.16
200707,79.6,8.87
200708,84.8,0.62
200709,77.4,4.08
200710,67.1,2.75
200711,56.6,2.17
200712,52.2,3.85
200801,44.6,2.36
200802,51.3,5.55
200803,58.1,2.28
200804,64.0,2.74
200805,72.2,5.75
200806,80.8,2.77
200807,83.5,1.82
200808,80.5,10.59
200809,73.5,11.99
200810,63.3,1.19
200811,53.1,4.27
200812,48.0,6.92
200901,45.9,2.88
200902,52.0,1.08
200903,56.8,6.05
200904,63.5,3.44
200905,72.2,8.02
200906,81.0,0.64
200907,82.0,5.28
200908,80.5,1.96
200909,75.8,7.60
200910,61.9,19.71
200911,56.2,1.75
200912,44.1,6.05
201001,42.1,4.95
201002,41.8,2.81
201003,53.6,1.66
201004,66.4,2.69
201005,75.9,2.55
201006,84.4,3.00
201007,83.5,4.83
201008,85.7,4.33
201009,79.4,0.83
201010,66.6,1.04
201011,56.0,7.65
201012,45.1,0.91
201101,43.8,5.78
201102,50.5,2.81
201103,58.4,1.82
201104,69.1,8.50
201105,72.4,1.88
201106,84.3,2.71
201107,85.0,3.12
201108,87.0,2.30
201109,74.9,3.31
201110,63.6,1.04
201111,58.0,4.85
201112,47.3,9.22
201201,51.7,3.37
201202,53.0,6.04
201203,66.5,9.91
201204,68.0,4.79
201205,75.9,0.56
201206,80.7,2.16
201207,83.8,4.64
201208,82.3,7.08
201209,76.0,6.90
201210,62.7,2.64
201211,54.1,1.28
201212,51.9,6.00
201301,48.1,9.28
201302,50.0,4.87
201303,51.9,1.21
201304,62.0,6.04
201305,70.1,3.20
201306,79.6,6.48
201307,79.5,2.74
201308,81.9,0.51
201309,78.8,3.29
201310,65.5,5.24
201311,50.6,7.77
201312,45.5,4.22
201401,40.3,1.13
201402,45.3,3.81
201403,51.8,5.53
201404,62.8,8.49
201405,69.9,7.52
201406,79.0,4.47
201407,77.9,3.07
201408,79.4,7.23
201409,75.9,1.82
201410,65.9,3.50
201411,49.4,2.90
201412,48.8,4.56
201501,43.0,5.60
201502,42.0,5.34
201503,55.6,4.82
201504,66.6,4.49
201505,72.0,10.52
201506,79.1,4.22
201507,83.5,1.96
201508,81.8,0.61
201509,77.9,0.66
201510,67.8,7.32
201511,59.4,8.13
201512,55.5,6.16
201601,44.9,4.92
201602,52.3,2.86
201603,60.9,22.76
201604,66.0,8.74
201605,70.9,3.02
201606,80.1,4.16
201607,83.0,6.24
201608,82.3,7.72
201609,78.3,0.70
201610,69.1,0.41
201611,58.6,3.11
201612,49.7,5.68
201701,53.0,5.34
201702,58.2,3.51
201703,60.8,4.27
201704,67.0,5.47
201705,69.6,6.45
201706,76.8,6.21
201707,82.0,2.75
201708,80.1,7.66
201709,75.2,0.86
201710,66.3,1.26
201711,58.5,1.30
201712,47.2,3.49
201801,41.1,2.79
201802,54.1,10.87
201803,59.3,5.97
201804,60.2,4.40
201805,76.5,3.21
201806,81.1,2.63
201807,83.0,3.85
201808,81.0,3.85
201809,78.8,5.68
201810,67.6,6.27
201811,51.4,10.32
201812,49.0,10.27
201901,46.6,8.91
201902,52.0,6.89
201903,54.4,2.60
201904,63.0,12.57
201905,74.0,5.63
201906,78.6,4.09
201907,81.5,5.61
201908,83.4,1.66
201909,82.4,1.13
201910,65.4,9.29
201911,52.3,2.47
201912,51.2,4.29
202001,49.4,10.31
