date,tavg,pcp
200001,43.9,5.30
200002,50.2,0.84
200003,57.8,4.30
200004,60.7,2.85
200005,72.9,1.95
200006,77.7,4.68
200007,78.8,6.58
200008,78.1,6.07
200009,73.4,10.61
200010,62.6,0.04
200011,52.3,3.92
200012,40.6,1.49
200101,44.2,1.13
200102,51.2,2.69
200103,52.5,7.69
200104,63.0,0.78
200105,70.4,2.53
200106,78.2,5.37
200107,78.4,6.65
200108,79.6,4.28
200109,71.8,3.93
200110,62.1,0.43
200111,59.9,1.32
200112,53.7,1.78
200201,48.6,2.88
200202,49.3,2.33
200203,56.6,3.02
200204,67.0,1.40
200205,68.6,3.09
200206,77.6,3.31
200207,81.4,5.13
200208,79.2,8.52
200209,76.9,4.73
200210,67.9,3.88
200211,53.2,4.02
200212,44.6,3.79
200301,41.9,1.14
200302,47.0,3.15
200303,58.1,7.00
200304,61.3,5.81
200305,70.6,3.98
200306,77.3,8.07
200307,79.6,9.15
200308,79.8,3.26
200309,73.1,2.83
200310,63.8,6.61
200311,59.6,1.27
200312,44.2,3.78
200401,43.3,2.31
200402,45.3,5.92
200403,56.9,1.02
200404,63.1,2.39
200405,74.5,3.13
200406,78.9,4.07
200407,80.8,6.39
200408,77.2,13.13
200409,74.8,3.94
200410,66.5,2.20
200411,57.5,2.69
200412,46.4,1.84
200501,47.7,1.39
200502,48.6,2.70
200503,52.5,3.46
200504,60.4,1.77
200505,67.6,3.39
200506,76.7,5.00
200507,82.8,4.57
200508,80.9,5.40
200509,77.9,3.26
200510,66.1,8.25
200511,57.0,4.64
200512,45.6,3.81
200601,51.1,3.43
200602,46.6,3.14
200603,53.8,1.49
200604,65.7,4.15
200605,68.7,3.19
200606,76.4,8.13
200607,80.5,3.13
200608,81.1,4.68
200609,72.8,7.43
200610,62.3,3.77
200611,55.6,5.80
200612,52.3,4.73
200701,49.8,3.00
200702,45.5,1.99
200703,58.2,1.12
200704,60.7,2.49
200705,69.0,1.87
200706,76.8,4.50
200707,78.8,3.56
200708,83.6,4.33
200709,76.1,1.74
200710,70.2,4.11
200711,55.6,0.15
200712,53.3,3.26
200801,45.4,2.98
200802,51.8,4.32
200803,55.4,2.92
200804,63.4,3.03
200805,68.8,4.11
200806,79.6,5.04
200807,79.4,6.45
200808,78.8,6.45
200809,74.2,7.99
200810,62.3,3.12
200811,52.1,3.59
200812,52.3,2.28
200901,45.1,2.12
200902,47.2,1.39
200903,53.9,4.44
200904,62.1,1.97
200905,71.0,5.66
200906,78.9,4.14
200907,78.8,4.77
200908,80.4,5.54
200909,73.5,2.67
200910,63.1,3.65
200911,57.0,5.26
200912,47.3,7.64
201001,41.7,3.00
201002,42.6,3.45
201003,53.1,3.56
201004,64.2,0.96
201005,72.8,2.69
201006,81.8,5.03
201007,81.7,5.46
201008,81.6,4.83
201009,77.1,9.04
201010,65.3,1.91
201011,55.0,1.05
201012,38.7,1.95
201101,41.1,1.48
201102,51.0,4.24
201103,55.1,3.54
201104,65.0,2.33
201105,71.2,3.58
201106,81.1,1.24
201107,82.0,4.14
201108,80.9,6.74
201109,74.4,3.48
201110,62.2,2.43
201111,57.2,3.26
201112,52.3,0.50
201201,49.2,1.16
201202,51.4,2.11
201203,62.7,3.90
201204,63.8,2.62
201205,72.2,9.09
201206,74.2,2.83
201207,83.1,5.71
201208,78.3,8.10
201209,74.0,3.51
201210,64.1,1.91
201211,50.1,2.26
201212,52.6,3.69
201301,50.6,0.84
201302,47.5,4.96
201303,48.3,2.62
201304,61.7,5.65
201305,68.3,2.97
201306,77.0,9.79
201307,79.1,8.09
201308,77.5,6.09
201309,73.4,0.98
201310,64.4,1.27
201311,53.2,3.83
201312,51.2,3.44
201401,41.5,2.59
201402,48.2,2.97
201403,50.0,5.01
201404,64.0,3.26
201405,72.4,5.33
201406,78.7,4.31
201407,79.4,6.75
201408,78.8,5.80
201409,74.5,5.88
201410,66.1,1.45
201411,51.0,3.43
201412,50.1,3.52
201501,45.4,4.39
201502,41.2,3.87
201503,56.1,3.12
201504,64.5,3.65
201505,71.3,4.45
201506,80.8,3.47
201507,82.0,3.39
201508,79.4,5.82
201509,75.7,4.20
201510,64.9,15.46
201511,59.1,5.49
201512,60.2,4.33
201601,43.3,2.73
201602,49.1,6.82
201603,60.8,1.94
201604,63.0,3.45
201605,70.2,4.62
201606,79.7,5.12
201607,83.1,4.59
201608,81.7,4.23
201609,76.9,12.46
201610,67.2,6.61
201611,55.7,1.16
201612,50.3,3.90
201701,51.7,2.16
201702,55.2,1.49
201703,54.9,2.02
201704,67.0,4.60
201705,72.2,4.68
201706,76.8,4.36
201707,80.8,3.70
201708,79.3,10.21
201709,74.9,5.29
201710,67.0,4.12
201711,55.3,1.31
201712,48.4,4.35
201801,40.9,2.77
201802,57.2,1.30
201803,51.5,2.54
201804,60.0,4.70
201805,73.2,6.01
201806,80.4,5.68
201807,79.6,9.91
201808,80.3,4.52
201809,79.7,10.86
201810,67.6,3.05
201811,53.9,5.03
201812,50.1,7.75
201901,47.8,2.00
201902,53.6,1.48
201903,54.4,2.18
201904,63.6,5.05
201905,74.8,1.66
201906,77.6,4.50
201907,81.0,6.47
201908,79.9,6.64
201909,76.8,7.76
201910,68.7,3.25
201911,51.7,4.44
201912,51.4,4.73
202001,52.0,2.51
