date,tavg,pcp
200001,22.8,2.31
200002,27.2,1.81
200003,30.7,1.19
200004,42.8,0.96
200005,49.6,1.91
200006,57.5,0.27
200007,65.9,0.33
200008,65.5,1.99
200009,52.0,1.37
200010,41.4,1.51
200011,21.9,1.01
200012,20.8,1.33
200101,15.7,0.46
200102,19.6,1.95
200103,31.5,0.78
200104,39.4,1.90
200105,50.6,0.83
200106,57.2,0.62
200107,65.2,0.97
200108,65.4,0.45
200109,57.6,0.32
200110,43.4,0.94
200111,32.5,2.43
200112,16.5,2.07
200201,16.4,1.20
200202,15.1,0.48
200203,25.4,1.28
200204,40.2,1.96
200205,47.3,1.11
200206,58.0,0.26
200207,67.2,1.41
200208,61.6,0.15
200209,53.9,1.68
200210,38.8,1.82
200211,27.9,1.59
200212,24.2,0.84
200301,29.2,0.56
200302,20.6,1.88
200303,32.8,1.65
200304,39.5,0.75
200305,48.9,1.98
200306,55.9,1.16
200307,68.3,0.34
200308,65.2,1.22
200309,53.2,0.62
200310,46.3,0.79
200311,24.2,2.08
200312,23.9,2.16
200401,15.1,1.05
200402,18.4,1.58
200403,35.1,0.59
200404,41.0,1.84
200405,47.1,1.62
200406,56.3,1.25
200407,63.3,0.48
200408,59.8,1.42
200409,51.5,1.09
200410,42.3,3.80
200411,29.1,1.42
200412,23.2,1.56
200501,22.0,3.70
200502,20.1,1.32
200503,28.9,1.27
200504,39.1,3.18
200505,47.5,2.72
200506,52.5,1.98
200507,65.4,0.09
200508,61.9,0.87
200509,52.2,0.50
200510,43.5,1.17
200511,31.4,1.54
200512,19.4,2.70
200601,22.4,2.24
200602,19.2,1.10
200603,28.8,2.03
200604,41.1,1.37
200605,49.6,0.90
200606,58.9,0.90
200607,67.2,0.63
200608,61.3,1.31
200609,50.2,2.52
200610,40.2,1.65
200611,30.8,1.85
200612,21.9,1.01
200701,14.8,0.65
200702,26.1,1.55
200703,34.9,1.40
200704,41.2,0.77
200705,49.4,1.14
200706,58.4,0.37
200707,68.2,0.74
200708,64.8,1.04
200709,53.2,1.47
200710,42.6,1.35
200711,33.0,0.32
200712,17.9,2.26
200801,13.7,2.44
200802,20.3,1.68
200803,24.9,1.17
200804,32.7,0.70
200805,45.1,2.16
200806,54.6,0.72
200807,65.2,0.10
200808,62.6,1.10
200809,52.6,0.98
200810,42.7,0.97
200811,34.5,1.16
200812,21.2,1.52
200901,22.9,1.78
200902,23.0,1.29
200903,29.6,1.68
200904,38.0,2.32
200905,48.7,1.40
200906,53.4,3.71
200907,62.9,0.37
200908,59.9,0.92
200909,56.9,0.58
200910,37.6,1.90
200911,31.6,0.45
200912,15.5,0.97
201001,22.2,0.93
201002,22.9,0.57
201003,31.4,1.13
201004,37.0,2.09
201005,41.4,3.15
201006,54.4,1.76
201007,63.3,0.42
201008,61.0,1.28
201009,54.3,0.30
201010,44.2,2.33
201011,27.7,2.33
201012,23.8,3.90
201101,18.2,1.01
201102,18.6,1.79
201103,28.8,2.21
201104,34.6,3.45
201105,42.6,4.17
201106,53.0,0.81
201107,63.2,0.98
201108,63.7,1.35
201109,55.0,0.76
201110,43.5,1.17
201111,27.0,1.96
201112,18.6,0.52
201201,23.7,1.39
201202,24.0,0.64
201203,35.8,0.71
201204,42.2,0.96
201205,47.9,1.24
201206,57.7,0.01
201207,65.9,0.98
201208,65.5,0.21
201209,56.0,0.79
201210,42.0,2.53
201211,34.9,1.13
201212,21.0,2.60
201301,14.4,0.77
201302,18.5,0.89
201303,31.2,0.62
201304,35.9,1.91
201305,48.4,1.15
201306,58.4,0.01
201307,66.1,1.07
201308,64.0,0.65
201309,55.0,2.84
201310,40.2,1.32
201311,32.1,0.78
201312,17.5,1.67
201401,20.9,1.01
201402,27.0,2.93
201403,34.3,1.98
201404,38.5,1.00
201405,49.5,1.42
201406,54.6,1.25
201407,65.2,1.66
201408,59.8,3.55
201409,55.6,3.23
201410,45.5,0.37
201411,29.9,1.67
201412,26.4,1.39
201501,26.8,0.77
201502,32.0,0.87
201503,37.4,0.70
201504,40.2,1.21
201505,46.9,4.33
201506,61.5,0.94
201507,61.0,1.21
201508,62.1,1.17
201509,56.7,1.25
201510,47.9,1.02
201511,27.6,1.07
201512,19.3,1.93
201601,18.2,1.61
201602,25.8,0.79
201603,34.1,2.54
201604,41.8,1.63
201605,46.7,3.37
201606,60.5,0.35
201607,64.3,0.06
201608,61.8,0.34
201609,53.5,2.71
201610,44.8,2.48
201611,35.6,0.93
201612,19.1,2.58
201701,14.6,4.82
201702,26.3,3.75
201703,35.6,3.05
201704,38.2,2.44
201705,48.0,1.17
201706,58.0,0.56
201707,66.3,0.25
201708,62.6,0.74
201709,52.4,2.53
201710,39.6,0.29
201711,34.8,2.37
201712,25.3,0.95
201801,26.6,1.04
201802,25.0,1.29
201803,31.7,1.66
201804,40.6,1.47
201805,50.4,1.58
201806,57.8,0.79
201807,66.6,0.41
201808,62.8,0.39
201809,56.5,0.04
201810,41.0,2.57
201811,28.9,1.99
201812,18.5,1.37
201901,18.7,1.61
201902,19.3,1.94
201903,25.3,2.06
201904,40.1,2.38
201905,44.8,3.22
201906,54.4,0.88
201907,63.9,0.29
201908,62.7,0.30
201909,53.5,1.84
201910,34.1,0.87
201911,31.0,1.66
201912,18.8,1.47
202001,22.0,1.37
