date,tavg,pcp
200001,34.2,4.81
200002,43.6,4.80
200003,50.6,3.27
200004,53.8,5.23
200005,67.1,4.47
200006,73.4,3.68
200007,75.2,5.84
200008,75.8,4.48
200009,67.8,3.26
200010,60.4,0.81
200011,44.7,3.61
200012,26.4,4.08
200101,31.3,1.94
200102,41.6,5.17
200103,41.0,2.64
200104,60.6,2.64
200105,67.1,4.39
200106,71.4,4.09
200107,77.0,6.28
200108,77.0,3.64
200109,66.8,3.66
200110,56.4,6.07
200111,51.1,6.57
200112,41.7,4.93
200201,38.2,3.35
200202,39.0,1.64
200203,45.6,7.67
200204,59.2,6.38
200205,62.6,5.44
200206,75.0,2.88
200207,78.7,3.60
200208,77.6,3.93
200209,72.0,8.66
200210,57.8,5.91
200211,44.0,3.03
200212,36.2,5.96
200301,28.3,2.40
200302,33.1,6.84
200303,48.4,1.99
200304,58.2,6.85
200305,64.8,7.18
200306,69.0,5.20
200307,75.8,3.44
200308,76.1,6.03
200309,66.4,5.88
200310,56.8,2.35
200311,51.2,5.24
200312,37.5,3.51
200401,32.9,4.29
200402,36.3,2.05
200403,49.6,4.21
200404,56.0,5.51
200405,69.6,10.23
200406,72.9,4.41
200407,74.7,4.88
200408,71.6,2.66
200409,69.0,1.08
200410,60.4,3.58
200411,50.8,7.14
200412,35.7,5.38
200501,39.8,4.80
200502,40.7,2.72
200503,41.7,4.55
200504,57.3,4.57
200505,62.2,3.37
200506,74.4,2.42
200507,77.5,3.92
200508,78.2,8.84
200509,71.3,1.09
200510,58.2,0.46
200511,48.8,3.24
200512,33.0,2.58
200601,43.5,5.81
200602,36.7,2.08
200603,46.7,2.94
200604,61.1,3.40
200605,63.0,5.98
200606,72.2,4.61
200607,76.9,5.98
200608,77.3,3.71
200609,65.0,7.84
200610,54.0,4.79
200611,47.3,3.87
200612,41.7,3.34
200701,38.4,4.76
200702,30.3,2.56
200703,54.5,2.52
200704,54.0,3.66
200705,68.5,3.03
200706,74.3,3.43
200707,74.8,3.72
200708,81.8,2.89
200709,72.3,2.33
200710,62.4,9.51
200711,46.1,3.26
200712,40.7,9.85
200801,33.0,4.06
200802,37.0,5.99
200803,44.8,8.74
200804,54.8,6.10
200805,61.6,6.82
200806,75.3,2.59
200807,76.0,4.79
200808,74.4,0.66
200809,71.9,1.08
200810,57.5,3.76
200811,44.0,2.69
200812,36.0,6.68
200901,30.4,2.91
200902,39.2,2.41
200903,48.5,3.11
200904,55.4,5.14
200905,65.3,7.25
200906,74.6,6.68
200907,72.2,7.09
200908,74.1,2.78
200909,69.9,4.27
200910,54.1,9.08
200911,50.0,0.99
200912,36.3,3.49
201001,30.0,2.99
201002,30.3,2.16
201003,46.5,2.88
201004,60.9,4.15
201005,68.3,9.32
201006,78.1,2.40
201007,79.1,4.95
201008,78.6,2.06
201009,70.8,1.15
201010,58.4,1.67
201011,47.7,5.13
201012,29.2,2.59
201101,29.6,1.93
201102,38.3,5.56
201103,49.4,5.08
201104,59.0,15.58
201105,64.8,8.39
201106,75.1,6.93
201107,80.5,3.07
201108,76.7,1.67
201109,67.1,5.69
201110,55.9,2.11
201111,50.7,9.68
201112,41.4,5.73
201201,39.4,4.46
201202,42.0,2.38
201203,59.8,4.73
201204,58.7,2.10
201205,70.2,4.04
201206,73.4,1.51
201207,82.5,4.34
201208,75.0,3.53
201209,67.7,6.00
201210,55.9,2.73
201211,43.7,1.66
201212,43.8,4.92
201301,37.0,5.74
201302,37.6,2.33
201303,39.6,5.09
201304,55.3,4.37
201305,66.4,4.68
201306,73.1,6.57
201307,74.0,7.35
201308,74.0,4.08
201309,69.3,4.24
201310,58.0,4.01
201311,43.3,3.65
201312,37.5,5.81
201401,26.4,2.44
201402,32.0,4.43
201403,41.8,3.31
201404,57.0,7.66
201405,66.1,4.46
201406,74.3,3.28
201407,72.9,1.83
201408,75.7,5.29
201409,68.1,1.93
201410,58.3,5.33
201411,39.4,2.14
201412,39.5,3.00
201501,32.7,1.69
201502,26.4,3.09
201503,45.2,6.64
201504,58.5,10.61
201505,67.9,4.86
201506,75.0,5.50
201507,77.5,9.13
201508,73.3,3.70
201509,70.8,3.14
201510,58.9,5.49
201511,51.7,5.54
201512,49.4,7.61
201601,32.5,1.46
201602,39.4,4.95
201603,52.7,5.43
201604,58.2,4.04
201605,63.2,6.76
201606,76.6,4.33
201607,78.9,9.37
201608,78.8,5.43
201609,72.9,2.69
201610,64.2,1.10
201611,51.3,1.90
201612,36.6,6.53
201701,41.0,5.30
201702,46.3,2.36
201703,49.2,4.04
201704,62.2,3.88
201705,65.1,6.55
201706,72.2,5.21
201707,77.8,3.78
201708,73.0,2.57
201709,68.6,7.50
201710,59.8,6.21
201711,47.7,2.11
201712,36.5,2.96
201801,29.6,2.53
201802,44.7,9.74
201803,44.9,5.04
201804,50.9,3.89
201805,72.4,4.41
201806,76.4,5.46
201807,77.3,3.26
201808,75.6,4.74
201809,73.1,6.22
201810,58.8,2.86
201811,42.3,7.39
201812,41.0,5.01
201901,35.6,4.52
201902,42.1,10.60
201903,42.3,3.53
201904,58.2,5.78
201905,69.4,3.98
201906,72.7,11.15
201907,77.4,3.59
201908,76.1,3.88
201909,74.6,0.07
201910,60.2,7.64
201911,41.2,5.27
201912,42.2,6.55
202001,40.3,4.85
