date,tavg,pcp
200001,48.5,0.17
200002,50.3,2.23
200003,54.3,0.73
200004,66.0,0.13
200005,75.4,0.02
200006,83.4,0.07
200007,86.7,0.01
200008,85.7,1.00
200009,77.4,0.02
200010,63.9,1.26
200011,47.7,0.04
200012,48.1,0.02
200101,44.1,1.90
200102,46.7,2.11
200103,56.2,0.67
200104,60.2,0.33
200105,76.9,0.07
200106,82.5,0.00
200107,85.1,0.34
200108,86.7,0.37
200109,80.2,0.05
200110,68.8,0.09
200111,55.6,0.36
200112,42.9,0.19
200201,44.3,0.09
200202,49.5,0.02
200203,52.1,0.17
200204,65.0,0.02
200205,70.8,0.00
200206,83.1,0.01
200207,89.3,0.33
200208,85.3,0.00
200209,78.1,0.20
200210,63.8,0.55
200211,54.4,0.34
200212,44.8,0.26
200301,52.3,0.05
200302,48.2,2.47
200303,54.8,1.03
200304,58.4,0.78
200305,72.0,0.09
200306,82.4,0.00
200307,89.9,0.46
200308,85.3,1.09
200309,80.1,0.18
200310,72.1,0.00
200311,49.5,0.77
200312,45.1,1.25
200401,44.8,0.09
200402,45.0,2.39
200403,62.0,0.41
200404,62.6,1.17
200405,72.7,0.00
200406,81.9,0.03
200407,86.8,0.11
200408,83.9,0.65
200409,76.1,0.17
200410,63.4,2.08
200411,49.9,2.30
200412,45.9,2.56
200501,47.5,3.54
200502,48.7,3.29
200503,54.0,0.67
200504,59.2,0.39
200505,72.0,0.07
200506,78.2,0.12
200507,88.7,0.72
200508,83.4,0.95
200509,75.6,0.13
200510,65.7,1.80
200511,55.7,0.07
200512,46.0,0.01
200601,47.0,0.21
200602,50.1,0.26
200603,49.9,1.32
200604,60.8,0.24
200605,75.0,0.01
200606,84.2,0.17
200607,88.6,0.59
200608,84.8,0.02
200609,75.6,0.09
200610,63.1,1.52
200611,55.1,0.00
200612,44.9,0.29
200701,42.3,0.08
200702,50.0,0.30
200703,59.5,0.04
200704,64.3,0.24
200705,74.3,0.00
200706,82.7,0.00
200707,89.4,0.77
200708,86.2,1.18
200709,77.1,1.28
200710,64.8,0.00
200711,57.7,0.29
200712,41.9,1.45
200801,42.6,1.14
200802,47.7,0.54
200803,55.8,0.09
200804,61.6,0.00
200805,67.9,0.38
200806,81.9,0.00
200807,87.5,0.36
200808,86.7,0.35
200809,78.9,0.04
200810,66.9,0.19
200811,57.1,0.85
200812,43.1,1.45
200901,48.1,0.34
200902,47.4,1.66
200903,54.0,0.02
200904,60.2,0.15
200905,77.0,0.06
200906,77.0,0.11
200907,88.7,0.45
200908,84.6,0.14
200909,80.6,0.04
200910,62.5,0.01
200911,55.4,0.07
200912,42.1,0.85
201001,45.4,2.74
201002,48.2,1.56
201003,52.7,0.49
201004,57.7,0.23
201005,65.0,0.05
201006,80.8,0.04
201007,89.3,0.02
201008,84.6,0.49
201009,79.1,0.03
201010,65.9,1.16
201011,51.7,0.16
201012,48.0,3.82
201101,45.6,0.09
201102,45.6,0.81
201103,54.4,0.40
201104,60.2,0.17
201105,65.0,0.33
201106,78.7,0.00
201107,85.2,0.72
201108,87.0,0.08
201109,78.8,0.93
201110,66.0,0.97
201111,50.9,0.28
201112,43.3,0.32
201201,48.1,0.19
201202,49.2,0.24
201203,55.2,0.47
201204,63.6,0.42
201205,74.6,0.00
201206,82.7,0.00
201207,85.5,0.62
201208,86.5,2.44
201209,79.9,1.14
201210,67.2,1.43
201211,56.6,0.02
201212,45.1,1.05
201301,42.6,0.61
201302,46.7,0.10
201303,59.0,0.53
201304,64.0,0.08
201305,71.7,0.07
201306,84.5,0.00
201307,88.2,0.55
201308,83.6,1.23
201309,75.5,0.75
201310,62.0,0.11
201311,53.8,1.45
201312,44.3,0.12
201401,50.6,0.04
201402,52.5,0.26
201403,57.4,0.32
201404,63.4,0.13
201405,72.0,0.05
201406,82.4,0.00
201407,87.4,0.53
201408,82.1,1.35
201409,79.3,0.92
201410,69.7,0.01
201411,55.3,0.03
201412,47.0,0.91
201501,49.3,1.03
201502,55.7,0.65
201503,61.1,0.65
201504,62.6,0.31
201505,67.5,0.37
201506,84.9,0.03
201507,83.6,0.63
201508,86.6,0.69
201509,80.9,0.07
201510,69.0,1.82
201511,50.0,0.30
201512,43.1,0.18
201601,44.9,1.35
201602,53.4,0.48
201603,58.0,0.13
201604,62.2,1.49
201605,68.6,0.69
201606,86.0,0.26
201607,88.5,0.66
201608,84.8,0.72
201609,76.0,0.06
201610,68.6,0.61
201611,56.6,0.20
201612,44.6,1.96
201701,44.2,2.18
201702,51.3,1.12
201703,59.9,0.09
201704,63.0,0.15
201705,70.8,0.10
201706,84.9,0.00
201707,88.7,1.10
201708,85.4,0.71
201709,75.4,0.56
201710,66.9,0.00
201711,58.7,0.00
201712,49.4,0.01
201801,50.5,1.93
201802,48.7,0.10
201803,53.9,0.89
201804,66.3,0.03
201805,72.0,0.43
201806,84.0,0.00
201807,88.9,1.30
201808,87.4,0.38
201809,81.2,0.13
201810,64.2,0.77
201811,53.4,0.34
201812,46.3,0.32
201901,46.0,1.77
201902,41.9,3.33
201903,53.6,1.36
201904,64.4,0.61
201905,64.0,1.14
201906,80.6,0.02
201907,86.9,0.08
201908,87.5,0.09
201909,77.1,0.16
201910,61.6,0.00
201911,54.6,1.98
201912,44.4,1.40
202001,46.9,0.00
